R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,300,100,0,0,0,0,7,75,10,10.0,32.0,0.000,0.000,75.00
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
170.871,-0.140,0.094,-0.872,-0.860,-1.417,-1.431,-1.441,-1.833,-1.843,-2.326
170.882,-0.041,-0.023,-0.891,-0.863,-1.414,-1.428,-1.438,-1.834,-1.843,-2.324
170.892,-0.247,-0.014,-0.898,-0.867,-1.407,-1.421,-1.431,-1.832,-1.842,-2.322
170.902,0.146,-0.002,-0.886,-0.870,-1.395,-1.409,-1.418,-1.831,-1.841,-2.321
170.913,1.276,0.337,-0.890,-0.872,-1.348,-1.363,-1.372,-1.821,-1.831,-2.318
170.923,-0.282,0.315,-0.878,-0.874,-1.370,-1.385,-1.394,-1.815,-1.824,-2.312
170.933,-0.019,0.039,-0.898,-0.876,-1.368,-1.383,-1.392,-1.818,-1.828,-2.309
170.943,0.546,0.068,-0.888,-0.878,-1.351,-1.366,-1.375,-1.816,-1.825,-2.307
170.954,-0.511,-0.039,-0.889,-0.879,-1.377,-1.391,-1.401,-1.816,-1.826,-2.304
170.964,0.213,-0.057,-0.877,-0.880,-1.367,-1.381,-1.391,-1.817,-1.827,-2.304
170.974,-0.739,-0.083,-0.873,-0.879,-1.368,-1.383,-1.392,-1.815,-1.825,-2.302
170.985,-0.513,-0.345,-0.898,-0.880,-1.373,-1.387,-1.397,-1.823,-1.832,-2.303
170.995,0.541,-0.169,-0.894,-0.881,-1.351,-1.366,-1.375,-1.822,-1.831,-2.304
171.005,1.420,0.355,-0.883,-0.882,-1.319,-1.334,-1.344,-1.810,-1.819,-2.302
171.015,1.619,0.851,-0.894,-0.883,-1.292,-1.307,-1.316,-1.792,-1.801,-2.293
171.026,2.135,1.293,-0.872,-0.883,-1.252,-1.267,-1.276,-1.770,-1.779,-2.281
171.036,1.550,1.537,-0.879,-0.883,-1.238,-1.253,-1.263,-1.748,-1.758,-2.264
171.046,1.338,1.427,-0.860,-0.880,-1.231,-1.246,-1.255,-1.734,-1.744,-2.247
171.057,0.651,1.293,-0.852,-0.876,-1.232,-1.248,-1.257,-1.722,-1.731,-2.231
171.067,0.390,1.091,-0.870,-0.873,-1.221,-1.236,-1.246,-1.713,-1.722,-2.218
171.077,-0.769,0.461,-0.867,-0.872,-1.248,-1.263,-1.273,-1.716,-1.725,-2.208
171.088,-0.273,0.003,-0.849,-0.870,-1.239,-1.255,-1.264,-1.722,-1.732,-2.204
171.098,-0.353,-0.203,-0.845,-0.865,-1.254,-1.269,-1.279,-1.727,-1.737,-2.204
171.108,-0.353,-0.231,-0.842,-0.862,-1.253,-1.268,-1.278,-1.729,-1.739,-2.204
171.119,0.232,-0.120,-0.833,-0.857,-1.238,-1.253,-1.263,-1.729,-1.738,-2.205
171.129,0.759,0.121,-0.840,-0.855,-1.222,-1.238,-1.247,-1.723,-1.732,-2.203
171.139,0.115,0.300,-0.853,-0.854,-1.232,-1.247,-1.257,-1.716,-1.726,-2.199
171.149,-0.199,0.210,-0.856,-0.854,-1.222,-1.238,-1.247,-1.713,-1.722,-2.195
171.160,0.800,0.288,-0.870,-0.856,-1.198,-1.213,-1.223,-1.709,-1.719,-2.191
171.170,1.425,0.652,-0.877,-0.858,-1.167,-1.183,-1.192,-1.696,-1.705,-2.184
171.180,1.385,0.930,-0.877,-0.860,-1.152,-1.167,-1.176,-1.681,-1.690,-2.174
171.191,0.217,0.783,-0.873,-0.862,-1.166,-1.182,-1.191,-1.673,-1.682,-2.164
171.201,-0.123,0.468,-0.864,-0.862,-1.168,-1.184,-1.193,-1.671,-1.681,-2.156
171.211,-0.244,0.124,-0.867,-0.863,-1.191,-1.207,-1.216,-1.676,-1.685,-2.151
171.221,-0.293,-0.097,-0.849,-0.862,-1.206,-1.222,-1.231,-1.681,-1.690,-2.150
171.232,-0.593,-0.255,-0.848,-0.860,-1.226,-1.242,-1.251,-1.686,-1.695,-2.150
171.242,-0.924,-0.414,-0.841,-0.857,-1.229,-1.245,-1.254,-1.691,-1.700,-2.152
171.252,0.159,-0.353,-0.839,-0.856,-1.210,-1.226,-1.235,-1.694,-1.703,-2.155
171.263,0.292,-0.042,-0.841,-0.853,-1.209,-1.225,-1.234,-1.690,-1.699,-2.155
171.273,-0.681,-0.155,-0.862,-0.853,-1.231,-1.247,-1.256,-1.691,-1.700,-2.154
171.283,-0.539,-0.444,-0.853,-0.853,-1.238,-1.255,-1.264,-1.700,-1.709,-2.156
171.294,-1.648,-0.813,-0.835,-0.852,-1.283,-1.299,-1.308,-1.713,-1.722,-2.161
171.304,-0.488,-0.889,-0.838,-0.849,-1.270,-1.287,-1.296,-1.724,-1.733,-2.169
171.314,0.019,-0.528,-0.839,-0.847,-1.254,-1.270,-1.279,-1.723,-1.732,-2.174
171.324,0.149,-0.281,-0.837,-0.845,-1.259,-1.276,-1.285,-1.722,-1.731,-2.177
171.335,0.310,-0.125,-0.809,-0.842,-1.260,-1.277,-1.286,-1.720,-1.730,-2.178
171.345,-0.641,-0.054,-0.833,-0.840,-1.271,-1.288,-1.297,-1.718,-1.727,-2.177
171.355,-0.786,-0.293,-0.816,-0.837,-1.284,-1.301,-1.310,-1.724,-1.734,-2.177
171.366,-1.006,-0.568,-0.835,-0.835,-1.303,-1.319,-1.329,-1.734,-1.743,-2.180
171.376,-0.899,-0.856,-0.831,-0.834,-1.326,-1.343,-1.352,-1.748,-1.757,-2.186
171.386,-1.648,-1.047,-0.821,-0.833,-1.354,-1.371,-1.380,-1.760,-1.769,-2.194
171.396,-0.661,-0.912,-0.806,-0.830,-1.339,-1.356,-1.365,-1.768,-1.777,-2.203
171.408,0.691,-0.525,-0.795,-0.825,-1.309,-1.326,-1.336,-1.767,-1.777,-2.210
171.419,0.038,-0.257,-0.802,-0.822,-1.316,-1.333,-1.342,-1.762,-1.771,-2.213
171.430,-0.439,-0.163,-0.820,-0.821,-1.319,-1.336,-1.345,-1.760,-1.769,-2.213
171.441,-0.909,-0.267,-0.823,-0.821,-1.334,-1.351,-1.360,-1.764,-1.774,-2.214
171.452,-0.670,-0.410,-0.830,-0.821,-1.331,-1.348,-1.358,-1.771,-1.781,-2.216
171.463,-0.112,-0.313,-0.810,-0.821,-1.316,-1.333,-1.342,-1.773,-1.782,-2.219
171.474,0.243,-0.281,-0.819,-0.820,-1.323,-1.340,-1.350,-1.776,-1.785,-2.221
171.485,0.543,-0.219,-0.799,-0.819,-1.326,-1.343,-1.352,-1.776,-1.786,-2.223
171.496,-0.132,-0.084,-0.803,-0.817,-1.346,-1.363,-1.373,-1.773,-1.783,-2.223
171.507,-0.480,-0.193,-0.800,-0.815,-1.353,-1.370,-1.379,-1.776,-1.785,-2.222
171.518,0.450,-0.048,-0.798,-0.814,-1.322,-1.339,-1.349,-1.773,-1.783,-2.223
171.529,0.628,0.212,-0.842,-0.815,-1.308,-1.325,-1.334,-1.765,-1.774,-2.220
171.540,1.198,0.443,-0.840,-0.818,-1.280,-1.297,-1.307,-1.754,-1.764,-2.215
171.551,0.853,0.543,-0.943,-0.827,-1.280,-1.297,-1.306,-1.744,-1.754,-2.208
171.561,1.231,0.759,-0.797,-0.833,-1.250,-1.268,-1.277,-1.731,-1.740,-2.199
171.572,0.417,0.722,-0.968,-0.827,-1.269,-1.286,-1.295,-1.722,-1.731,-2.189
171.583,0.755,0.764,-0.810,-0.844,-1.239,-1.257,-1.266,-1.712,-1.721,-2.180
171.594,-0.064,0.668,-0.855,-0.830,-1.251,-1.269,-1.278,-1.705,-1.715,-2.170
171.605,2.037,0.782,-1.008,-0.844,-1.183,-1.199,-1.208,-1.695,-1.704,-2.161
171.616,-0.337,0.648,-1.035,-0.858,-1.250,-1.266,-1.276,-1.689,-1.698,-2.152
171.627,-0.150,0.380,-1.150,-0.899,-1.243,-1.259,-1.268,-1.690,-1.699,-2.145
171.638,-0.417,0.167,-1.048,-0.916,-1.247,-1.264,-1.273,-1.692,-1.701,-2.141
171.649,-0.551,-0.090,-1.232,-0.950,-1.276,-1.291,-1.300,-1.700,-1.709,-2.139
171.660,1.024,0.042,-1.194,-0.979,-1.236,-1.252,-1.260,-1.698,-1.707,-2.139
171.671,1.684,0.441,-1.278,-1.014,-1.206,-1.222,-1.230,-1.684,-1.693,-2.135
171.682,1.463,0.788,-1.324,-1.051,-1.205,-1.221,-1.229,-1.668,-1.676,-2.127
171.693,1.111,1.158,-1.400,-1.086,-1.168,-1.183,-1.191,-1.645,-1.653,-2.114
171.704,0.712,1.030,-1.380,-1.120,-1.177,-1.192,-1.200,-1.636,-1.644,-2.101
171.715,0.863,0.868,-1.307,-1.161,-1.174,-1.190,-1.198,-1.630,-1.638,-2.089
171.726,2.175,1.266,-1.366,-1.175,-1.097,-1.113,-1.121,-1.607,-1.615,-2.076
171.737,2.611,1.677,-1.273,-1.197,-1.043,-1.059,-1.067,-1.578,-1.586,-2.058
171.748,3.595,2.113,-1.239,-1.186,-0.997,-1.013,-1.021,-1.546,-1.554,-2.037
171.759,1.719,2.211,-1.307,-1.210,-1.020,-1.036,-1.044,-1.517,-1.525,-2.011
171.769,1.285,2.091,-1.100,-1.207,-1.010,-1.027,-1.034,-1.497,-1.505,-1.987
171.780,0.515,1.801,-1.232,-1.217,-1.002,-1.018,-1.026,-1.482,-1.490,-1.964
171.791,-0.319,1.250,-1.219,-1.229,-1.014,-1.030,-1.038,-1.480,-1.487,-1.946
171.802,0.901,1.113,-1.491,-1.238,-0.967,-0.982,-0.990,-1.472,-1.479,-1.933
171.813,1.321,1.272,-1.512,-1.266,-0.938,-0.954,-0.961,-1.456,-1.463,-1.919
171.824,0.616,1.097,-1.450,-1.281,-0.954,-0.970,-0.978,-1.447,-1.454,-1.905
171.835,0.218,0.846,-1.468,-1.291,-0.956,-0.972,-0.980,-1.443,-1.450,-1.893
171.846,0.099,0.646,-1.432,-1.305,-0.950,-0.967,-0.974,-1.439,-1.446,-1.884
171.857,-0.113,0.292,-1.347,-1.306,-0.972,-0.989,-0.996,-1.444,-1.451,-1.878
171.868,-1.401,-0.045,-1.087,-1.296,-1.022,-1.040,-1.047,-1.452,-1.459,-1.876
171.879,-0.379,-0.428,-0.856,-1.242,-1.021,-1.040,-1.048,-1.467,-1.474,-1.878
171.890,-1.070,-0.646,-0.982,-1.210,-1.059,-1.077,-1.085,-1.478,-1.485,-1.883
171.901,-1.198,-0.830,-1.016,-1.209,-1.088,-1.106,-1.114,-1.492,-1.499,-1.890
171.912,-1.461,-1.125,-0.753,-1.174,-1.126,-1.146,-1.154,-1.511,-1.519,-1.900
171.923,-1.072,-1.132,-0.796,-1.132,-1.131,-1.151,-1.158,-1.524,-1.532,-1.912
171.934,-0.367,-0.986,-0.825,-1.085,-1.122,-1.142,-1.150,-1.532,-1.540,-1.922
171.945,-0.090,-0.768,-0.665,-1.048,-1.125,-1.146,-1.154,-1.535,-1.543,-1.931
171.956,0.626,-0.432,-0.379,-0.976,-1.110,-1.132,-1.141,-1.533,-1.541,-1.937
171.966,1.308,-0.022,-0.134,-0.915,-1.093,-1.117,-1.126,-1.524,-1.533,-1.938
171.977,0.784,0.311,0.024,-0.820,-1.102,-1.126,-1.135,-1.512,-1.522,-1.935
171.988,0.895,0.438,-0.077,-0.734,-1.097,-1.121,-1.130,-1.504,-1.514,-1.929
171.999,0.012,0.381,-0.250,-0.667,-1.118,-1.141,-1.151,-1.499,-1.509,-1.923
172.010,-0.235,0.358,-0.346,-0.617,-1.102,-1.124,-1.134,-1.494,-1.504,-1.918
172.021,0.373,0.463,-0.607,-0.598,-1.057,-1.079,-1.089,-1.485,-1.495,-1.911
172.032,-0.085,0.312,-0.835,-0.620,-1.078,-1.099,-1.109,-1.485,-1.495,-1.906
172.043,-0.060,0.043,-0.865,-0.674,-1.091,-1.111,-1.120,-1.490,-1.500,-1.903
172.054,0.688,0.154,-0.888,-0.725,-1.074,-1.094,-1.103,-1.487,-1.497,-1.901
172.065,-0.267,0.210,-0.946,-0.789,-1.107,-1.126,-1.136,-1.484,-1.493,-1.897
172.076,-0.441,0.185,-0.669,-0.779,-1.093,-1.114,-1.124,-1.481,-1.490,-1.894
172.087,0.280,0.175,-0.984,-0.719,-1.064,-1.084,-1.093,-1.479,-1.488,-1.890
172.098,0.356,0.316,-0.960,-0.768,-1.060,-1.080,-1.089,-1.473,-1.482,-1.886
172.109,0.008,0.433,-0.854,-0.865,-1.052,-1.073,-1.082,-1.465,-1.474,-1.881
172.120,0.238,0.285,-0.921,-0.814,-1.046,-1.067,-1.076,-1.464,-1.473,-1.876
172.130,-0.611,-0.056,-0.915,-0.760,-1.092,-1.113,-1.123,-1.472,-1.481,-1.873
172.141,-0.234,-0.223,-1.297,-0.844,-1.081,-1.099,-1.108,-1.477,-1.486,-1.874
172.152,-2.849,-0.724,-1.580,-0.909,-1.161,-1.178,-1.187,-1.492,-1.501,-1.877
172.162,-1.079,-0.645,-1.679,-1.049,-1.107,-1.127,-1.135,-1.501,-1.509,-1.884
172.173,-0.451,-1.099,-2.328,-1.099,-1.125,-1.143,-1.151,-1.522,-1.530,-1.892
172.184,2.321,-0.075,-1.605,-1.194,-1.023,-1.042,-1.050,-1.503,-1.511,-1.898
172.194,4.400,0.799,-1.946,-1.311,-0.947,-0.966,-0.973,-1.476,-1.483,-1.893
172.205,8.960,3.184,-1.630,-1.330,-0.743,-0.762,-0.769,-1.395,-1.401,-1.870
172.215,11.949,5.301,-1.348,-1.366,-0.565,-0.585,-0.592,-1.292,-1.298,-1.823
172.226,20.042,9.244,-1.896,-1.402,-0.159,-0.177,-0.184,-1.113,-1.119,-1.745
172.237,25.208,13.849,-1.318,-1.441,0.231,0.197,0.191,-0.863,-0.869,-1.617
172.248,31.868,19.331,-1.240,-1.397,0.828,0.790,0.783,-0.524,-0.530,-1.429
172.259,32.480,23.480,-1.559,-1.410,1.141,1.105,1.099,-0.176,-0.182,-1.192
172.270,37.168,27.155,0.213,-1.344,1.620,1.582,1.575,0.200,0.193,-0.913
172.281,41.267,31.059,-0.143,-1.085,2.150,2.115,2.108,0.629,0.621,-0.591
172.292,41.944,34.957,-1.734,-1.152,2.676,2.646,2.639,1.105,1.098,-0.224
172.303,43.459,37.324,0.915,-1.027,3.164,3.130,3.121,1.570,1.562,0.176
172.314,49.769,40.487,-0.675,-0.818,3.894,3.866,3.858,2.096,2.087,0.613
172.325,49.690,43.662,-1.299,-0.958,4.440,4.414,4.406,2.651,2.643,1.082
172.336,48.057,44.874,0.969,-0.796,4.859,4.819,4.810,3.171,3.161,1.569
172.347,54.721,47.317,-0.857,-0.679,5.734,5.690,5.681,3.752,3.743,2.079
172.358,48.241,48.487,-1.196,-0.783,6.090,6.043,6.034,4.316,4.306,2.609
172.369,45.531,47.749,0.702,-0.714,6.480,6.422,6.413,4.820,4.811,3.138
172.380,45.616,47.268,0.932,-0.461,7.059,6.999,6.989,5.334,5.323,3.661
172.391,44.992,46.830,-1.569,-0.474,7.583,7.531,7.520,5.847,5.836,4.186
172.402,37.383,44.485,-2.771,-0.736,7.772,7.727,7.718,6.285,6.275,4.688
172.414,32.894,41.450,-0.140,-0.827,8.029,7.982,7.973,6.669,6.661,5.159
172.425,26.522,37.426,0.934,-0.589,8.175,8.129,8.119,6.990,6.980,5.588
172.435,18.849,32.310,-0.558,-0.532,8.205,8.165,8.155,7.230,7.220,5.966
172.446,10.017,26.059,1.602,-0.393,8.098,8.053,8.042,7.369,7.359,6.270
172.457,5.139,19.554,-0.998,-0.286,8.018,7.982,7.971,7.433,7.421,6.506
172.468,-2.292,13.356,-2.829,-0.574,7.821,7.790,7.780,7.437,7.427,6.678
172.478,-12.275,6.345,-2.295,-0.778,7.442,7.405,7.396,7.347,7.338,6.777
172.489,-21.670,-1.532,-1.700,-0.961,6.965,6.926,6.918,7.152,7.144,6.794
172.499,-24.281,-8.506,-0.574,-0.877,6.660,6.623,6.615,6.903,6.894,6.733
172.510,-27.610,-13.961,-1.044,-0.914,6.292,6.268,6.259,6.629,6.621,6.607
172.521,-30.772,-19.503,-0.783,-0.889,5.829,5.807,5.799,6.295,6.286,6.422
172.531,-31.290,-23.178,-1.433,-0.911,5.481,5.456,5.448,5.962,5.954,6.190
172.542,-35.468,-26.495,-2.278,-1.068,4.980,4.959,4.952,5.597,5.589,5.918
172.553,-41.674,-30.544,-0.588,-1.098,4.382,4.358,4.351,5.179,5.172,5.609
172.564,-48.364,-35.317,2.366,-0.792,3.682,3.656,3.648,4.674,4.665,5.235
172.575,-51.203,-40.191,0.624,-0.541,3.036,3.030,3.020,4.110,4.100,4.807
172.586,-54.179,-44.282,-1.074,-0.549,2.408,2.411,2.401,3.521,3.511,4.329
172.597,-59.296,-48.361,0.200,-0.547,1.629,1.628,1.619,2.884,2.874,3.806
172.608,-63.050,-52.600,0.848,-0.382,0.822,0.822,0.811,2.205,2.194,3.245
172.619,-64.067,-56.129,0.889,-0.257,0.076,0.075,0.064,1.510,1.499,2.651
172.631,-66.128,-59.059,0.937,-0.118,-0.719,-0.720,-0.732,0.778,0.766,2.001
172.642,-63.666,-60.964,0.000,-0.060,-1.330,-1.330,-1.343,0.049,0.036,1.323
172.653,-64.927,-61.926,-0.271,-0.074,-2.081,-2.082,-2.094,-0.668,-0.680,0.633
172.664,-66.995,-63.300,0.675,-0.037,-2.939,-2.942,-2.954,-1.414,-1.426,-0.069
172.676,-68.279,-64.832,1.666,0.132,-3.736,-3.750,-3.763,-2.178,-2.191,-0.791
172.687,-63.411,-65.141,1.259,0.266,-4.301,-4.312,-4.326,-2.922,-2.936,-1.528
172.698,-59.186,-63.817,-0.036,0.279,-4.845,-4.852,-4.866,-3.619,-3.633,-2.264
172.710,-55.343,-61.403,-1.572,0.140,-5.366,-5.371,-5.384,-4.253,-4.267,-2.965
172.721,-52.088,-58.883,-1.201,-0.033,-5.919,-5.929,-5.941,-4.862,-4.875,-3.640
172.732,-46.634,-55.543,0.271,-0.041,-6.325,-6.346,-6.358,-5.414,-5.426,-4.282
172.743,-36.003,-50.609,1.471,0.080,-6.458,-6.482,-6.495,-5.870,-5.883,-4.875
172.755,-31.304,-44.890,1.928,0.226,-6.683,-6.700,-6.714,-6.236,-6.250,-5.404
172.766,-24.679,-39.241,3.359,0.523,-6.820,-6.838,-6.853,-6.547,-6.563,-5.875
172.777,-11.745,-32.112,1.642,0.734,-6.631,-6.642,-6.658,-6.742,-6.758,-6.270
172.789,-2.530,-24.005,-0.827,0.667,-6.454,-6.457,-6.473,-6.821,-6.836,-6.578
172.800,7.774,-14.951,-1.492,0.430,-6.135,-6.141,-6.155,-6.780,-6.795,-6.789
172.811,17.088,-5.744,-0.924,0.280,-5.714,-5.724,-5.738,-6.629,-6.643,-6.896
172.824,28.718,3.762,-1.325,0.134,-5.045,-5.053,-5.067,-6.336,-6.350,-6.897
172.836,39.347,13.656,-1.878,-0.066,-4.342,-4.350,-4.362,-5.925,-5.937,-6.782
172.848,48.870,23.726,-2.163,-0.292,-3.519,-3.530,-3.541,-5.375,-5.386,-6.540
172.861,54.968,32.654,-2.485,-0.530,-2.738,-2.749,-2.759,-4.740,-4.750,-6.179
172.873,59.466,40.618,-3.207,-0.810,-1.920,-1.928,-1.937,-4.029,-4.038,-5.714
172.883,62.523,46.001,-3.881,-1.068,-1.167,-1.166,-1.173,-3.404,-3.412,-5.271
172.893,64.533,50.383,-2.379,-1.234,-0.489,-0.488,-0.495,-2.767,-2.774,-4.778
172.906,66.017,55.338,-0.869,-1.340,0.407,0.410,0.404,-1.937,-1.943,-4.106
172.916,69.455,58.592,-2.013,-1.298,1.242,1.250,1.243,-1.240,-1.247,-3.521
172.928,73.202,62.571,-3.831,-1.471,2.178,2.194,2.188,-0.382,-0.387,-2.780
172.940,71.559,65.488,-3.617,-1.727,2.958,2.974,2.970,0.473,0.469,-2.010
172.952,70.208,66.864,-2.231,-1.802,3.723,3.734,3.730,1.322,1.318,-1.201
172.962,68.456,67.519,-1.031,-1.755,4.366,4.369,4.365,2.022,2.018,-0.522
172.972,70.091,67.901,-1.028,-1.696,5.119,5.121,5.117,2.714,2.710,0.157
172.985,66.933,68.229,-0.997,-1.626,5.896,5.903,5.898,3.582,3.577,1.014
172.995,65.316,67.708,-1.819,-1.580,6.532,6.542,6.536,4.257,4.252,1.707
173.005,59.915,66.154,-1.049,-1.612,6.917,6.924,6.919,4.873,4.868,2.378
173.015,56.143,63.840,-1.548,-1.561,7.337,7.345,7.340,5.447,5.442,3.031
173.025,50.992,61.095,-2.229,-1.626,7.725,7.736,7.731,5.982,5.977,3.656
173.035,41.918,56.975,-1.657,-1.655,7.830,7.833,7.829,6.432,6.427,4.246
173.045,35.123,51.678,-2.192,-1.654,7.923,7.929,7.925,6.794,6.790,4.787
173.056,28.812,46.539,-2.747,-1.791,8.046,8.056,8.052,7.111,7.107,5.276
173.066,19.793,40.571,-1.171,-1.761,7.955,7.962,7.958,7.345,7.341,5.714
173.076,12.014,33.813,-1.428,-1.718,7.811,7.818,7.813,7.484,7.479,6.078
173.088,1.200,24.696,-1.768,-1.718,7.537,7.546,7.542,7.555,7.551,6.437
173.098,-7.691,17.433,-1.930,-1.766,7.227,7.235,7.231,7.516,7.512,6.640
173.108,-17.441,9.481,-1.661,-1.715,6.769,6.777,6.772,7.377,7.373,6.765
173.119,-26.645,1.182,-1.138,-1.715,6.246,6.253,6.248,7.145,7.140,6.809
173.129,-36.077,-7.190,-0.813,-1.612,5.617,5.626,5.621,6.824,6.820,6.768
173.139,-44.043,-16.021,-1.846,-1.597,4.929,4.940,4.935,6.402,6.397,6.640
173.149,-53.679,-24.262,-1.585,-1.682,4.165,4.173,4.168,5.909,5.905,6.426
173.159,-63.215,-33.264,-0.523,-1.527,3.210,3.223,3.218,5.304,5.298,6.124
173.169,-66.398,-41.312,-3.900,-1.637,2.475,2.500,2.495,4.650,4.645,5.739
173.179,-75.746,-48.984,-3.242,-1.867,1.452,1.477,1.473,3.927,3.924,5.275
173.189,-80.441,-56.892,-1.631,-1.891,0.387,0.401,0.398,3.108,3.104,4.729
173.199,-83.788,-63.323,-2.568,-1.912,-0.505,-0.491,-0.495,2.284,2.281,4.118
173.209,-88.080,-69.232,-2.683,-1.991,-1.579,-1.561,-1.565,1.397,1.394,3.436
173.219,-86.568,-73.703,-4.764,-2.145,-2.361,-2.344,-2.347,0.519,0.517,2.709
173.229,-90.866,-77.621,-3.075,-2.373,-3.443,-3.433,-3.434,-0.381,-0.382,1.943
173.240,-92.779,-81.326,-2.482,-2.296,-4.444,-4.437,-4.438,-1.309,-1.311,1.140
173.250,-88.572,-83.546,-2.801,-2.386,-5.220,-5.213,-5.214,-2.224,-2.225,0.304
173.260,-85.898,-84.380,-3.508,-2.403,-6.001,-5.992,-5.993,-3.099,-3.101,-0.541
173.270,-82.207,-84.043,-5.091,-2.630,-6.720,-6.704,-6.704,-3.941,-3.942,-1.391
173.280,-80.715,-83.413,-3.402,-2.716,-7.538,-7.526,-7.525,-4.781,-4.781,-2.249
173.290,-78.063,-82.252,-2.182,-2.734,-8.259,-8.250,-8.250,-5.582,-5.581,-3.087
173.300,-71.231,-80.133,-2.119,-2.611,-8.773,-8.764,-8.764,-6.329,-6.329,-3.904
173.310,-63.452,-76.619,-4.095,-2.713,-9.150,-9.136,-9.136,-7.001,-7.001,-4.696
173.320,-56.757,-72.281,-4.267,-2.828,-9.540,-9.528,-9.527,-7.605,-7.605,-5.444
173.331,-50.208,-67.128,-5.381,-3.042,-9.808,-9.791,-9.790,-8.129,-8.127,-6.141
173.341,-47.469,-62.498,-2.951,-3.098,-10.287,-10.288,-10.286,-8.636,-8.634,-6.801
173.351,-39.322,-57.472,-2.376,-3.032,-10.426,-10.432,-10.431,-9.067,-9.065,-7.401
173.361,-29.765,-51.112,-2.449,-2.994,-10.422,-10.435,-10.433,-9.394,-9.393,-7.938
173.371,-19.263,-44.003,-3.435,-2.982,-10.229,-10.243,-10.242,-9.624,-9.622,-8.412
173.381,-8.498,-35.935,-4.048,-3.098,-10.030,-10.043,-10.041,-9.753,-9.751,-8.807
173.391,1.499,-27.539,-2.159,-3.103,-9.751,-9.770,-9.768,-9.784,-9.782,-9.118
173.401,9.151,-18.961,-1.441,-2.961,-9.447,-9.466,-9.465,-9.721,-9.719,-9.341
173.412,20.532,-9.985,-1.754,-2.862,-8.864,-8.884,-8.883,-9.551,-9.550,-9.478
173.422,31.994,-0.342,-2.023,-2.761,-8.182,-8.200,-8.200,-9.269,-9.269,-9.517
173.432,42.569,9.550,-3.810,-2.806,-7.408,-7.415,-7.414,-8.877,-8.876,-9.458
173.442,47.330,18.642,-1.334,-2.814,-6.833,-6.850,-6.849,-8.422,-8.421,-9.305
173.452,56.992,27.372,-1.945,-2.673,-5.980,-5.995,-5.995,-7.888,-7.888,-9.062
173.462,62.833,35.842,-2.770,-2.704,-5.131,-5.148,-5.148,-7.269,-7.268,-8.731
173.472,69.450,43.723,-1.836,-2.638,-4.223,-4.242,-4.242,-6.586,-6.586,-8.315
173.482,74.823,51.027,-2.842,-2.616,-3.300,-3.311,-3.311,-5.852,-5.852,-7.828
173.492,76.829,57.394,-0.880,-2.585,-2.470,-2.483,-2.484,-5.081,-5.081,-7.272
173.502,82.198,63.118,-1.465,-2.420,-1.495,-1.500,-1.501,-4.278,-4.279,-6.660
173.512,85.599,68.285,-3.976,-2.495,-0.526,-0.522,-0.522,-3.435,-3.436,-5.993
