R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,300,100,0,0,0,0,7,75,10,10.0,32.0,0.000,0.000,75.00
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
287.202,0.418,0.983,0.606,0.594,1.280,1.159,1.132,1.121,1.094,1.333
287.212,0.966,0.817,0.605,0.596,1.285,1.164,1.137,1.125,1.098,1.343
287.222,0.255,0.681,0.600,0.597,1.275,1.154,1.126,1.131,1.104,1.351
287.233,0.181,0.500,0.592,0.597,1.278,1.158,1.131,1.134,1.106,1.357
287.243,0.020,0.230,0.603,0.597,1.266,1.145,1.118,1.132,1.104,1.361
287.253,0.524,0.352,0.633,0.600,1.298,1.177,1.150,1.138,1.111,1.365
287.264,-1.246,-0.081,0.616,0.604,1.246,1.126,1.099,1.132,1.105,1.367
287.274,0.045,-0.162,0.611,0.605,1.284,1.164,1.137,1.128,1.101,1.366
287.284,-0.207,-0.103,0.623,0.606,1.280,1.159,1.132,1.129,1.101,1.365
287.294,-0.067,-0.084,0.635,0.610,1.281,1.161,1.134,1.128,1.101,1.364
287.305,0.804,0.092,0.638,0.615,1.304,1.184,1.157,1.131,1.104,1.365
287.315,-0.099,0.302,0.627,0.617,1.306,1.186,1.159,1.139,1.112,1.368
287.325,0.146,0.168,0.621,0.618,1.316,1.197,1.169,1.139,1.112,1.371
287.335,0.761,0.378,0.616,0.617,1.331,1.212,1.185,1.145,1.118,1.374
287.346,1.166,0.601,0.625,0.618,1.357,1.237,1.210,1.156,1.129,1.379
287.356,1.084,0.759,0.624,0.619,1.366,1.247,1.220,1.167,1.140,1.387
287.366,0.422,0.846,0.573,0.616,1.364,1.245,1.218,1.177,1.150,1.396
287.376,0.228,0.597,0.584,0.610,1.358,1.239,1.212,1.179,1.152,1.403
287.387,0.055,0.514,0.578,0.606,1.370,1.251,1.224,1.184,1.157,1.410
287.397,0.107,0.355,0.594,0.604,1.366,1.247,1.220,1.184,1.157,1.414
287.407,0.230,0.293,0.608,0.603,1.366,1.248,1.221,1.186,1.159,1.418
287.418,-0.191,0.241,0.601,0.603,1.358,1.239,1.212,1.187,1.160,1.422
287.429,-1.187,-0.139,0.592,0.602,1.318,1.200,1.173,1.178,1.151,1.423
287.440,-0.509,-0.201,0.595,0.601,1.335,1.217,1.190,1.173,1.146,1.421
287.451,-0.719,-0.453,0.590,0.600,1.310,1.192,1.165,1.163,1.136,1.418
287.462,-0.919,-0.570,0.575,0.598,1.299,1.182,1.155,1.154,1.127,1.413
287.473,0.598,-0.361,0.564,0.594,1.339,1.222,1.195,1.153,1.127,1.408
287.484,0.950,0.069,0.576,0.591,1.377,1.260,1.233,1.166,1.139,1.407
287.495,0.419,0.112,0.575,0.589,1.350,1.232,1.206,1.168,1.141,1.409
287.506,-0.221,0.098,0.580,0.588,1.325,1.208,1.181,1.168,1.142,1.410
287.517,-1.222,-0.240,0.596,0.589,1.289,1.171,1.145,1.159,1.132,1.410
287.528,-1.089,-0.484,0.472,0.584,1.285,1.169,1.142,1.148,1.122,1.406
287.539,-0.761,-0.596,0.568,0.581,1.284,1.167,1.140,1.139,1.112,1.401
287.550,-0.461,-0.612,0.563,0.576,1.283,1.167,1.140,1.131,1.105,1.395
287.561,0.370,-0.234,0.550,0.563,1.324,1.208,1.181,1.137,1.111,1.391
287.572,-0.435,-0.253,0.474,0.563,1.290,1.173,1.147,1.134,1.108,1.389
287.583,-0.751,-0.389,0.389,0.545,1.270,1.154,1.127,1.127,1.101,1.386
287.594,-0.525,-0.446,0.562,0.541,1.280,1.164,1.137,1.122,1.095,1.382
287.605,0.212,-0.325,0.344,0.526,1.304,1.188,1.162,1.121,1.094,1.378
287.616,0.581,-0.103,0.576,0.534,1.314,1.198,1.172,1.124,1.098,1.376
287.627,-0.712,-0.116,0.463,0.522,1.269,1.153,1.127,1.123,1.097,1.375
287.637,0.399,-0.286,0.627,0.526,1.261,1.145,1.119,1.113,1.087,1.373
287.649,0.141,-0.164,0.636,0.540,1.251,1.135,1.109,1.114,1.088,1.371
287.660,0.803,0.127,0.444,0.538,1.283,1.168,1.141,1.122,1.096,1.371
287.670,0.601,0.288,0.466,0.519,1.292,1.177,1.151,1.130,1.104,1.374
287.681,0.587,0.473,0.675,0.523,1.312,1.196,1.170,1.141,1.114,1.379
287.692,0.059,0.432,0.660,0.549,1.309,1.194,1.167,1.146,1.119,1.385
287.703,-0.010,0.320,0.628,0.565,1.310,1.195,1.169,1.147,1.121,1.390
287.714,-0.054,0.183,0.720,0.578,1.308,1.193,1.166,1.146,1.120,1.393
287.725,-0.177,0.106,0.508,0.562,1.300,1.186,1.159,1.145,1.119,1.395
287.736,-0.414,-0.107,0.393,0.552,1.281,1.168,1.141,1.139,1.113,1.395
287.747,-0.728,-0.257,0.276,0.542,1.255,1.142,1.116,1.132,1.106,1.394
287.758,-0.198,-0.351,0.298,0.519,1.250,1.137,1.111,1.124,1.098,1.390
287.769,-1.079,-0.505,0.064,0.472,1.214,1.103,1.077,1.116,1.090,1.386
287.780,-1.233,-0.631,0.089,0.439,1.221,1.110,1.084,1.108,1.082,1.381
287.791,-1.431,-0.933,0.060,0.413,1.194,1.083,1.057,1.091,1.065,1.372
287.802,-0.953,-1.020,0.004,0.393,1.189,1.079,1.053,1.077,1.051,1.362
287.813,-0.472,-0.823,0.087,0.376,1.196,1.084,1.059,1.071,1.046,1.352
287.824,-0.608,-0.739,-0.093,0.345,1.190,1.080,1.054,1.066,1.040,1.344
287.835,-1.654,-0.944,-0.539,0.295,1.145,1.037,1.012,1.052,1.027,1.335
287.846,-1.584,-1.229,-0.979,0.179,1.116,1.010,0.986,1.031,1.006,1.324
287.856,-1.492,-1.373,-1.202,0.033,1.093,0.988,0.964,1.011,0.987,1.309
287.867,-1.309,-1.419,-1.105,-0.121,1.073,0.968,0.944,0.993,0.970,1.294
287.878,-1.808,-1.422,-1.181,-0.275,1.046,0.942,0.919,0.977,0.955,1.279
287.889,-2.354,-1.666,-1.170,-0.403,1.007,0.902,0.880,0.953,0.931,1.262
287.900,-3.352,-2.087,-1.053,-0.494,0.951,0.846,0.824,0.921,0.899,1.242
287.911,-2.862,-2.309,-1.045,-0.555,0.946,0.841,0.820,0.890,0.869,1.217
287.922,-2.349,-2.468,-0.982,-0.605,0.920,0.815,0.794,0.858,0.837,1.191
287.933,-1.232,-2.245,-1.172,-0.677,0.920,0.816,0.795,0.836,0.815,1.165
287.944,0.506,-1.501,-1.363,-0.765,0.980,0.876,0.856,0.836,0.815,1.144
287.955,0.931,-0.727,-1.122,-0.860,0.998,0.894,0.874,0.844,0.824,1.133
287.966,-0.158,-0.306,-0.765,-0.905,0.983,0.878,0.858,0.851,0.831,1.128
287.977,-0.585,-0.319,-0.371,-0.873,0.967,0.861,0.841,0.847,0.827,1.124
287.988,-1.478,-0.445,-0.319,-0.797,0.946,0.840,0.819,0.840,0.820,1.120
287.999,-1.846,-0.796,-0.287,-0.707,0.929,0.823,0.803,0.824,0.804,1.114
288.010,-1.238,-1.018,-0.466,-0.622,0.939,0.834,0.813,0.809,0.788,1.104
288.021,0.327,-0.687,-0.957,-0.617,0.985,0.882,0.861,0.807,0.786,1.094
288.032,-0.280,-0.492,-1.371,-0.699,0.957,0.856,0.835,0.805,0.785,1.088
288.043,-0.191,-0.482,-1.473,-0.863,0.931,0.831,0.811,0.797,0.777,1.082
288.054,-0.490,-0.419,-1.153,-1.011,0.922,0.822,0.802,0.794,0.774,1.077
288.065,-1.037,-0.522,-0.855,-1.012,0.915,0.813,0.794,0.787,0.768,1.072
288.076,-2.220,-0.829,-0.396,-0.913,0.859,0.755,0.735,0.770,0.750,1.065
288.087,-0.823,-0.884,-0.361,-0.866,0.899,0.794,0.774,0.758,0.738,1.055
288.098,-3.090,-1.269,-0.241,-0.792,0.822,0.715,0.694,0.738,0.718,1.044
288.109,-4.130,-2.120,-0.137,-0.690,0.759,0.651,0.631,0.697,0.676,1.025
288.120,-6.517,-3.335,-0.253,-0.607,0.624,0.517,0.496,0.634,0.613,0.994
288.131,-9.213,-4.857,-0.553,-0.551,0.496,0.388,0.367,0.551,0.530,0.950
288.142,-13.862,-7.346,-0.349,-0.531,0.208,0.101,0.079,0.415,0.394,0.882
288.153,-15.319,-9.781,-0.904,-0.565,0.003,-0.101,-0.122,0.252,0.231,0.787
288.164,-23.160,-12.906,-0.046,-0.616,-0.414,-0.525,-0.546,0.044,0.023,0.662
288.175,-25.336,-16.803,-0.124,-0.544,-0.761,-0.867,-0.888,-0.230,-0.251,0.496
288.186,-28.845,-20.163,-0.431,-0.504,-1.146,-1.253,-1.274,-0.526,-0.547,0.292
288.197,-37.211,-24.542,-0.063,-0.429,-1.759,-1.867,-1.889,-0.896,-0.918,0.042
288.208,-43.398,-29.979,-0.635,-0.466,-2.365,-2.471,-2.493,-1.344,-1.365,-0.258
288.219,-51.297,-35.792,-0.664,-0.498,-3.106,-3.213,-3.234,-1.867,-1.888,-0.622
288.230,-55.734,-41.511,-0.625,-0.474,-3.828,-3.938,-3.960,-2.454,-2.476,-1.049
288.241,-55.231,-45.983,-0.765,-0.524,-4.374,-4.484,-4.505,-3.059,-3.081,-1.532
288.252,-58.041,-49.723,-0.923,-0.560,-5.127,-5.235,-5.256,-3.693,-3.714,-2.060
288.263,-57.727,-52.412,-1.618,-0.633,-5.763,-5.862,-5.883,-4.332,-4.353,-2.623
288.274,-57.272,-53.891,-1.360,-0.772,-6.371,-6.468,-6.488,-4.967,-4.987,-3.215
288.285,-58.535,-55.334,-0.937,-0.796,-7.128,-7.228,-7.248,-5.615,-5.635,-3.817
288.296,-58.656,-56.518,-2.650,-0.936,-7.728,-7.825,-7.844,-6.261,-6.280,-4.435
288.307,-61.796,-57.746,-2.706,-1.143,-8.498,-8.594,-8.613,-6.928,-6.946,-5.067
288.318,-63.964,-59.654,-1.236,-1.221,-9.314,-9.407,-9.425,-7.633,-7.651,-5.716
288.329,-60.390,-60.485,-2.740,-1.291,-9.875,-9.962,-9.980,-8.317,-8.335,-6.378
288.341,-56.123,-59.579,-3.345,-1.545,-10.377,-10.466,-10.482,-8.964,-8.980,-7.049
288.352,-53.730,-57.923,-2.118,-1.652,-10.935,-11.032,-11.049,-9.568,-9.584,-7.695
288.363,-46.519,-55.191,-1.605,-1.705,-11.255,-11.353,-11.369,-10.114,-10.130,-8.316
288.374,-41.156,-51.092,-1.921,-1.650,-11.518,-11.615,-11.631,-10.578,-10.594,-8.896
288.385,-35.847,-46.990,-4.375,-1.876,-11.805,-11.894,-11.909,-11.001,-11.016,-9.431
288.396,-30.228,-42.403,-3.654,-2.160,-12.012,-12.101,-12.115,-11.365,-11.379,-9.922
288.407,-31.095,-38.566,-1.853,-2.195,-12.404,-12.495,-12.510,-11.702,-11.716,-10.366
288.418,-25.963,-35.143,-1.298,-2.103,-12.566,-12.670,-12.684,-12.011,-12.025,-10.768
288.429,-17.965,-30.618,-1.419,-2.031,-12.488,-12.599,-12.614,-12.238,-12.253,-11.125
288.440,-12.424,-25.477,-3.102,-2.082,-12.493,-12.598,-12.613,-12.397,-12.411,-11.426
288.451,-5.882,-20.040,-3.427,-2.255,-12.464,-12.569,-12.582,-12.497,-12.510,-11.670
288.463,6.537,-13.093,-1.272,-2.252,-12.091,-12.198,-12.212,-12.483,-12.496,-11.846
288.474,18.401,-4.306,-0.466,-2.086,-11.627,-11.729,-11.743,-12.330,-12.344,-11.935
288.485,26.936,4.721,-0.517,-1.916,-11.157,-11.258,-11.273,-12.069,-12.084,-11.922
288.496,36.284,13.573,-1.127,-1.823,-10.559,-10.656,-10.671,-11.714,-11.729,-11.811
288.507,49.066,23.498,-1.857,-1.787,-9.670,-9.765,-9.781,-11.223,-11.238,-11.595
288.518,62.448,34.521,-2.772,-1.849,-8.608,-8.703,-8.718,-10.584,-10.599,-11.262
288.529,69.872,45.277,-2.355,-1.924,-7.663,-7.763,-7.778,-9.830,-9.845,-10.805
288.540,78.000,54.693,-0.383,-1.836,-6.671,-6.776,-6.791,-9.004,-9.019,-10.237
288.551,85.604,63.576,-0.367,-1.691,-5.531,-5.638,-5.655,-8.094,-8.111,-9.575
288.563,97.461,73.216,-0.482,-1.577,-4.100,-4.209,-4.226,-7.057,-7.073,-8.807
288.574,108.703,83.301,-3.460,-1.633,-2.616,-2.713,-2.730,-5.902,-5.918,-7.931
288.585,119.877,93.660,-6.604,-2.035,-1.026,-1.116,-1.130,-4.632,-4.646,-6.944
288.596,123.646,102.911,-5.501,-2.473,0.384,0.287,0.274,-3.286,-3.299,-5.850
288.607,129.626,110.923,-3.054,-2.629,1.918,1.817,1.805,-1.883,-1.895,-4.663
288.618,138.303,118.599,-1.302,-2.490,3.667,3.562,3.549,-0.378,-0.391,-3.371
288.629,139.761,125.247,-1.759,-2.372,5.201,5.105,5.092,1.146,1.133,-2.028
288.640,143.778,130.806,-2.991,-2.397,6.882,6.791,6.778,2.716,2.703,-0.611
288.651,148.926,135.842,-3.691,-2.527,8.654,8.557,8.545,4.330,4.318,0.864
288.662,150.021,140.410,-3.509,-2.672,10.327,10.229,10.217,5.982,5.971,2.392
288.673,150.705,143.456,-3.505,-2.770,11.978,11.877,11.866,7.632,7.620,3.959
288.684,154.012,146.302,-4.415,-2.906,13.823,13.723,13.712,9.336,9.326,5.582
288.695,151.763,148.454,-6.512,-3.228,15.496,15.397,15.388,11.030,11.020,7.213
288.707,149.851,149.176,-9.130,-3.832,17.116,17.021,17.014,12.700,12.693,8.865
288.718,147.471,148.786,-9.717,-4.533,18.697,18.616,18.612,14.338,14.334,10.515
288.729,141.095,147.138,-8.740,-5.083,20.181,20.095,20.093,15.938,15.936,12.156
288.740,132.467,143.418,-8.332,-5.525,21.435,21.349,21.349,17.436,17.436,13.758
288.751,126.973,138.690,-7.358,-5.841,22.737,22.641,22.643,18.860,18.861,15.314
288.762,117.060,133.027,-7.295,-6.051,23.875,23.776,23.779,20.225,20.227,16.834
288.773,106.147,125.854,-7.952,-6.270,24.795,24.704,24.707,21.445,21.448,18.252
288.784,91.994,116.820,-6.091,-6.382,25.525,25.432,25.436,22.531,22.535,19.585
288.795,76.627,105.759,-3.396,-6.178,26.006,25.910,25.912,23.444,23.447,20.803
288.807,61.275,93.497,-1.419,-5.677,26.299,26.198,26.198,24.191,24.192,21.891
288.818,46.139,80.099,0.162,-5.072,26.425,26.315,26.314,24.764,24.762,22.838
288.829,29.904,65.829,-0.074,-4.439,26.364,26.263,26.259,25.169,25.165,23.640
288.840,13.575,51.008,-1.329,-3.970,26.111,26.016,26.009,25.385,25.379,24.266
288.851,-0.379,36.002,-1.745,-3.644,25.707,25.615,25.607,25.426,25.418,24.728
288.862,-15.494,21.303,0.454,-3.266,25.164,25.071,25.062,25.317,25.308,25.016
288.873,-30.329,6.271,1.038,-2.749,24.427,24.334,24.323,25.039,25.028,25.141
288.883,-41.606,-7.747,1.879,-2.238,23.706,23.608,23.595,24.634,24.620,25.111
288.894,-48.489,-19.854,0.811,-1.805,23.065,22.970,22.955,24.145,24.130,24.945
288.905,-60.519,-31.658,-1.158,-1.633,22.076,21.982,21.966,23.523,23.507,24.646
288.916,-72.310,-43.451,-0.059,-1.477,20.920,20.822,20.805,22.758,22.741,24.210
288.927,-78.313,-53.973,1.970,-1.126,19.835,19.732,19.714,21.896,21.878,23.649
288.938,-82.909,-62.716,1.710,-0.727,18.815,18.712,18.692,21.016,20.996,23.005
288.948,-90.197,-70.501,1.675,-0.461,17.648,17.543,17.522,20.081,20.060,22.280
288.959,-97.216,-78.134,4.671,-0.055,16.397,16.282,16.260,19.066,19.043,21.473
288.970,-105.441,-85.915,6.909,0.683,14.974,14.861,14.835,17.951,17.925,20.572
288.980,-109.059,-92.764,7.738,1.504,13.743,13.629,13.600,16.807,16.778,19.608
288.991,-111.492,-98.304,6.650,2.138,12.498,12.389,12.357,15.629,15.597,18.578
289.002,-116.407,-103.399,6.221,2.625,11.139,11.031,10.997,14.410,14.376,17.493
289.012,-119.835,-108.295,6.808,3.115,9.767,9.660,9.624,13.143,13.108,16.356
289.023,-120.271,-112.150,5.027,3.462,8.487,8.386,8.349,11.866,11.829,15.179
289.034,-125.356,-115.830,2.231,3.449,7.066,6.971,6.933,10.552,10.515,13.957
289.044,-130.164,-120.130,3.139,3.367,5.487,5.388,5.351,9.155,9.118,12.678
289.055,-138.937,-125.004,2.401,3.299,3.761,3.658,3.621,7.713,7.676,11.367
289.066,-146.853,-131.439,3.075,3.318,1.825,1.721,1.684,6.074,6.038,9.912
289.078,-153.812,-137.758,2.912,3.321,-0.212,-0.311,-0.348,4.255,4.218,8.282
289.088,-156.447,-142.245,2.331,3.248,-1.839,-1.936,-1.972,2.700,2.664,6.876
289.098,-163.623,-146.979,1.920,3.142,-3.656,-3.752,-3.788,1.094,1.058,5.423
289.109,-171.259,-152.538,1.408,3.010,-5.635,-5.730,-5.765,-0.604,-0.640,3.909
289.119,-174.940,-157.798,0.292,2.808,-7.519,-7.610,-7.645,-2.371,-2.405,2.322
289.129,-178.442,-162.593,-0.497,2.529,-9.385,-9.474,-9.507,-4.152,-4.185,0.700
289.139,-184.968,-167.657,1.028,2.338,-11.482,-11.576,-11.608,-5.992,-6.024,-0.966
289.149,-186.881,-172.243,2.100,2.295,-13.439,-13.539,-13.572,-7.872,-7.904,-2.689
289.159,-190.140,-176.565,2.936,2.315,-15.509,-15.613,-15.645,-9.790,-9.823,-4.459
289.169,-190.720,-180.136,3.876,2.429,-17.476,-17.581,-17.614,-11.725,-11.758,-6.272
289.180,-185.445,-182.009,2.828,2.510,-19.176,-19.283,-19.316,-13.640,-13.673,-8.123
289.190,-181.514,-182.170,2.079,2.480,-20.848,-20.955,-20.988,-15.480,-15.513,-9.960
289.200,-171.924,-180.540,0.867,2.383,-22.288,-22.394,-22.426,-17.261,-17.293,-11.793
289.210,-168.368,-177.418,0.746,2.224,-23.809,-23.914,-23.946,-18.967,-18.999,-13.610
289.220,-165.183,-174.712,0.993,2.115,-25.425,-25.534,-25.565,-20.655,-20.687,-15.387
289.230,-159.106,-171.326,1.667,2.061,-26.854,-26.972,-27.004,-22.287,-22.318,-17.131
289.241,-153.419,-167.288,2.735,2.083,-28.287,-28.413,-28.444,-23.880,-23.911,-18.858
289.251,-146.364,-162.776,3.651,2.215,-29.588,-29.718,-29.750,-25.400,-25.432,-20.531
289.261,-138.932,-157.388,4.362,2.366,-30.761,-30.885,-30.917,-26.823,-26.855,-22.136
289.271,-132.710,-151.617,4.855,2.596,-31.898,-32.019,-32.053,-28.177,-28.211,-23.688
289.281,-126.205,-145.768,4.535,2.776,-32.982,-33.103,-33.137,-29.474,-29.508,-25.183
289.291,-119.373,-139.614,3.462,2.872,-33.963,-34.078,-34.112,-30.688,-30.722,-26.604
289.302,-111.028,-133.326,1.011,2.792,-34.873,-34.974,-35.008,-31.861,-31.895,-27.993
289.312,-102.373,-126.287,-0.408,2.508,-35.590,-35.689,-35.722,-32.923,-32.956,-29.297
289.322,-95.906,-119.196,-0.573,2.219,-36.337,-36.435,-36.467,-33.909,-33.941,-30.526
289.332,-88.327,-112.205,-0.389,1.981,-37.005,-37.103,-37.134,-34.827,-34.858,-31.680
289.342,-83.070,-105.245,-0.344,1.765,-37.672,-37.772,-37.802,-35.674,-35.704,-32.762
289.353,-74.339,-98.372,-0.368,1.601,-38.196,-38.296,-38.325,-36.456,-36.485,-33.773
289.363,-63.054,-90.548,-1.043,1.378,-38.501,-38.598,-38.626,-37.143,-37.171,-34.726
289.373,-54.195,-81.978,1.619,1.314,-38.739,-38.845,-38.873,-37.704,-37.732,-35.575
289.383,-43.447,-73.261,4.428,1.512,-38.922,-39.036,-39.064,-38.181,-38.210,-36.339
289.393,-29.479,-63.355,5.788,1.853,-38.759,-38.874,-38.904,-38.515,-38.545,-37.008
289.403,-15.695,-52.554,4.800,2.145,-38.501,-38.613,-38.644,-38.713,-38.744,-37.568
289.414,-2.317,-41.066,4.481,2.342,-38.130,-38.241,-38.273,-38.775,-38.807,-38.014
289.424,11.619,-29.192,5.271,2.565,-37.637,-37.750,-37.783,-38.707,-38.741,-38.342
289.436,30.314,-12.157,5.109,2.912,-36.750,-36.858,-36.893,-38.401,-38.436,-38.567
289.449,50.235,5.269,3.149,3.064,-35.636,-35.743,-35.778,-37.871,-37.906,-38.576
289.459,65.663,19.203,1.827,2.981,-34.472,-34.575,-34.610,-37.249,-37.284,-38.422
289.469,78.883,33.017,1.935,2.864,-33.264,-33.367,-33.401,-36.488,-36.522,-38.128
289.479,89.805,46.245,1.841,2.798,-32.011,-32.113,-32.147,-35.618,-35.652,-37.701
289.489,98.914,58.660,0.035,2.617,-30.682,-30.782,-30.815,-34.639,-34.672,-37.144
289.501,112.134,74.375,-0.780,2.185,-28.870,-28.966,-28.998,-33.281,-33.313,-36.278
289.514,123.215,88.476,-1.417,1.821,-27.085,-27.181,-27.211,-31.804,-31.834,-35.235
289.526,134.745,102.129,-1.407,1.316,-25.018,-25.114,-25.142,-30.156,-30.184,-34.015
289.539,142.340,114.148,-0.437,1.046,-23.026,-23.125,-23.151,-28.410,-28.437,-32.642
289.551,148.080,123.791,-0.322,0.916,-21.165,-21.266,-21.293,-26.667,-26.693,-31.187
289.563,152.658,132.560,-0.453,0.729,-19.226,-19.323,-19.348,-24.855,-24.881,-29.636
289.574,157.022,139.987,-0.439,0.627,-17.330,-17.426,-17.451,-23.093,-23.118,-28.083
289.585,160.495,146.170,-1.840,0.442,-15.467,-15.560,-15.584,-21.312,-21.337,-26.471
289.596,162.869,150.901,-3.195,0.134,-13.663,-13.755,-13.778,-19.518,-19.541,-24.803
289.607,165.093,155.276,-4.297,-0.303,-11.735,-11.822,-11.843,-17.681,-17.702,-23.086
289.618,171.483,159.566,-4.642,-0.816,-9.680,-9.767,-9.786,-15.805,-15.824,-21.324
289.630,174.078,163.860,-4.293,-1.302,-7.621,-7.712,-7.729,-13.860,-13.877,-19.499
289.641,173.556,167.149,-4.242,-1.709,-5.638,-5.730,-5.745,-11.918,-11.933,-17.650
289.652,171.859,169.001,-4.107,-2.057,-3.786,-3.880,-3.894,-10.003,-10.017,-15.782
289.663,164.575,168.502,-2.128,-2.215,-2.135,-2.240,-2.253,-8.141,-8.154,-13.905
289.674,162.656,166.878,-0.990,-2.138,-0.429,-0.532,-0.545,-6.336,-6.350,-12.049
289.685,160.471,165.023,-0.752,-1.981,1.267,1.163,1.149,-4.552,-4.566,-10.209
289.696,161.498,163.639,-1.315,-1.838,2.990,2.887,2.872,-2.785,-2.800,-8.394
