R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,0,0,0,0,0,0,7,75,10,10.0,32.0,0.000001,0.000001,20.00
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
239.459,3.325,2.862,4.615,4.431,46.668,46.476,46.268,46.440,46.232,46.210
239.469,3.935,3.098,4.622,4.459,46.675,46.483,46.275,46.428,46.220,46.193
239.480,3.617,3.419,4.587,4.479,46.667,46.475,46.267,46.422,46.214,46.180
239.491,2.289,3.162,4.594,4.496,46.625,46.433,46.225,46.405,46.197,46.167
239.501,0.211,2.234,4.600,4.510,46.541,46.349,46.141,46.367,46.159,46.147
239.512,-0.489,1.257,4.616,4.523,46.467,46.276,46.068,46.315,46.107,46.117
239.523,-1.900,0.207,4.640,4.539,46.363,46.171,45.963,46.252,46.044,46.076
239.534,-2.314,-0.680,4.661,4.556,46.281,46.089,45.881,46.180,45.972,46.025
239.544,-2.468,-1.311,4.708,4.575,46.213,46.021,45.813,46.109,45.901,45.966
239.555,-2.269,-1.717,4.781,4.600,46.150,45.958,45.750,46.035,45.827,45.902
239.565,-2.406,-2.002,4.819,4.630,46.057,45.865,45.657,45.959,45.751,45.833
239.576,-3.006,-2.386,4.884,4.662,45.962,45.770,45.562,45.881,45.673,45.762
239.586,-2.630,-2.603,4.927,4.698,45.876,45.684,45.475,45.799,45.591,45.687
239.597,-2.746,-2.684,4.998,4.736,45.793,45.600,45.392,45.721,45.513,45.610
239.608,-2.312,-2.520,5.092,4.780,45.736,45.543,45.335,45.648,45.439,45.533
239.619,-0.125,-1.876,5.178,4.833,45.723,45.530,45.321,45.589,45.380,45.462
239.629,1.627,-0.738,5.222,4.886,45.725,45.531,45.323,45.551,45.342,45.400
239.640,2.589,0.342,5.235,4.934,45.713,45.520,45.311,45.524,45.315,45.350
239.650,3.925,1.406,5.235,4.976,45.707,45.514,45.305,45.506,45.297,45.311
239.661,4.095,2.281,5.249,5.014,45.695,45.501,45.292,45.498,45.289,45.284
239.672,3.829,2.926,5.279,5.051,45.682,45.488,45.279,45.493,45.284,45.264
239.683,4.033,3.298,5.249,5.082,45.680,45.487,45.278,45.488,45.278,45.250
239.693,4.489,3.562,5.176,5.100,45.682,45.489,45.280,45.481,45.272,45.238
239.704,3.809,3.904,5.157,5.108,45.671,45.479,45.270,45.482,45.272,45.231
239.715,3.072,3.504,5.141,5.114,45.627,45.436,45.226,45.465,45.256,45.223
239.725,2.722,3.216,5.155,5.119,45.605,45.413,45.204,45.447,45.238,45.211
239.736,2.709,3.074,5.231,5.131,45.597,45.405,45.196,45.430,45.221,45.197
239.747,1.133,2.434,5.325,5.154,45.528,45.336,45.127,45.400,45.191,45.179
239.758,1.067,1.819,5.418,5.187,45.494,45.301,45.092,45.362,45.153,45.154
239.768,1.770,1.733,5.480,5.225,45.476,45.283,45.074,45.330,45.120,45.125
239.779,2.963,2.012,5.539,5.267,45.491,45.297,45.088,45.308,45.099,45.097
239.790,3.293,2.483,5.560,5.308,45.492,45.298,45.089,45.296,45.086,45.074
239.800,3.298,2.822,5.565,5.345,45.484,45.291,45.081,45.284,45.074,45.054
239.811,3.214,3.038,5.580,5.377,45.481,45.288,45.078,45.274,45.064,45.038
239.821,2.813,3.165,5.585,5.407,45.474,45.281,45.072,45.263,45.054,45.025
239.832,2.100,2.971,5.545,5.429,45.445,45.252,45.043,45.245,45.035,45.011
239.843,3.059,2.901,5.522,5.444,45.439,45.246,45.037,45.225,45.015,44.993
239.853,2.334,2.917,5.468,5.451,45.416,45.224,45.015,45.210,45.000,44.977
239.864,2.326,2.739,5.427,5.450,45.395,45.203,44.994,45.188,44.979,44.960
239.875,1.787,2.366,5.378,5.443,45.353,45.162,44.952,45.160,44.950,44.939
239.885,0.626,1.842,5.321,5.429,45.294,45.104,44.895,45.125,44.915,44.915
239.896,0.560,1.388,5.260,5.407,45.255,45.064,44.855,45.084,44.875,44.884
239.907,0.132,0.921,5.281,5.388,45.211,45.020,44.812,45.039,44.830,44.849
239.917,-0.708,0.428,5.279,5.372,45.149,44.959,44.751,44.989,44.781,44.809
239.928,0.267,0.251,5.278,5.359,45.126,44.936,44.728,44.940,44.732,44.765
239.939,0.393,0.325,5.235,5.343,45.084,44.895,44.687,44.897,44.689,44.720
239.949,2.190,0.820,5.184,5.324,45.085,44.896,44.688,44.863,44.655,44.678
239.960,1.826,1.297,5.154,5.301,45.056,44.867,44.660,44.838,44.630,44.642
239.971,1.654,1.340,5.109,5.275,45.019,44.830,44.623,44.806,44.598,44.609
239.982,1.156,1.395,5.100,5.251,44.967,44.779,44.572,44.773,44.566,44.576
239.992,0.091,1.178,5.125,5.232,44.911,44.723,44.516,44.735,44.528,44.542
240.003,-1.253,0.352,5.139,5.219,44.815,44.627,44.420,44.677,44.470,44.502
240.014,-1.987,-0.228,5.194,5.213,44.743,44.555,44.348,44.620,44.414,44.462
240.024,-1.582,-0.800,5.240,5.214,44.679,44.491,44.284,44.558,44.352,44.416
240.035,-1.216,-0.996,5.296,5.221,44.634,44.445,44.239,44.502,44.295,44.365
240.046,-1.428,-1.093,5.329,5.233,44.567,44.379,44.172,44.446,44.240,44.312
240.057,-1.386,-1.198,5.377,5.247,44.508,44.319,44.113,44.390,44.184,44.260
240.068,-0.149,-1.005,5.419,5.266,44.485,44.296,44.089,44.341,44.134,44.206
240.078,0.537,-0.610,5.452,5.286,44.465,44.276,44.069,44.302,44.095,44.157
240.089,1.391,0.012,5.466,5.306,44.474,44.285,44.079,44.276,44.069,44.115
240.099,1.679,0.448,5.479,5.325,44.446,44.257,44.051,44.249,44.042,44.076
240.110,1.932,0.908,5.482,5.344,44.429,44.240,44.034,44.228,44.021,44.043
240.120,1.630,1.215,5.467,5.358,44.408,44.219,44.013,44.208,44.001,44.014
240.131,2.199,1.551,5.442,5.369,44.419,44.231,44.024,44.192,43.985,43.989
240.142,2.476,1.753,5.135,5.360,44.410,44.223,44.016,44.174,43.968,43.966
240.152,0.774,1.589,5.435,5.361,44.337,44.148,43.942,44.149,43.942,43.944
240.162,0.181,1.131,5.204,5.351,44.275,44.088,43.882,44.110,43.904,43.917
240.173,-0.653,0.619,5.230,5.345,44.206,44.019,43.813,44.066,43.860,43.886
240.183,-0.513,0.280,5.362,5.343,44.161,43.974,43.768,44.020,43.814,43.850
240.193,0.121,0.163,5.344,5.338,44.130,43.943,43.737,43.977,43.771,43.812
240.204,-0.708,-0.084,5.537,5.363,44.056,43.868,43.662,43.931,43.725,43.772
240.214,-0.832,-0.322,5.527,5.399,43.999,43.811,43.605,43.883,43.677,43.730
240.225,-1.246,-0.497,5.502,5.407,43.949,43.761,43.555,43.834,43.628,43.685
240.235,0.778,-0.407,5.516,5.421,43.944,43.756,43.550,43.788,43.582,43.639
240.245,0.647,-0.149,5.503,5.429,43.896,43.708,43.502,43.752,43.546,43.597
240.256,-0.198,-0.077,5.488,5.438,43.841,43.653,43.447,43.715,43.509,43.556
240.266,-0.069,-0.153,5.313,5.433,43.784,43.598,43.392,43.670,43.464,43.514
240.277,0.017,-0.095,5.109,5.403,43.750,43.565,43.360,43.630,43.425,43.473
240.287,0.800,0.038,4.904,5.359,43.737,43.553,43.348,43.593,43.388,43.433
240.297,2.928,0.769,4.916,5.303,43.763,43.580,43.375,43.573,43.368,43.396
240.308,3.763,1.692,4.986,5.257,43.781,43.597,43.392,43.569,43.365,43.369
240.318,5.575,2.738,5.015,5.221,43.840,43.656,43.451,43.579,43.374,43.352
240.329,4.945,3.527,4.956,5.194,43.836,43.653,43.449,43.593,43.389,43.346
240.339,3.538,3.698,4.764,5.155,43.797,43.615,43.412,43.595,43.392,43.343
240.350,2.322,3.301,4.590,5.112,43.743,43.562,43.359,43.582,43.378,43.339
240.360,1.214,2.651,4.424,5.056,43.692,43.512,43.309,43.556,43.353,43.330
240.370,-0.662,1.833,4.394,4.997,43.603,43.423,43.220,43.518,43.315,43.312
240.381,-2.862,0.511,4.451,4.952,43.477,43.297,43.095,43.455,43.253,43.284
240.391,-3.954,-0.785,4.497,4.910,43.373,43.193,42.991,43.377,43.175,43.241
240.402,-5.735,-2.107,4.510,4.870,43.226,43.046,42.844,43.282,43.080,43.183
240.413,-6.559,-3.367,4.501,4.835,43.115,42.935,42.734,43.182,42.980,43.114
240.423,-7.878,-4.658,4.515,4.798,42.958,42.779,42.578,43.063,42.862,43.031
240.434,-8.006,-5.639,4.488,4.765,42.844,42.666,42.465,42.941,42.741,42.935
240.444,-7.415,-6.247,4.534,4.735,42.742,42.564,42.363,42.824,42.623,42.834
240.454,-7.410,-6.583,4.584,4.719,42.641,42.463,42.263,42.707,42.507,42.726
240.465,-6.653,-6.690,4.744,4.733,42.563,42.385,42.185,42.594,42.394,42.615
240.475,-4.661,-6.373,4.789,4.776,42.504,42.327,42.127,42.493,42.293,42.507
240.486,-3.437,-5.675,4.625,4.796,42.446,42.271,42.070,42.408,42.208,42.403
240.496,-3.191,-4.954,4.460,4.768,42.371,42.197,41.997,42.331,42.130,42.306
240.507,-2.286,-4.220,4.519,4.682,42.314,42.140,41.940,42.260,42.060,42.218
240.518,-2.190,-3.398,5.096,4.640,42.278,42.101,41.902,42.202,42.003,42.138
240.528,-0.376,-2.646,5.591,4.695,42.271,42.092,41.892,42.148,41.949,42.065
240.538,1.713,-1.479,5.809,4.844,42.302,42.122,41.922,42.118,41.918,42.005
240.549,2.328,-0.470,5.681,5.013,42.289,42.110,41.909,42.097,41.895,41.954
240.560,3.650,0.671,5.603,5.129,42.310,42.132,41.930,42.089,41.887,41.916
240.570,3.081,1.491,4.959,5.132,42.280,42.105,41.903,42.082,41.880,41.888
240.580,2.478,1.960,5.092,5.067,42.256,42.081,41.880,42.072,41.871,41.866
240.591,3.085,2.332,5.104,5.000,42.268,42.093,41.892,42.064,41.863,41.849
240.601,3.166,2.455,5.806,5.011,42.256,42.077,41.876,42.052,41.851,41.834
240.611,3.104,2.568,6.106,5.131,42.232,42.052,41.851,42.041,41.840,41.820
240.622,3.476,2.777,6.457,5.338,42.228,42.047,41.844,42.036,41.833,41.808
240.632,3.637,3.103,6.088,5.501,42.237,42.060,41.856,42.036,41.832,41.799
240.643,2.932,3.159,5.732,5.556,42.213,42.038,41.834,42.031,41.828,41.792
240.653,2.454,3.013,5.428,5.519,42.195,42.023,41.820,42.021,41.817,41.785
240.663,2.621,2.893,5.320,5.444,42.192,42.022,41.819,42.008,41.805,41.775
240.674,2.746,2.761,5.601,5.427,42.182,42.011,41.809,41.994,41.792,41.765
240.684,2.831,2.598,5.876,5.486,42.149,41.978,41.775,41.977,41.774,41.753
240.695,2.423,2.522,6.086,5.584,42.104,41.934,41.730,41.961,41.758,41.740
240.705,2.991,2.793,6.038,5.668,42.126,41.958,41.754,41.957,41.753,41.728
240.716,2.500,2.984,5.639,5.675,42.131,41.966,41.762,41.954,41.750,41.719
240.726,2.656,2.939,5.415,5.619,42.133,41.969,41.766,41.943,41.740,41.710
240.736,2.065,2.634,5.612,5.577,42.101,41.938,41.735,41.926,41.723,41.700
240.747,1.108,2.066,5.669,5.586,42.035,41.872,41.669,41.895,41.693,41.684
240.757,0.674,1.549,5.668,5.629,41.970,41.808,41.605,41.860,41.657,41.662
240.768,1.643,1.469,5.267,5.631,41.955,41.796,41.593,41.831,41.628,41.638
240.778,0.901,1.484,5.159,5.580,41.895,41.737,41.534,41.806,41.603,41.613
240.788,1.168,1.445,5.244,5.498,41.894,41.736,41.534,41.780,41.578,41.589
240.799,0.187,1.160,5.631,5.459,41.849,41.689,41.487,41.748,41.547,41.563
240.809,0.272,0.813,5.940,5.494,41.827,41.666,41.464,41.711,41.509,41.533
240.820,-0.327,0.347,6.288,5.607,41.759,41.595,41.392,41.666,41.463,41.500
240.830,-1.328,-0.260,6.106,5.720,41.656,41.493,41.290,41.610,41.407,41.460
240.841,-1.494,-0.644,6.034,5.791,41.588,41.426,41.222,41.555,41.351,41.415
240.851,-1.643,-0.822,5.951,5.806,41.546,41.385,41.181,41.504,41.300,41.368
240.862,-2.402,-1.109,6.048,5.790,41.491,41.329,41.126,41.447,41.244,41.318
240.873,-2.113,-1.425,6.220,5.814,41.457,41.294,41.091,41.385,41.182,41.264
240.883,-0.746,-1.359,6.394,5.903,41.429,41.265,41.061,41.331,41.127,41.209
240.894,-1.992,-1.548,6.359,5.991,41.322,41.159,40.955,41.271,41.067,41.154
240.905,-2.397,-1.730,6.420,6.048,41.240,41.077,40.872,41.207,41.003,41.095
240.915,-2.302,-1.923,6.052,6.041,41.186,41.024,40.820,41.145,40.941,41.038
240.925,-3.109,-2.357,6.011,6.002,41.082,40.921,40.717,41.072,40.868,40.976
240.936,-2.030,-2.478,5.932,5.979,41.033,40.873,40.669,41.001,40.797,40.909
240.947,-1.157,-2.258,6.078,5.998,41.001,40.840,40.636,40.944,40.740,40.846
240.957,-0.257,-1.643,5.998,6.028,40.977,40.817,40.613,40.899,40.695,40.786
240.968,-0.936,-1.305,5.904,6.031,40.913,40.754,40.550,40.854,40.650,40.731
240.979,-0.861,-1.068,5.840,6.003,40.875,40.716,40.512,40.807,40.604,40.679
240.989,-1.756,-1.143,5.750,5.959,40.810,40.652,40.449,40.756,40.553,40.628
241.000,-4.017,-1.766,5.777,5.934,40.681,40.522,40.319,40.685,40.482,40.573
241.011,-4.598,-2.649,5.676,5.920,40.569,40.411,40.208,40.595,40.393,40.508
241.021,-6.121,-3.636,5.474,5.891,40.420,40.263,40.061,40.498,40.296,40.437
241.032,-4.816,-4.136,5.524,5.844,40.364,40.207,40.005,40.401,40.199,40.354
241.043,-5.208,-4.365,5.542,5.799,40.266,40.109,39.907,40.309,40.107,40.269
241.053,-4.550,-4.573,5.623,5.771,40.186,40.028,39.827,40.218,40.016,40.184
241.063,-3.774,-4.551,5.723,5.764,40.099,39.941,39.740,40.129,39.927,40.096
241.074,-3.726,-4.333,5.722,5.779,40.026,39.868,39.667,40.050,39.848,40.010
241.084,-5.600,-4.531,5.362,5.758,39.880,39.724,39.523,39.962,39.761,39.928
241.094,-6.986,-5.114,5.222,5.691,39.741,39.585,39.385,39.857,39.657,39.838
241.105,-8.826,-5.963,5.277,5.614,39.578,39.422,39.222,39.738,39.538,39.740
241.115,-10.277,-7.125,5.303,5.549,39.417,39.261,39.061,39.604,39.404,39.636
241.126,-12.495,-8.619,5.519,5.526,39.192,39.034,38.835,39.441,39.241,39.512
241.136,-14.033,-10.331,5.854,5.580,38.959,38.799,38.599,39.256,39.056,39.372
241.146,-15.295,-11.763,5.846,5.673,38.756,38.596,38.395,39.071,38.871,39.222
241.157,-16.703,-13.369,5.410,5.696,38.480,38.321,38.121,38.856,38.656,39.049
241.167,-17.926,-14.653,5.145,5.612,38.224,38.067,37.868,38.635,38.435,38.863
241.177,-16.998,-15.498,5.069,5.476,38.026,37.869,37.670,38.419,38.221,38.671
241.188,-14.394,-15.389,5.650,5.396,37.896,37.736,37.538,38.214,38.016,38.466
241.199,-12.191,-14.535,5.927,5.425,37.796,37.635,37.437,38.040,37.842,38.269
241.209,-11.072,-13.558,6.538,5.602,37.677,37.512,37.313,37.887,37.688,38.090
241.219,-10.394,-12.755,5.699,5.758,37.531,37.370,37.170,37.733,37.533,37.914
241.230,-8.848,-11.672,5.605,5.802,37.433,37.272,37.072,37.593,37.393,37.745
241.240,-9.038,-10.753,4.260,5.634,37.277,37.124,36.925,37.463,37.264,37.593
241.251,-8.746,-10.118,4.169,5.367,37.157,37.004,36.807,37.332,37.134,37.446
241.262,-10.158,-9.792,3.979,5.164,37.008,36.856,36.660,37.197,37.001,37.302
241.272,-10.129,-10.066,4.397,5.074,36.851,36.697,36.502,37.051,36.856,37.163
241.282,-9.707,-10.109,4.142,5.020,36.704,36.551,36.357,36.904,36.710,37.019
241.293,-10.210,-10.124,3.975,4.948,36.528,36.376,36.182,36.759,36.564,36.874
241.303,-10.563,-10.305,3.664,4.803,36.336,36.185,35.992,36.607,36.414,36.731
241.314,-12.101,-10.451,3.439,4.643,36.173,36.024,35.832,36.457,36.265,36.583
241.324,-11.763,-10.846,3.427,4.514,36.017,35.869,35.677,36.292,36.101,36.430
241.335,-12.492,-11.362,3.340,4.394,35.833,35.686,35.496,36.129,35.939,36.280
241.345,-12.038,-11.707,3.392,4.277,35.666,35.519,35.329,35.958,35.768,36.120
241.356,-12.392,-11.965,3.378,4.153,35.475,35.330,35.141,35.787,35.598,35.957
241.366,-10.973,-11.699,3.566,4.076,35.362,35.216,35.028,35.634,35.446,35.799
241.376,-8.706,-10.922,3.552,4.030,35.280,35.134,34.946,35.495,35.307,35.641
241.387,-5.847,-9.695,3.540,3.958,35.237,35.092,34.904,35.380,35.192,35.495
241.397,-4.417,-8.147,3.953,3.902,35.196,35.048,34.861,35.289,35.102,35.363
241.408,-5.165,-7.167,4.133,3.914,35.077,34.927,34.740,35.198,35.011,35.245
241.419,-5.340,-6.501,4.065,3.984,34.993,34.844,34.656,35.108,34.921,35.136
241.429,-5.169,-6.198,3.551,4.016,34.883,34.738,34.551,35.014,34.826,35.035
241.439,-6.865,-6.219,3.028,3.932,34.731,34.590,34.404,34.912,34.725,34.933
241.450,-6.641,-6.256,2.465,3.743,34.637,34.501,34.315,34.806,34.621,34.830
241.460,-8.986,-6.888,2.651,3.558,34.451,34.315,34.130,34.687,34.503,34.727
241.470,-12.656,-8.313,2.761,3.469,34.207,34.070,33.886,34.533,34.350,34.608
241.481,-15.916,-10.421,2.959,3.413,33.922,33.784,33.601,34.341,34.157,34.471
241.491,-18.955,-12.828,3.131,3.349,33.627,33.487,33.305,34.125,33.942,34.316
241.501,-20.143,-14.982,3.628,3.309,33.348,33.206,33.023,33.881,33.699,34.131
241.512,-20.990,-16.774,3.903,3.313,33.072,32.927,32.745,33.624,33.442,33.922
241.523,-21.683,-18.316,4.544,3.507,32.802,32.654,32.471,33.363,33.179,33.699
241.534,-21.200,-19.296,4.116,3.685,32.535,32.391,32.206,33.093,32.908,33.457
241.544,-21.062,-19.795,3.771,3.736,32.287,32.144,31.960,32.837,32.652,33.214
241.554,-20.294,-19.963,3.567,3.698,32.056,31.914,31.730,32.587,32.402,32.970
241.565,-19.386,-19.802,3.077,3.635,31.860,31.721,31.537,32.344,32.160,32.722
241.576,-18.210,-19.427,2.714,3.523,31.663,31.527,31.344,32.109,31.926,32.477
241.586,-15.953,-18.709,2.394,3.376,31.504,31.372,31.189,31.897,31.715,32.249
241.596,-15.129,-17.712,2.328,3.256,31.314,31.183,31.002,31.696,31.514,32.022
241.607,-17.284,-17.193,2.096,3.159,31.056,30.927,30.746,31.490,31.309,31.800
241.617,-19.629,-17.724,2.266,3.012,30.785,30.655,30.476,31.267,31.087,31.589
241.628,-21.057,-18.840,2.055,2.860,30.464,30.338,30.159,31.009,30.830,31.361
241.638,-22.948,-19.966,1.745,2.765,30.142,30.018,29.840,30.736,30.558,31.117
241.649,-23.117,-21.091,1.335,2.621,29.826,29.705,29.528,30.451,30.274,30.864
241.659,-22.136,-21.511,1.061,2.364,29.559,29.441,29.265,30.175,29.999,30.604
241.670,-20.599,-21.352,1.020,2.154,29.345,29.227,29.053,29.911,29.737,30.337
241.680,-19.058,-20.753,1.414,2.043,29.157,29.037,28.864,29.677,29.503,30.089
241.691,-20.220,-20.603,1.844,1.984,28.861,28.739,28.566,29.428,29.255,29.835
241.701,-21.316,-20.788,1.908,1.952,28.557,28.438,28.265,29.169,28.997,29.582
241.711,-23.899,-21.254,1.954,1.974,28.245,28.127,27.954,28.912,28.739,29.334
241.722,-25.142,-22.176,2.037,1.941,27.959,27.841,27.669,28.626,28.454,29.071
241.733,-26.422,-23.539,1.997,1.897,27.592,27.478,27.306,28.305,28.133,28.787
241.744,-26.151,-24.580,1.937,1.938,27.246,27.134,26.962,27.974,27.802,28.486
241.754,-23.792,-24.544,1.752,1.892,27.021,26.910,26.738,27.691,27.519,28.203
241.764,-19.950,-23.499,1.665,1.788,26.864,26.756,26.585,27.426,27.255,27.912
241.775,-15.005,-21.388,1.561,1.741,26.770,26.666,26.495,27.208,27.037,27.641
241.785,-12.241,-18.752,1.713,1.750,26.668,26.564,26.394,27.039,26.868,27.406
241.796,-9.512,-16.260,1.586,1.730,26.574,26.471,26.300,26.886,26.716,27.187
241.806,-6.845,-13.669,1.367,1.708,26.489,26.388,26.218,26.760,26.590,26.994
241.816,-2.541,-10.381,0.727,1.612,26.534,26.436,26.267,26.688,26.518,26.840
241.827,2.071,-6.871,0.430,1.424,26.639,26.545,26.377,26.656,26.488,26.717
241.838,5.282,-3.595,-0.236,1.223,26.702,26.615,26.448,26.654,26.487,26.629
241.848,10.409,0.261,-1.004,1.016,26.859,26.776,26.611,26.698,26.533,26.580
241.858,12.113,3.970,-1.491,0.705,27.000,26.920,26.756,26.786,26.622,26.570
241.869,10.453,6.314,-1.951,0.337,27.039,26.962,26.800,26.870,26.709,26.592
241.879,4.304,6.409,-1.811,0.060,26.926,26.850,26.690,26.909,26.750,26.625
241.890,-2.499,4.241,-1.991,-0.154,26.714,26.638,26.480,26.877,26.719,26.647
241.900,-10.385,0.360,-2.103,-0.373,26.395,26.321,26.165,26.766,26.609,26.635
241.910,-14.334,-3.954,-2.118,-0.603,26.117,26.044,25.889,26.600,26.444,26.580
241.921,-17.766,-7.859,-2.092,-0.779,25.824,25.751,25.597,26.392,26.238,26.479
