R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,300,100,0,0,0,0,7,75,10,10.0,32.0,0.000,0.000,100.00
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
421.339,-41.379,-19.070,4.080,4.522,0.176,-0.145,-0.191,1.809,1.763,2.015
421.349,-45.912,-25.324,3.787,4.464,-0.385,-0.706,-0.751,1.371,1.326,1.787
421.362,-54.143,-33.586,3.521,4.370,-1.293,-1.612,-1.657,0.739,0.694,1.414
421.374,-64.316,-42.082,3.023,4.250,-2.353,-2.668,-2.712,0.000,-0.044,0.939
421.387,-71.289,-50.608,2.725,4.090,-3.442,-3.756,-3.800,-0.848,-0.891,0.359
421.399,-77.032,-58.431,2.816,3.928,-4.578,-4.891,-4.934,-1.779,-1.822,-0.324
421.411,-81.905,-65.056,4.237,3.862,-5.669,-5.983,-6.025,-2.758,-2.800,-1.097
421.424,-81.740,-70.221,5.491,3.992,-6.632,-6.949,-6.992,-3.765,-3.808,-1.942
421.434,-82.158,-73.198,6.072,4.185,-7.505,-7.818,-7.862,-4.594,-4.638,-2.667
421.446,-82.161,-75.705,6.012,4.301,-8.496,-8.808,-8.852,-5.602,-5.646,-3.596
421.459,-79.961,-77.138,6.442,4.523,-9.417,-9.728,-9.773,-6.600,-6.645,-4.546
421.471,-73.897,-76.868,5.865,4.724,-10.165,-10.470,-10.517,-7.546,-7.592,-5.499
421.481,-67.884,-74.844,5.301,4.759,-10.602,-10.901,-10.947,-8.231,-8.278,-6.252
421.494,-59.405,-70.847,4.898,4.890,-11.171,-11.472,-11.519,-9.021,-9.068,-7.159
421.504,-53.105,-67.158,4.873,4.873,-11.627,-11.928,-11.975,-9.595,-9.642,-7.849
421.516,-40.808,-59.821,3.950,4.857,-11.752,-12.043,-12.090,-10.149,-10.195,-8.629
421.529,-25.787,-50.556,1.007,4.571,-11.620,-11.903,-11.949,-10.539,-10.584,-9.307
421.541,-14.779,-40.255,-0.172,4.029,-11.455,-11.737,-11.780,-10.770,-10.814,-9.861
421.554,-7.899,-30.825,0.751,3.581,-11.365,-11.649,-11.690,-10.904,-10.946,-10.290
421.566,-0.190,-22.114,0.662,3.322,-11.216,-11.495,-11.535,-10.954,-10.995,-10.609
421.576,6.430,-15.347,0.943,3.103,-10.947,-11.226,-11.265,-10.909,-10.948,-10.788
421.589,17.787,-6.100,0.185,2.857,-10.446,-10.721,-10.759,-10.747,-10.786,-10.911
421.601,27.402,2.959,-1.286,2.520,-9.931,-10.202,-10.239,-10.477,-10.514,-10.919
421.611,35.149,10.482,-1.659,2.125,-9.330,-9.599,-9.635,-10.147,-10.182,-10.840
421.622,44.482,18.297,-2.994,1.743,-8.586,-8.851,-8.885,-9.731,-9.765,-10.685
421.632,47.850,25.470,-0.813,1.399,-8.044,-8.317,-8.349,-9.262,-9.294,-10.453
421.642,56.434,32.651,-2.080,1.236,-7.142,-7.421,-7.453,-8.716,-8.747,-10.150
