R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
175,25,1900,200,25,2100,300,100,0,0,0,0,7,75,10,10.0,32.0,0.000,0.000,75.00
sysTime,GPT1X,GPT2X,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
247.472,0.193,-0.125,-1.189,-1.185,-1.706,-1.932,-1.950,-1.499,-1.517,-1.464
247.483,1.275,0.237,-1.213,-1.188,-1.687,-1.913,-1.931,-1.494,-1.512,-1.465
247.493,0.762,0.488,-1.208,-1.190,-1.694,-1.920,-1.937,-1.486,-1.504,-1.463
247.503,0.435,0.568,-1.214,-1.193,-1.691,-1.917,-1.934,-1.480,-1.497,-1.458
247.514,-0.134,0.463,-1.225,-1.197,-1.695,-1.920,-1.938,-1.477,-1.495,-1.454
247.524,-0.687,0.052,-1.207,-1.199,-1.716,-1.942,-1.960,-1.484,-1.502,-1.453
247.534,-1.530,-0.369,-1.193,-1.199,-1.746,-1.971,-1.989,-1.496,-1.513,-1.456
247.544,-0.563,-0.643,-1.167,-1.196,-1.750,-1.976,-1.993,-1.510,-1.528,-1.463
247.555,-1.271,-0.657,-1.159,-1.192,-1.764,-1.990,-2.007,-1.517,-1.535,-1.471
247.565,-0.671,-0.800,-1.156,-1.187,-1.772,-1.998,-2.015,-1.531,-1.548,-1.480
247.575,-0.511,-0.641,-1.158,-1.183,-1.771,-1.996,-2.014,-1.536,-1.553,-1.488
247.586,0.233,-0.385,-1.151,-1.180,-1.749,-1.974,-1.991,-1.537,-1.555,-1.495
247.596,1.040,-0.010,-1.152,-1.176,-1.724,-1.949,-1.966,-1.532,-1.550,-1.498
247.606,0.804,0.302,-1.168,-1.173,-1.715,-1.940,-1.958,-1.524,-1.542,-1.498
247.617,0.193,0.390,-1.164,-1.172,-1.716,-1.941,-1.959,-1.518,-1.536,-1.495
247.627,0.262,0.159,-1.189,-1.173,-1.726,-1.951,-1.968,-1.522,-1.539,-1.494
247.637,1.885,0.576,-1.179,-1.174,-1.693,-1.917,-1.934,-1.513,-1.531,-1.492
247.648,1.307,0.938,-1.194,-1.177,-1.680,-1.904,-1.922,-1.497,-1.515,-1.485
247.658,1.398,1.089,-1.178,-1.178,-1.671,-1.895,-1.913,-1.485,-1.503,-1.476
247.668,0.619,0.922,-1.171,-1.176,-1.691,-1.915,-1.933,-1.479,-1.497,-1.467
247.679,-0.689,0.390,-1.157,-1.175,-1.723,-1.947,-1.965,-1.483,-1.501,-1.461
247.689,-0.077,0.142,-1.145,-1.172,-1.712,-1.936,-1.953,-1.488,-1.505,-1.460
247.699,0.453,0.212,-1.146,-1.169,-1.692,-1.916,-1.933,-1.486,-1.503,-1.459
247.709,0.207,0.262,-1.126,-1.164,-1.702,-1.926,-1.943,-1.484,-1.501,-1.458
247.720,0.660,0.271,-1.142,-1.160,-1.698,-1.921,-1.939,-1.483,-1.500,-1.457
247.730,0.164,0.213,-1.131,-1.157,-1.710,-1.934,-1.952,-1.482,-1.500,-1.456
247.740,-0.555,0.112,-1.126,-1.153,-1.718,-1.942,-1.959,-1.483,-1.500,-1.455
247.751,-0.357,-0.018,-1.139,-1.150,-1.709,-1.932,-1.949,-1.486,-1.503,-1.456
247.761,0.380,0.097,-1.164,-1.150,-1.696,-1.919,-1.937,-1.486,-1.503,-1.457
247.771,-0.198,0.181,-1.179,-1.153,-1.690,-1.913,-1.931,-1.482,-1.500,-1.456
247.782,1.095,0.356,-1.184,-1.157,-1.650,-1.872,-1.890,-1.477,-1.494,-1.455
247.793,1.656,0.661,-1.197,-1.161,-1.630,-1.853,-1.870,-1.465,-1.482,-1.451
247.804,0.729,0.781,-1.215,-1.167,-1.644,-1.867,-1.884,-1.454,-1.471,-1.444
247.815,0.482,0.743,-1.216,-1.172,-1.639,-1.861,-1.879,-1.447,-1.465,-1.437
247.826,0.233,0.618,-1.208,-1.176,-1.631,-1.854,-1.871,-1.443,-1.461,-1.430
247.837,0.132,0.541,-1.200,-1.179,-1.614,-1.836,-1.853,-1.439,-1.457,-1.425
247.848,0.449,0.432,-1.181,-1.181,-1.607,-1.829,-1.847,-1.439,-1.456,-1.422
247.859,0.596,0.518,-1.178,-1.181,-1.593,-1.815,-1.833,-1.433,-1.450,-1.418
247.870,-0.887,0.363,-1.195,-1.182,-1.613,-1.835,-1.853,-1.431,-1.448,-1.414
247.881,-0.438,0.011,-1.200,-1.183,-1.606,-1.827,-1.845,-1.440,-1.457,-1.413
247.892,-0.464,-0.099,-1.191,-1.185,-1.612,-1.834,-1.851,-1.445,-1.462,-1.415
247.902,-0.139,-0.114,-1.180,-1.185,-1.595,-1.816,-1.834,-1.447,-1.465,-1.418
247.913,-0.748,-0.154,-1.173,-1.183,-1.614,-1.835,-1.853,-1.451,-1.469,-1.420
247.924,0.065,-0.231,-1.182,-1.183,-1.597,-1.818,-1.835,-1.457,-1.475,-1.424
247.935,-0.249,-0.120,-1.169,-1.182,-1.597,-1.818,-1.836,-1.457,-1.474,-1.427
247.946,-0.603,-0.302,-1.156,-1.180,-1.624,-1.846,-1.863,-1.466,-1.483,-1.431
247.957,-0.058,-0.247,-1.270,-1.175,-1.606,-1.827,-1.845,-1.469,-1.486,-1.436
247.968,-2.158,-0.738,-0.999,-1.181,-1.686,-1.908,-1.925,-1.487,-1.504,-1.442
247.979,1.082,-0.458,-0.712,-1.116,-1.600,-1.823,-1.841,-1.491,-1.508,-1.451
247.990,-1.074,-0.284,-2.162,-1.207,-1.647,-1.865,-1.882,-1.488,-1.506,-1.456
248.001,-1.976,-0.881,0.171,-1.146,-1.695,-1.924,-1.942,-1.512,-1.530,-1.464
248.012,-0.187,-0.792,-1.947,-1.128,-1.667,-1.887,-1.905,-1.523,-1.541,-1.475
248.023,-0.768,-0.844,-0.739,-1.154,-1.694,-1.919,-1.937,-1.534,-1.552,-1.485
248.034,-0.527,-0.780,-1.214,-1.117,-1.702,-1.926,-1.943,-1.543,-1.561,-1.496
248.045,-0.267,-0.664,-1.493,-1.167,-1.713,-1.935,-1.952,-1.550,-1.568,-1.505
248.056,0.382,-0.415,-1.069,-1.175,-1.703,-1.927,-1.944,-1.552,-1.569,-1.513
248.067,0.162,-0.234,-1.418,-1.188,-1.717,-1.939,-1.956,-1.552,-1.569,-1.518
248.078,0.306,-0.034,-1.408,-1.215,-1.702,-1.924,-1.942,-1.549,-1.566,-1.520
248.089,-0.296,0.007,-1.250,-1.219,-1.708,-1.931,-1.948,-1.548,-1.565,-1.521
248.100,-0.544,-0.009,-1.171,-1.218,-1.708,-1.931,-1.948,-1.549,-1.566,-1.523
248.111,0.269,-0.023,-1.218,-1.211,-1.695,-1.918,-1.935,-1.553,-1.570,-1.525
248.122,0.723,0.085,-1.241,-1.216,-1.685,-1.908,-1.925,-1.551,-1.568,-1.526
248.133,0.404,0.391,-1.045,-1.207,-1.675,-1.898,-1.915,-1.541,-1.558,-1.524
248.144,0.216,0.265,-1.182,-1.196,-1.689,-1.912,-1.929,-1.542,-1.559,-1.522
248.155,1.460,0.465,-1.387,-1.207,-1.655,-1.877,-1.894,-1.535,-1.552,-1.520
248.166,1.505,0.785,-1.264,-1.232,-1.634,-1.856,-1.873,-1.520,-1.537,-1.514
248.177,1.742,0.915,-1.305,-1.235,-1.637,-1.859,-1.876,-1.510,-1.527,-1.507
248.188,0.847,0.930,-1.264,-1.250,-1.652,-1.874,-1.891,-1.499,-1.516,-1.498
248.199,1.587,1.025,-1.195,-1.243,-1.621,-1.843,-1.860,-1.488,-1.505,-1.488
248.209,1.822,1.201,-1.213,-1.245,-1.598,-1.820,-1.837,-1.472,-1.489,-1.478
248.220,2.324,1.423,-1.401,-1.268,-1.561,-1.782,-1.798,-1.452,-1.469,-1.465
248.231,2.608,1.651,-1.404,-1.295,-1.536,-1.757,-1.774,-1.430,-1.447,-1.449
248.242,2.484,1.901,-1.410,-1.334,-1.509,-1.730,-1.746,-1.404,-1.421,-1.431
248.254,2.175,1.946,-1.251,-1.357,-1.510,-1.731,-1.748,-1.383,-1.400,-1.410
248.266,1.158,1.948,-1.205,-1.367,-1.513,-1.735,-1.751,-1.361,-1.378,-1.389
248.278,0.868,1.728,-1.676,-1.351,-1.486,-1.707,-1.723,-1.345,-1.362,-1.368
248.290,0.386,1.162,-1.295,-1.354,-1.517,-1.740,-1.756,-1.348,-1.364,-1.352
248.303,1.181,1.253,-1.228,-1.411,-1.482,-1.705,-1.722,-1.334,-1.350,-1.339
248.313,0.119,1.039,-0.274,-1.314,-1.509,-1.735,-1.752,-1.330,-1.347,-1.329
248.325,0.776,0.742,-0.343,-1.100,-1.494,-1.721,-1.738,-1.330,-1.347,-1.321
248.336,1.576,1.091,-0.667,-1.104,-1.444,-1.670,-1.687,-1.311,-1.328,-1.311
248.349,1.477,1.288,-1.114,-1.104,-1.426,-1.647,-1.665,-1.292,-1.309,-1.298
248.361,1.508,1.516,-1.225,-1.096,-1.380,-1.601,-1.619,-1.267,-1.285,-1.282
248.372,1.340,1.602,-1.818,-1.085,-1.360,-1.582,-1.600,-1.249,-1.266,-1.266
248.383,0.772,1.484,-1.681,-1.229,-1.389,-1.612,-1.629,-1.240,-1.257,-1.251
248.394,0.772,1.082,-1.778,-1.303,-1.370,-1.597,-1.614,-1.236,-1.253,-1.238
248.405,-0.455,0.720,-1.585,-1.285,-1.417,-1.646,-1.663,-1.238,-1.255,-1.229
248.416,-0.467,0.734,-1.738,-1.356,-1.376,-1.603,-1.620,-1.231,-1.247,-1.223
248.427,-2.795,-0.223,-1.523,-1.366,-1.485,-1.715,-1.731,-1.257,-1.273,-1.222
248.438,2.981,0.106,-1.822,-1.406,-1.314,-1.543,-1.559,-1.255,-1.271,-1.226
248.449,-0.159,0.476,-1.982,-1.477,-1.399,-1.625,-1.641,-1.241,-1.257,-1.223
248.461,2.821,0.668,-1.674,-1.500,-1.272,-1.498,-1.514,-1.229,-1.245,-1.219
248.472,5.156,1.824,-2.230,-1.589,-1.206,-1.424,-1.439,-1.190,-1.205,-1.207
248.483,10.708,3.924,-1.362,-1.609,-0.944,-1.167,-1.183,-1.102,-1.117,-1.177
248.494,17.968,7.637,-1.961,-1.605,-0.571,-0.795,-0.810,-0.939,-0.954,-1.114
248.505,21.309,11.566,-2.529,-1.707,-0.288,-0.503,-0.518,-0.726,-0.741,-1.008
248.516,23.513,14.900,-1.469,-1.729,-0.024,-0.241,-0.256,-0.489,-0.504,-0.862
248.527,29.073,18.734,-0.732,-1.647,0.413,0.195,0.180,-0.199,-0.214,-0.677
248.538,37.418,23.804,-2.089,-1.630,1.026,0.817,0.802,0.175,0.160,-0.441
248.549,40.923,28.812,-2.531,-1.722,1.582,1.382,1.367,0.609,0.594,-0.148
248.560,44.759,33.481,-0.937,-1.683,2.115,1.913,1.898,1.077,1.062,0.193
248.571,50.242,38.311,-0.895,-1.572,2.818,2.617,2.601,1.607,1.592,0.590
248.582,54.396,42.848,-0.926,-1.511,3.466,3.265,3.249,2.177,2.161,1.037
248.593,55.825,46.718,-0.082,-1.382,4.072,3.868,3.852,2.776,2.760,1.529
248.604,58.894,50.145,0.322,-1.200,4.803,4.602,4.585,3.408,3.391,2.064
248.615,58.179,53.190,0.361,-1.035,5.459,5.264,5.247,4.070,4.053,2.639
248.626,58.035,54.677,-0.029,-0.926,6.067,5.880,5.862,4.701,4.684,3.229
248.637,57.995,55.755,-0.626,-0.887,6.754,6.568,6.550,5.345,5.327,3.838
248.648,55.408,55.783,-1.085,-0.920,7.338,7.151,7.134,5.965,5.947,4.451
248.659,51.492,54.992,-1.565,-1.008,7.822,7.638,7.621,6.550,6.532,5.057
248.670,48.937,53.482,-2.954,-1.218,8.302,8.127,8.110,7.101,7.084,5.651
248.681,45.471,51.492,-4.623,-1.556,8.755,8.589,8.574,7.621,7.605,6.224
248.693,42.525,49.192,-4.521,-1.937,9.235,9.067,9.054,8.118,8.104,6.783
248.704,39.328,46.392,-4.063,-2.226,9.607,9.437,9.424,8.561,8.549,7.303
248.715,37.129,43.770,-3.641,-2.426,9.953,9.782,9.770,8.975,8.963,7.792
248.726,33.105,40.903,-3.503,-2.563,10.211,10.043,10.031,9.353,9.342,8.251
248.737,31.330,38.220,-3.454,-2.674,10.484,10.324,10.313,9.700,9.690,8.676
248.748,27.028,35.259,-2.735,-2.711,10.679,10.516,10.506,10.015,10.005,9.074
248.759,26.167,32.310,-3.157,-2.696,10.931,10.771,10.760,10.298,10.287,9.439
248.770,24.330,29.574,-3.289,-2.704,11.114,10.952,10.942,10.557,10.547,9.776
248.781,19.040,26.782,-3.657,-2.751,11.230,11.065,11.055,10.789,10.779,10.082
248.793,14.248,23.624,-4.289,-2.848,11.337,11.173,11.163,10.977,10.967,10.354
248.804,6.030,19.004,-5.140,-3.029,11.232,11.068,11.059,11.080,11.071,10.581
248.815,-4.875,12.609,-6.307,-3.328,10.901,10.741,10.733,11.068,11.060,10.746
248.826,-19.912,3.943,-5.735,-3.622,10.334,10.172,10.165,10.913,10.907,10.826
248.837,-33.261,-6.434,-3.658,-3.735,9.629,9.460,9.454,10.599,10.593,10.798
248.848,-47.855,-18.029,-1.109,-3.537,8.720,8.547,8.540,10.128,10.121,10.648
248.859,-60.704,-30.242,-0.733,-3.239,7.753,7.577,7.569,9.532,9.524,10.376
248.869,-69.135,-41.643,-0.584,-2.942,6.812,6.633,6.623,8.830,8.821,9.980
248.880,-81.561,-53.151,-0.202,-2.643,5.570,5.389,5.378,7.974,7.964,9.442
248.891,-90.086,-63.678,1.047,-2.273,4.337,4.151,4.138,7.006,6.993,8.772
248.903,-97.623,-74.000,4.656,-1.674,2.954,2.766,2.751,5.916,5.901,7.977
248.915,-103.637,-82.740,6.233,-0.830,1.518,1.329,1.310,4.695,4.676,7.019
248.927,-107.314,-90.075,7.318,0.045,0.118,-0.075,-0.098,3.421,3.398,5.967
248.939,-108.180,-95.740,6.793,0.830,-1.211,-1.396,-1.423,2.125,2.099,4.840
248.949,-107.198,-98.653,5.807,1.268,-2.266,-2.443,-2.471,1.044,1.015,3.856
248.961,-107.738,-101.643,5.273,1.746,-3.640,-3.808,-3.839,-0.279,-0.310,2.624
248.974,-106.666,-103.222,4.347,2.063,-4.927,-5.078,-5.110,-1.596,-1.628,1.354
248.984,-103.735,-103.685,2.694,2.156,-5.862,-6.008,-6.041,-2.661,-2.694,0.301
248.994,-101.595,-103.044,3.013,2.188,-6.841,-6.988,-7.021,-3.704,-3.737,-0.759
249.004,-100.219,-102.941,4.064,2.354,-7.909,-8.058,-8.091,-4.744,-4.777,-1.800
249.014,-98.038,-101.887,2.426,2.427,-8.784,-8.931,-8.966,-5.733,-5.767,-2.829
249.024,-92.848,-99.908,3.366,2.435,-9.559,-9.706,-9.741,-6.689,-6.724,-3.851
249.034,-89.925,-97.703,3.685,2.579,-10.388,-10.535,-10.570,-7.608,-7.643,-4.845
249.045,-88.159,-95.420,4.781,2.677,-11.255,-11.405,-11.441,-8.506,-8.541,-5.818
249.055,-83.907,-93.028,3.183,2.841,-11.952,-12.099,-12.136,-9.371,-9.407,-6.768
249.065,-78.170,-89.623,2.694,2.735,-12.574,-12.723,-12.759,-10.190,-10.226,-7.701
249.075,-70.748,-85.815,4.430,2.847,-13.129,-13.280,-13.316,-10.952,-10.988,-8.589
249.085,-64.769,-80.999,3.795,2.958,-13.590,-13.736,-13.772,-11.624,-11.661,-9.426
249.095,-58.887,-76.176,3.243,3.006,-14.031,-14.175,-14.212,-12.250,-12.287,-10.215
249.106,-55.619,-71.017,3.048,2.955,-14.436,-14.579,-14.616,-12.810,-12.847,-10.954
249.116,-50.192,-66.632,6.222,3.168,-14.870,-15.021,-15.059,-13.356,-13.393,-11.644
249.126,-42.655,-61.144,4.586,3.316,-15.003,-15.153,-15.192,-13.809,-13.848,-12.291
249.136,-36.635,-55.897,4.029,3.410,-15.257,-15.405,-15.443,-14.216,-14.255,-12.874
249.146,-29.069,-49.618,4.602,3.420,-15.299,-15.446,-15.485,-14.527,-14.566,-13.395
249.156,-20.319,-43.507,5.851,3.612,-15.332,-15.484,-15.524,-14.786,-14.826,-13.857
249.166,-11.122,-36.143,4.205,3.724,-15.166,-15.314,-15.355,-14.928,-14.969,-14.246
249.176,-2.700,-28.498,5.024,3.724,-14.961,-15.110,-15.150,-14.987,-15.028,-14.560
249.187,4.632,-20.777,5.618,3.938,-14.704,-14.846,-14.887,-14.963,-15.004,-14.800
249.197,13.958,-13.074,4.259,3.979,-14.308,-14.443,-14.484,-14.862,-14.904,-14.958
249.207,20.349,-5.028,3.723,3.972,-13.875,-13.998,-14.040,-14.666,-14.708,-15.035
249.217,26.770,2.157,4.633,3.984,-13.479,-13.603,-13.645,-14.430,-14.471,-15.037
249.227,34.118,9.772,2.333,3.941,-12.861,-12.975,-13.017,-14.095,-14.137,-14.963
249.239,42.126,18.928,0.164,3.655,-12.176,-12.284,-12.324,-13.627,-13.667,-14.773
249.252,48.967,27.717,-1.095,3.212,-11.381,-11.484,-11.522,-13.058,-13.096,-14.473
249.264,54.678,35.506,-0.841,2.760,-10.549,-10.652,-10.687,-12.403,-12.439,-14.063
249.274,59.413,41.101,-1.970,2.402,-9.799,-9.896,-9.930,-11.817,-11.851,-13.664
249.284,59.052,45.508,-0.480,2.056,-9.244,-9.343,-9.375,-11.222,-11.254,-13.217
249.294,62.654,49.532,-1.334,1.865,-8.467,-8.567,-8.598,-10.596,-10.628,-12.728
249.305,61.680,52.691,-1.248,1.500,-7.872,-7.966,-7.996,-9.964,-9.993,-12.202
249.315,64.015,55.421,0.526,1.405,-7.120,-7.218,-7.248,-9.310,-9.340,-11.642
249.325,65.059,57.719,-0.003,1.289,-6.426,-6.526,-6.554,-8.657,-8.685,-11.065
249.335,65.808,59.848,-0.164,1.173,-5.692,-5.792,-5.820,-7.988,-8.016,-10.470
249.345,64.742,61.110,1.434,1.131,-5.108,-5.214,-5.242,-7.331,-7.359,-9.852
249.355,68.089,62.571,0.235,1.149,-4.261,-4.368,-4.396,-6.648,-6.676,-9.221
249.367,69.298,64.165,-1.399,0.965,-3.462,-3.566,-3.594,-5.825,-5.852,-8.442
249.380,69.532,65.656,-2.200,0.688,-2.683,-2.784,-2.810,-4.997,-5.023,-7.654
249.392,70.956,67.173,-1.946,0.431,-1.816,-1.917,-1.942,-4.142,-4.167,-6.840
249.403,71.897,68.560,-0.940,0.265,-0.972,-1.078,-1.102,-3.336,-3.360,-6.072
249.414,71.455,69.745,0.199,0.200,-0.181,-0.291,-0.315,-2.521,-2.545,-5.288
249.426,67.911,69.464,2.567,0.354,0.450,0.323,0.298,-1.749,-1.773,-4.505
249.437,71.628,69.669,2.381,0.590,1.394,1.265,1.240,-0.955,-0.981,-3.719
249.448,74.666,71.001,-1.445,0.545,2.331,2.210,2.185,-0.125,-0.151,-2.925
249.459,75.524,72.533,-2.491,0.226,3.191,3.075,3.051,0.725,0.701,-2.114
249.471,75.971,73.374,-0.198,0.091,4.018,3.902,3.879,1.577,1.554,-1.281
249.482,76.070,74.312,0.425,0.124,4.856,4.739,4.716,2.416,2.392,-0.467
249.493,72.351,74.183,1.864,0.238,5.544,5.426,5.402,3.244,3.220,0.365
249.504,72.182,73.479,2.466,0.479,6.356,6.239,6.214,4.053,4.028,1.194
249.516,70.505,72.649,-0.882,0.484,7.124,7.017,6.992,4.854,4.829,2.017
249.527,69.750,71.786,-3.974,0.052,7.890,7.794,7.771,5.638,5.615,2.827
249.538,65.947,70.239,-3.825,-0.404,8.526,8.430,8.409,6.383,6.361,3.615
249.549,56.794,67.072,-2.655,-0.686,8.931,8.827,8.807,7.071,7.050,4.394
249.561,47.371,61.852,-1.993,-0.865,9.173,9.066,9.046,7.638,7.618,5.112
249.572,36.150,55.004,0.816,-0.798,9.284,9.178,9.158,8.094,8.074,5.761
249.583,27.920,47.544,2.564,-0.518,9.415,9.305,9.285,8.453,8.432,6.332
249.595,18.341,39.568,4.134,-0.051,9.446,9.330,9.307,8.715,8.692,6.816
249.606,12.352,31.655,3.861,0.367,9.519,9.401,9.376,8.889,8.865,7.208
249.617,4.268,24.164,3.282,0.769,9.485,9.371,9.344,8.989,8.963,7.504
249.628,-3.537,16.148,2.234,0.950,9.260,9.149,9.122,8.981,8.954,7.718
249.639,-11.993,8.186,2.283,1.090,8.958,8.849,8.821,8.888,8.861,7.846
249.650,-19.148,0.248,1.216,1.186,8.583,8.478,8.450,8.705,8.677,7.884
249.662,-27.116,-7.628,0.260,1.093,8.087,7.987,7.960,8.433,8.405,7.833
249.673,-38.150,-16.221,1.212,1.061,7.368,7.275,7.248,8.050,8.023,7.690
249.684,-49.669,-25.647,3.499,1.261,6.460,6.358,6.330,7.532,7.504,7.442
249.695,-62.157,-35.884,3.764,1.625,5.394,5.296,5.266,6.881,6.852,7.083
249.707,-68.439,-45.767,4.239,2.013,4.421,4.325,4.294,6.116,6.085,6.604
249.718,-69.296,-53.357,1.664,2.130,3.564,3.471,3.440,5.324,5.292,6.033
249.729,-77.738,-60.572,1.168,2.061,2.414,2.322,2.290,4.469,4.437,5.382
249.741,-82.856,-67.022,1.051,1.890,1.355,1.264,1.233,3.557,3.526,4.654
249.752,-86.723,-72.717,1.650,1.804,0.332,0.240,0.209,2.601,2.571,3.858
249.763,-89.890,-77.748,1.918,1.794,-0.789,-0.877,-0.907,1.601,1.571,3.004
249.775,-91.395,-81.957,2.049,1.897,-1.940,-2.031,-2.061,0.567,0.536,2.095
249.786,-92.669,-85.479,2.245,2.002,-3.139,-3.232,-3.264,-0.496,-0.527,1.141
249.797,-88.245,-87.236,1.597,1.980,-4.101,-4.191,-4.222,-1.543,-1.574,0.149
249.809,-86.013,-86.833,2.296,1.952,-4.967,-5.056,-5.087,-2.511,-2.542,-0.831
249.820,-82.811,-85.701,3.376,1.997,-5.779,-5.867,-5.898,-3.421,-3.453,-1.771
249.831,-83.771,-84.958,4.977,2.271,-6.726,-6.820,-6.852,-4.346,-4.378,-2.719
249.842,-75.691,-82.688,4.403,2.526,-7.347,-7.444,-7.477,-5.226,-5.259,-3.661
249.853,-71.261,-79.860,4.257,2.796,-8.144,-8.239,-8.273,-6.071,-6.106,-4.582
249.865,-64.197,-75.558,3.865,2.989,-8.725,-8.815,-8.850,-6.836,-6.872,-5.467
249.876,-54.078,-70.062,0.544,2.889,-9.075,-9.153,-9.187,-7.489,-7.524,-6.274
249.887,-42.844,-62.519,-1.601,2.413,-9.219,-9.294,-9.327,-8.004,-8.037,-6.997
249.898,-33.091,-54.155,-1.821,1.893,-9.339,-9.413,-9.443,-8.410,-8.441,-7.631
249.909,-22.973,-45.170,-2.933,1.305,-9.280,-9.353,-9.381,-8.704,-8.732,-8.179
249.920,-15.289,-36.252,-2.305,0.761,-9.169,-9.246,-9.272,-8.895,-8.921,-8.625
249.931,-9.563,-28.269,-1.010,0.469,-9.135,-9.209,-9.234,-9.018,-9.043,-8.963
249.943,-1.390,-20.643,-0.188,0.337,-8.944,-9.020,-9.045,-9.072,-9.097,-9.235
249.954,5.105,-13.051,0.287,0.268,-8.754,-8.827,-8.851,-9.043,-9.067,-9.416
249.965,9.766,-6.115,0.923,0.297,-8.546,-8.620,-8.644,-8.949,-8.973,-9.515
249.976,20.121,1.000,0.789,0.389,-8.067,-8.139,-8.164,-8.772,-8.797,-9.538
249.988,25.662,8.357,1.255,0.440,-7.645,-7.718,-7.742,-8.504,-8.529,-9.477
249.999,33.550,15.444,1.068,0.520,-7.111,-7.180,-7.205,-8.167,-8.192,-9.336
250.010,37.869,21.938,-0.331,0.485,-6.576,-6.638,-6.663,-7.761,-7.786,-9.117
250.021,43.573,28.536,-0.606,0.358,-5.919,-5.980,-6.004,-7.290,-7.314,-8.829
250.032,49.563,34.690,-0.259,0.273,-5.236,-5.298,-5.322,-6.780,-6.804,-8.483
250.043,53.743,40.303,1.931,0.317,-4.550,-4.614,-4.638,-6.196,-6.220,-8.055
250.054,58.090,45.487,4.811,0.706,-3.762,-3.844,-3.870,-5.554,-5.580,-7.563
250.066,60.867,50.005,4.826,1.133,-3.011,-3.097,-3.125,-4.880,-4.908,-7.019
250.077,63.347,53.948,5.434,1.604,-2.220,-2.309,-2.339,-4.175,-4.205,-6.428
250.089,68.200,57.783,4.962,1.984,-1.289,-1.376,-1.408,-3.415,-3.447,-5.782
250.100,69.219,61.197,4.145,2.241,-0.414,-0.501,-0.534,-2.630,-2.663,-5.102
