R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,10,0,500000,3000000,1024,16,32768,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,GPT1X,aPT1R,aKFPT11R,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDFFoutXi,PIDUXi
14764,0,-22634,4294967.295,-740352,-897024,35496,23378,11095,-6727,47779
14769,0,-21656,4294967.295,-740352,-899072,35960,24099,15593,-3318,35834
14774,0,-21175,-21175.000,-740352,-887808,33408,24922,30097,-1753,28233
14779,0,-19967,-19967.000,-740352,-888832,33640,25715,36558,-928,22797
14784,0,-19016,-19016.000,-740352,-857088,26448,26568,62915,-467,-9899
14789,0,-18076,-18076.000,-740352,-886784,33176,27393,48480,-257,12089
14794,0,-18434,-18434.000,-957440,-927744,-6728,27324,18669,-21226,1927
14799,0,-17662,4294967.295,-975872,-908288,-15312,26740,33586,-12764,-22158
14804,0,-16442,4294967.295,-975872,-957440,-4176,26238,-666,-6702,22728
14809,0,-17511,4294967.295,-1033216,-992256,-9280,25243,-22020,-8748,37983
14814,0,-18912,4294967.295,-1074176,-1019904,-12296,24143,-32979,-9461,44826
14819,0,-18076,-18076.000,-1074176,-1065984,-1856,23151,-54413,-4971,75708
14824,0,-18152,-18152.000,-1085440,-1094656,2088,22512,-60059,-3641,84659
14829,0,-18642,-4202377.984,-1085440,-1131520,10440,22422,-80151,-1800,120205
14834,0,-18964,-4294967.295,-1085440,-1205248,27144,22625,-81929,-953,131698
14839,0,-18947,4294967.295,-1085440,-1243136,35728,23045,-77867,-513,136640
14844,0,-19206,4294967.295,-1085440,-1258496,52432,23723,-96112,-259,172267
14849,0,-19690,4294967.295,-1085440,-1328128,54984,24484,-74849,-147,154317
14854,0,-20053,-4294967.295,-1074176,-1326080,57072,25411,-48882,937,131365
14859,0,-22333,-22333.000,-1074176,-1394688,72616,26622,-67884,446,167122
14864,0,-23416,-4294967.295,-1074176,-1378304,68904,27805,-32783,224,129492
14869,0,-25594,-4294967.295,-1162240,-1375232,48256,28711,-12944,-7911,89911
14874,0,-25015,-4294967.295,-1162240,-1362944,45472,29716,-11808,-3899,93492
14879,0,-26562,-4294967.295,-1162240,-1389568,51504,30659,-1068,-2056,83231
14884,0,-25414,-25414.000,-1162240,-1382400,49880,31610,10499,-1089,70991
14889,0,-24275,-24275.000,-1325056,-1398784,12296,32288,14159,-19737,30425
14894,0,-25015,18918.000,-1325056,-1390592,14848,32532,4429,-10359,42951
14899,0,-22949,3180.000,-1325056,-1406976,18560,32712,-12175,-5442,63447
14904,0,-22784,-961604.992,-1338368,-1393664,12528,32841,-4900,-4156,50269
14909,0,-22287,-310163.008,-1338368,-1418240,18096,32924,-23512,-2190,74532
14914,0,-22498,-22498.000,-1351680,-1437696,19488,33035,-35182,-2295,87705
14919,0,-21656,4294967.295,-1338368,-1433600,21576,33309,-23730,332,78615
14924,0,-22679,4294967.295,-1338368,-1445888,24360,33691,-20460,166,78511
14929,0,-21881,-21881.000,-1338368,-1453056,25984,34144,-11785,78,71913
14934,0,-21496,4294967.295,-1325056,-1438720,25752,34746,13964,1501,46534
14939,0,-20565,4294967.295,-1325056,-1466368,32016,35412,8823,781,58605
14944,0,-19327,-19327.000,-1325056,-1509376,41760,36140,-8652,402,86552
14949,0,-17643,-17643.000,-1325056,-1500160,39672,36969,9214,190,67427
14954,0,-16463,-16463.000,-1325056,-1546240,50112,37766,-16604,92,104482
14959,0,-16087,-16087.000,-1325056,-1573888,56376,38572,-32095,39,127043
14964,0,-17511,-4294967.295,-1325056,-1562624,53824,39469,-20425,12,113718
14969,0,-16567,-16567.000,-1325056,-1568768,55216,40287,-24396,0,119899
14974,0,-17662,-4294967.295,-1325056,-1554432,51968,41107,-14745,0,107820
14979,0,-18791,-18791.000,-1325056,-1538048,48256,42005,-4866,0,95127
14984,0,-17794,-17794.000,-1338368,-1484800,33176,42783,30430,-2032,45529
14989,0,-19517,4294967.295,-1338368,-1442816,23664,43508,59174,-1075,7998
14994,0,-21480,-4294967.295,-1338368,-1442816,23664,44225,51693,-540,16196
14999,0,-20549,-4294967.295,-1338368,-1417216,17864,44875,66116,-293,-3377
15004,0,-21271,-4294967.295,-1338368,-1415168,17400,45482,62100,-164,782
15009,0,-20421,-20421.000,-1325056,-1419264,22040,46107,46850,1289,21297
15014,0,-20501,-4294967.295,-1338368,-1413120,16936,46637,45049,-1236,18524
15019,0,-19223,-4294967.295,-1338368,-1412096,16704,47089,38198,-657,25595
15024,0,-18642,-2766882.048,-1338368,-1408000,18792,47527,21434,-333,44885
15029,0,-19604,-19604.000,-1325056,-1421312,21808,47908,14905,1721,54811
15034,0,-18895,-18895.000,-1325056,-1404928,18096,48323,21675,893,44744
15039,0,-18453,-1067705.024,-1325056,-1390592,14848,48717,27504,458,36061
15044,0,-19880,-19880.000,-1310720,-1418240,24360,49156,2948,2270,70568
15049,0,-19811,-504291.008,-1310720,-1402880,20880,49611,13689,1184,56802
15054,0,-19483,-19483.000,-1310720,-1389568,17864,50071,23867,612,44068
15059,0,-18929,-19949.000,-1310720,-1400832,20416,50587,16695,292,54308
15064,0,-20261,-25943.000,-1310720,-1395712,19256,51067,23706,146,46617
15069,0,-20902,-48508.000,-1310720,-1394688,19024,51562,27711,68,42875
15074,0,-20951,-20951.000,-1271808,-1404928,22736,52128,46495,5593,28369
15079,0,-19949,-20232.000,-1271808,-1378304,24128,52768,44028,2924,32868
15084,0,-19638,-17706.000,-1233920,-1387520,34800,53504,39116,5454,49188
15089,0,-19362,18103.000,-1209344,-1408000,45008,54302,65588,5969,20552
15094,0,-17586,-17586.000,-1209344,-1366016,35496,55248,56432,3122,34312
15099,0,-17794,2780336.896,-1209344,-1369088,36192,56143,57579,1630,34756
15104,0,-17228,-17228.000,-994304,-1382400,87928,57154,45703,31604,75305
15109,0,-17718,-17718.000,-994304,-1359872,82824,58857,54596,15529,87085
15114,0,-17266,-17266.000,-994304,-1366016,84216,60450,44200,8137,100466
15119,0,-17048,-17048.000,-913408,-1355776,100224,62031,40344,15830,121911
15124,0,-18895,4294967.295,-913408,-1349632,98832,63889,25427,7775,137294
15129,0,-18585,4294967.295,-864256,-1324032,104168,65572,20837,8845,148903
15134,0,-18095,-18095.000,-856064,-1294336,99296,67126,12518,5805,153904
15139,0,-18208,-4294967.295,-856064,-1231872,85144,68672,23958,2846,129858
15144,0,-17737,-17737.000,-856064,-1167360,70528,69856,35708,1484,104676
15149,0,-17473,-17473.000,-817152,-1093632,62640,70971,64234,5937,64969
15154,0,-15815,-4294967.295,-817152,-997376,40832,71895,85003,3105,27724
15159,0,-15940,-15940.000,-788480,-925696,31088,72726,103202,4404,612
15164,0,-14951,-14951.000,-788480,-862208,16704,73464,111406,2158,-21238
15169,0,-15093,-15093.000,-788480,-834560,10440,74046,109444,1125,-24958
15174,0,-15564,-15564.000,-720896,-829440,24592,74730,89697,7145,9625
15179,0,-15836,-4294967.295,-702464,-840704,31320,75414,75170,5822,26272
15184,0,-17586,-4294967.295,-702464,-844800,32248,76131,40310,3044,68069
15189,0,-17963,-17963.000,-702464,-867328,37352,76751,11394,1584,102709
15194,0,-18284,-18284.000,-660480,-886784,51272,77377,-12485,6047,108537
15199,0,-18208,-4294967.295,-660480,-858112,44776,78151,872,3164,122055
15204,0,-18453,-18453.000,-649216,-871424,50344,78871,-14631,2675,143846
15209,0,-17567,-17567.000,-649216,-869376,49880,79554,-19909,1303,98885
15214,0,-16003,-16003.000,-649216,-801792,34568,80246,21423,673,93391
15219,0,-14546,4294967.295,-601088,-771072,38512,80956,32484,4724,86984
15224,0,-13857,-4294967.295,-590848,-750592,29232,81657,52438,3603,58451
15229,0,-13405,-13405.000,-590848,-687104,21808,82213,57292,1882,46729
15234,0,-13055,-13055.000,-590848,-662528,16240,82650,53770,976,45120
15239,0,-13453,-13453.000,-570368,-651264,18328,83013,37281,2888,64060
15244,0,-14832,-4294967.295,-570368,-635904,14848,83272,24727,1506,73393
15249,0,-14380,-14380.000,-570368,-611328,9280,83436,21790,781,70926
15254,0,-15585,-15585.000,-570368,-589824,4408,83529,18795,375,69142
15259,0,-15397,-4294967.295,-570368,-560128,-2320,83550,28089,190,53141
15264,0,-16003,-16003.000,-570368,-547840,-5104,83398,26127,92,52167
15269,0,-14237,-14237.000,-570368,-496640,-16704,82956,53678,36,12574
15274,0,-13833,4294967.295,-570368,-481280,-20184,82473,61997,12,292
15279,0,-14047,-14047.000,-570368,-482304,-19952,81838,56661,0,5225
15284,0,-14023,-4294967.295,-570368,-428032,-32248,80886,88974,0,-40336
15289,0,-12772,-4294967.295,-570368,-440320,-29464,80136,78337,0,-27665
15294,0,-13643,-13643.000,-570368,-461824,-24592,79434,61836,0,-6994
15299,0,-13976,-13809.000,-570368,-459776,-25056,78615,58887,0,-5328
15304,0,-14665,4294967.295,-570368,-483328,-19720,78076,42077,0,16279
15309,0,-15093,4294967.295,-570368,-503808,-15080,77554,25749,0,36725
15314,0,-15480,-4294967.295,-570368,-518144,-11832,76898,527,0,68251
15319,0,-15522,-4294967.295,-570368,-541696,-6496,76294,-6323,0,76121
15324,0,-14903,4294967.295,-565248,-543744,-4872,75697,-9880,429,80705
15329,0,-14118,-14118.000,-570368,-529408,-9280,74824,-3535,-364,69079
15334,0,-12942,4294967.295,-570368,-528384,-9512,73917,-6541,-201,70946
15339,0,-12065,-12065.000,-570368,-523264,-10672,72975,-5623,-113,67926
15344,0,-10544,-10544.000,-556032,-517120,-8816,72153,-10178,1518,75790
15349,0,-9583,-4294967.295,-556032,-527360,-6496,71361,-13059,788,77924
15354,0,-10100,-4294967.295,-556032,-519168,-8352,70567,-9995,405,72210
15359,0,-8954,-4294967.295,-556032,-507904,-2784,69682,-30764,190,97662
15364,0,-7993,-7993.000,-463872,-541696,17632,68834,-31946,14155,118412
15369,0,-10962,-10962.000,-463872,-553984,20416,68809,-41917,7414,131142
15374,0,-10470,-10470.000,-463872,-544768,18328,68849,-71602,3637,171307
15379,0,-13197,-13197.000,-463872,-600064,30856,68854,-70191,1896,169901
15384,0,-12037,-12037.000,-463872,-587776,28072,68871,-60862,988,157805
15389,0,-11726,-11726.000,-463872,-576512,25520,68945,-51969,512,163534
15394,0,-11217,4294967.295,-417792,-567296,33872,69081,-42606,7272,145559
15399,0,-10766,4294967.295,-417792,-541696,28072,69389,-27322,3806,124783
15404,0,-10248,-10248.000,-417792,-506880,20184,69647,15559,1862,67102
15409,0,-8437,-8437.000,-417792,-431104,3016,69847,38416,966,34447
15414,0,-8732,4294967.295,-417792,-386048,-7192,69820,58359,500,4269
15419,0,-8695,-8695.000,-420864,-355328,-14848,69534,69042,-86,-39172
15424,0,-9102,-4294967.295,-420864,-297984,-27840,68701,87620,-54,-46759
15429,0,-8991,-4294967.295,-420864,-282624,-31320,67727,80769,-37,-44362
15434,0,-9879,-1437571.968,-424960,-279552,-32944,66351,70740,-455,-40831
15440,0,-9842,-9842.000,-424960,-262144,-36888,64508,60046,-247,-32426
15445,0,-10840,-10840.000,-424960,-275456,-33872,62728,39598,-140,-10742
15450,0,-11754,-11754.000,-424960,-295936,-29232,60765,26804,-76,2177
15455,0,-10766,-10766.000,-424960,-308224,-26448,59163,11417,-52,21298
15460,0,-10618,-10618.000,-424960,-327680,-22040,57697,424,-37,35233
15465,0,-10655,-10655.000,-580608,-355328,-51040,54687,-4189,-15149,4446
15470,0,-8991,-603764.992,-580608,-370688,-47560,50713,-19679,-7955,22832
15475,0,-8474,-8474.000,-580608,-403456,-40136,47315,-36662,-4183,43841
15480,0,-7697,-7697.000,-580608,-424960,-35264,43854,-53254,-2063,65092
15485,0,-8030,-8030.000,-580608,-468992,-25288,40954,-65016,-1094,80682
15490,0,-7771,2774735.104,-580608,-498688,-18560,38304,-76548,-584,96292
15495,0,-6802,-654585.024,-580608,-519168,-13920,36029,-80575,-315,87883
15500,0,-9028,-9028.000,-580608,-524288,-12760,33916,-66530,-164,87686
15505,0,-8141,-107629.000,-580608,-540672,-9048,32327,-63168,-96,86447
15510,0,-7734,-7734.000,-580608,-542720,-8584,31114,-48343,-62,70873
15515,0,-9139,-9139.000,-580608,-574464,-1392,30246,-52738,-37,81592
15520,0,-8695,-8695.000,-580608,-570368,-2320,29664,-36054,-37,63398
15525,0,-8215,115784.000,-809984,-559104,-56840,26762,-16490,-23794,-13588
15530,0,-7808,-7808.000,-809984,-562176,-56144,22489,-11085,-11709,-22570
15535,0,-7734,-3624.000,-809984,-560128,-56608,18859,206,-6150,-37955
15540,0,-6802,-2189.000,-809984,-567296,-54984,15538,6770,-3233,-46216
15545,0,-5459,-5459.000,-802816,-586752,-40832,12453,-16616,-638,-11763
15550,0,-3669,30722.000,-802816,-661504,-32016,10356,-23650,-345,1990
15555,0,-2237,5963.000,-802816,-704512,-22272,8937,-28917,-191,15582
15560,0,-2058,-1375542.016,-802816,-753664,-11136,8158,-68860,-105,76784
15565,0,-1969,-2163684.096,-802816,-838656,8120,7904,-70133,-66,86157
15570,0,-2685,-2685.000,-832512,-880640,10904,7772,-71235,-2930,89911
15575,0,-3401,3074885.120,-832512,-898048,14848,7896,-56456,-1451,67968
15580,0,-3043,-624473.984,-832512,-877568,10208,8103,-18532,-770,36843
15585,0,-3401,-3401.000,-905216,-868352,-8352,7975,2122,-7471,-2499
15590,0,-3938,-3938.000,-940032,-858112,-22736,7405,31061,-8060,-46392
15595,0,-3759,-3759.000,-940032,-833536,-24128,6667,41847,-4234,-59308
15600,0,-4296,4294967.295,-948224,-830464,-26680,5864,49627,-3025,-70443
15605,0,-4564,4294967.295,-966656,-842752,-28072,4962,45083,-4068,-68193
15610,0,-3132,-4294967.295,-966656,-823296,-32480,3786,61308,-2012,-90002
15615,0,-3759,-3759.000,-957440,-849920,-24360,3056,47447,-225,-68751
15620,0,-2148,4294967.295,-957440,-875520,-18560,2407,33827,-120,-49980
15625,0,-3222,-3222.000,-957440,-914432,-9744,2099,12541,-71,-20186
15630,0,-3401,-3401.000,-957440,-946176,-2552,1982,-4303,-47,3733
15635,0,-3043,-4294967.295,-921600,-984064,14152,1981,-26863,4470,42996
15640,0,-2685,-2685.000,-921600,-1012736,20648,2133,-43845,2333,66626
15645,0,-2864,-2864.000,-887808,-1032192,32712,2387,-56846,4291,91945
15650,0,-2953,-2953.000,-887808,-1019904,29928,2674,-45635,2102,78237
15655,0,-3401,-3401.000,-887808,-1018880,29696,2795,-48779,1093,81270
15660,0,-3132,-3132.000,-887808,-998400,25056,2798,-40093,566,67947
15665,0,-2506,-2506.000,-740352,-920576,40832,2967,9879,17648,33920
15670,0,-2506,4294967.295,-740352,-918528,40368,3587,4325,9245,39630
15675,0,-2058,-4294967.295,-740352,-902144,36656,4175,8697,4841,32134
15680,0,-1432,-1432.000,-611328,-888832,62872,4971,42215,17578,14956
15685,0,-805,4294967.295,-611328,-815104,46168,5901,49512,9211,2557
15690,0,-358,-4294967.295,-590848,-792576,45704,6829,50522,6569,2011
15695,0,-89,-89.000,-590848,-770048,40600,7664,47068,3222,801
15700,0,-179,-4294967.295,-590848,-748544,35728,8431,38990,1682,5169
15705,0,0,-4294967.295,-590848,-718848,29000,8988,35949,871,2039
15710,0,0,4294967.295,-590848,-697344,24128,9409,1296,417,39487
15715,0,0,0.000,-590848,-712704,27608,9780,-9375,209,46763
15720,0,0,0.000,-590848,-697344,24128,9975,-16260,102,50363
15725,0,0,-4294967.295,-590848,-736256,32944,10209,-53793,39,96946
15730,0,0,-4294967.295,-590848,-730112,31552,10404,-54138,14,96094
15735,0,89,89.000,-590848,-716800,28536,10643,-46197,0,85376
15740,0,0,0.000,-590848,-722944,29928,10958,-47230,0,88116
15745,0,89,4294967.295,-590848,-715776,28304,11229,-41229,0,80762
15750,0,716,4294967.295,-96256,-707584,138504,13045,-34436,42211,185985
15755,0,179,4294967.295,-96256,-672768,130616,15231,-10247,20744,156094
15760,0,984,4294967.295,0,-636928,144304,17234,5209,25559,156329
15765,0,447,4294967.295,0,-579584,131312,19386,26242,13393,124456
15770,0,716,4294967.295,0,-503808,114144,21354,34366,6574,104578
15775,0,1074,1074.000,0,-448512,101616,23241,40367,3442,84490
15780,0,0,0.000,0,-365568,82824,24609,47206,1796,60227
15785,0,89,-4294967.295,0,-275456,62408,25661,37177,871,55880
15790,0,0,-4294967.295,0,-203776,46168,26485,48445,446,24208
15795,0,89,-4294967.295,0,-116736,26448,26907,55812,224,-2457
15800,0,89,89.000,0,-48128,10904,27074,53976,109,-31941
15805,0,1253,4294967.295,0,46080,-10440,26778,73322,43,-56984
15810,0,1790,1790.000,0,104448,-23664,25726,75066,17,-73004
15815,0,3580,-4294967.295,3072,158720,-35264,24201,82353,314,-105931
15820,0,7160,7160.000,3072,193536,-43152,22078,78474,156,-99548
15825,0,8178,-4294967.295,3072,210944,-47096,20078,74871,73,-101889
15830,0,9065,9065.000,3072,204800,-45704,17987,61033,31,-88750
15835,0,4654,4654.000,52224,132096,-18096,16007,1790,7036,-3879
15840,0,4296,4296.000,52224,104448,-11832,14977,-16960,3679,20105
15845,0,2685,2685.000,89088,78848,2320,14307,-34126,5993,76671
15850,0,-89,-89.000,89088,35840,12064,13804,-60070,2937,85938
15855,0,0,-4294967.295,89088,33792,12528,13314,-58762,1535,84604
15860,0,0,4294967.295,218112,45056,39208,13384,-48859,15053,101451
15865,0,179,179.000,218112,96256,27608,13807,-11991,7392,53406
15870,0,716,-4294967.295,218112,119808,22272,14125,-1986,3867,38383
15875,0,2058,4294967.295,318464,149504,38280,14605,6609,12416,46276
15880,0,3938,4294967.295,362496,150528,48024,15205,-9616,12395,72845
15885,0,2595,4294967.295,362496,156672,46632,15784,-22456,6491,84872
15890,0,2148,2148.000,394240,168960,51040,16335,-32944,6687,100319
15895,0,1342,-4294967.295,394240,192512,45704,16819,-12875,3278,69201
15900,0,179,179.000,394240,267264,28768,17238,1055,1713,44951
15905,0,268,268.000,394240,320512,16704,17427,17785,891,16346
15910,0,984,984.000,518144,434176,19024,17568,77419,17045,-40827
15915,0,3222,-4294967.295,518144,474112,9976,17961,77924,8930,-49987
15920,0,4743,-2221122.048,574464,501760,16472,18379,70442,10510,-35591
15925,0,4564,-2469385.984,574464,513024,20416,18773,27252,5156,11937
15930,0,2506,2506.000,574464,484352,20416,18970,11,2700,39375
15935,0,1700,1700.000,855040,503808,79576,19715,-12783,30473,112074
15940,0,805,805.000,912384,526336,87464,20679,-24143,24174,99021
15945,0,626,-169002.000,912384,625664,64960,21768,19437,11877,67291
15950,0,1253,170476.000,1105920,701440,91640,23055,42536,25014,72159
15955,0,1163,-404521.984,1105920,784384,72848,24334,67952,12290,-50500
15960,0,8548,8548.000,1105920,937984,38048,25519,137236,6437,-73669
15965,0,9028,671808.000,1105920,999424,24128,26418,142158,3369,-91612
15970,0,9509,9509.000,1809408,1040384,174232,27448,117086,95991,86198
15975,0,9398,-48110.000,1809408,1059840,169824,30165,92691,50334,107298
15980,0,8363,8363.000,2057216,1095680,217848,33155,72060,50461,178943
15985,0,6354,6354.000,2195456,1166336,233160,36720,66747,42182,203133
15990,0,3222,3222.000,2195456,1284096,206480,39964,82720,22114,163724
15995,0,3043,3043.000,2527232,1424384,249864,43410,101389,43808,191885
16000,0,5996,-4294967.295,2582528,1677312,205088,47109,178831,28483,73366
16005,0,6802,4294967.295,2582528,1869824,161472,50089,207816,14934,3745
16010,0,8104,4294967.295,2638848,2062336,130616,52630,229251,13293,-46005
16015,0,9879,-4294967.295,2668544,2297856,83984,54807,265235,10261,-126444
16020,0,9435,9435.000,2668544,2436096,52664,56304,249905,5373,-140937
16025,0,9102,9102.000,2668544,2555904,25520,57259,225739,2810,-142960
16030,0,11301,11301.000,2668544,2671616,-696,57715,194299,1372,-137280
16035,0,11556,-4294967.295,2668544,2748416,-18096,57498,160460,710,-121058
16040,0,11952,-4294967.295,2668544,2814976,-33176,56181,131040,366,-108035
16045,0,13738,-4294967.295,2611200,2835456,-50808,53200,75916,-7039,-73524
16050,0,13476,13476.000,2611200,2859008,-56144,49137,44326,-3702,-51333
16055,0,12970,-4294967.295,2638848,2880512,-54752,45032,25519,566,-35239
16060,0,13453,-4294967.295,2638848,2924544,-64728,40326,34412,268,-58814
16065,0,13282,-4294967.295,2638848,2934784,-67048,36018,30453,134,-61483
16070,0,13357,-4294967.295,2582528,2948096,-82824,30910,34033,-5069,-85947
16075,0,14237,16296.000,2582528,2978816,-89784,25191,52496,-2500,-117089
16080,0,16965,16965.000,2582528,2989056,-92104,20070,58520,-1319,-130554
16085,0,18340,18340.000,2582528,2996224,-93728,14962,62605,-701,-141371
16090,0,19068,483110.016,2582528,2934784,-79808,9215,13081,-357,-83674
16096,0,16944,16944.000,2582528,2906112,-73312,4191,-7264,-196,-61857
16101,0,15794,1034326.016,2582528,2862080,-63336,-422,-37259,-110,-26499
16106,0,14309,14309.000,2582528,2821120,-54056,-1734,-60127,-66,4337
16111,0,8400,4294967.295,2582528,2829312,-55912,-2954,-50890,-42,-7976
16116,0,7956,7956.000,2582528,2836480,-57536,-4150,-40758,-37,-20928
16121,0,8917,9657.000,2582528,2894848,-70760,-5433,9053,-37,-85246
16126,0,12207,12207.000,2582528,2888704,-69368,-6544,10981,-37,-86893
16131,0,13714,13714.000,2582528,2866176,-64264,-7601,1365,-37,-73230
16136,0,14855,14095.000,2582528,2795520,-48256,-8679,-40839,-37,-16096
16141,0,12857,12857.000,2582528,2759680,-40136,-9590,-55710,-37,5984
16146,0,11358,4294967.295,2582528,2735104,-34568,-10430,-60655,-37,15657
16151,0,10618,10618.000,2582528,2757632,-39672,-11295,-29571,-37,-21396
16156,0,10990,10990.000,2582528,2780160,-44776,-12065,-4372,-37,-52469
16161,0,13168,13168.000,2582528,2801664,-49648,-12791,19082,-37,-81521
16166,0,19206,4294967.295,2582528,2806784,-50808,-13600,25106,-37,-89514
16171,0,19050,4294967.295,2582528,2752512,-38512,-14264,-10764,-37,-42012
16176,0,17756,-4294967.295,2582528,2693120,-25056,-14872,-47700,-37,7772
16181,0,14546,-4294967.295,2582528,2668544,-19488,-15472,-54011,-37,19051
16186,0,13500,13500.000,2554880,2681856,-28768,-16057,-40035,-4256,-4790
16191,0,15648,4294967.295,2554880,2718720,-37120,-16704,-7218,-2239,-46606
16196,0,17511,17511.000,2554880,2743296,-42688,-17437,11704,-1109,-71829
16201,0,18661,4294967.295,2554880,2740224,-41992,-18100,8663,-586,-68755
16206,0,18510,4294967.295,2554880,2718720,-37120,-18748,-7952,-315,-47916
16211,0,16755,4294967.295,2554880,2623488,-15544,-19413,-74608,-164,39651
16216,0,11471,11471.000,2554880,2629632,-16936,-20040,-67884,-96,30908
16221,0,12178,12178.000,2554880,2641920,-19720,-20688,-58819,-62,18411
16226,0,13999,13999.000,2554880,2677760,-30856,-21385,-19886,-37,-32355
16231,0,16526,16526.000,2527232,2702336,-39672,-22023,-10810,-4256,-50885
16236,0,16944,2086509.952,2527232,2693120,-37584,-22721,-15663,-2239,-44642
16241,0,15982,-423841.984,2527232,2638848,-25288,-23342,-49215,-1109,45805
16246,0,9398,610550.976,2527232,2545664,-4176,-23882,-101230,-586,73172
16251,0,8215,1115710.976,2527232,2523136,928,-24324,-103559,-315,80163
16256,0,8695,1197970.048,2341888,2528256,-42224,-25169,-61929,-19366,-11264
16261,0,12801,12801.000,2242560,2578432,-76096,-26238,-31969,-24375,-70365
16266,0,13667,-73852.000,2242560,2552832,-70296,-27524,-39324,-12791,-58496
16271,0,14475,14475.000,2242560,2514944,-61712,-28730,-53874,-6299,569
16276,0,9546,4116.000,1697792,2413568,-162168,-30174,-103938,-81246,-88404
16281,0,7070,7070.000,1697792,2386944,-156136,-32719,-101321,-42620,-87534
16286,0,4117,15995.000,1697792,2331648,-143608,-35432,-119864,-22361,-59176
16291,0,8769,5084.000,1697792,2364416,-151032,-38389,-63971,-11006,-125450
16296,0,11358,11358.000,1697792,2312192,-139200,-40927,-69319,-5782,-110808
16301,0,12291,12291.000,1753088,2215936,-104864,-43063,-112761,2519,-29071
16306,0,9472,8419.000,1753088,2064384,-70528,-44905,-152624,1313,37191
16311,0,6981,-2492.000,1753088,1992704,-54288,-46259,-144053,681,43506
16316,0,5191,5191.000,1753088,1974272,-50112,-47434,-93530,324,-4016
16321,0,11386,-17776.000,2148352,1951744,44544,-46982,-60162,53171,57724
16326,0,14095,-36569.000,2148352,1922048,51272,-43309,-38578,27875,46541
16331,0,15046,15046.000,2148352,1851392,67280,-38604,-54448,13696,83124
16336,0,12942,12942.000,2219008,1802240,94424,-33522,-64247,16650,125149
16341,0,10990,10688.000,2219008,1828864,88392,-27233,-33128,8171,94287
16346,0,10544,11158.000,2219008,1878016,77256,-22098,-1309,4277,56467
16351,0,10174,15966.000,2219008,1942528,62640,-17644,29650,2231,15346
16356,0,15307,16573.000,2219008,2092032,28768,-13844,107471,1088,-92547
16361,0,15773,52403.000,2171904,2159616,2784,-11916,121688,-3729,-130820
16366,0,15898,15898.000,2171904,2209792,-8584,-10813,117614,-1844,-138171
16371,0,16254,27072.000,2171904,2215936,-9976,-10224,85623,-975,-105823
16376,0,14095,2852.000,2171904,2203648,-7192,-10007,51773,-516,-68972
16381,0,11811,-4309.000,2124800,2213888,-20184,-10109,40425,-6185,-70718
16386,0,10692,-8519.000,2124800,2214912,-20416,-10342,33000,-3255,-63758
16391,0,10544,10544.000,2124800,2223104,-22272,-10539,36558,-1717,-69369
16396,0,10544,10544.000,2124800,2285568,-36424,-10678,80322,-853,-127424
16401,0,14475,9552.000,2124800,2292736,-38048,-10685,87080,-455,-135813
16406,0,15331,6565.000,2102272,2300928,-45008,-10803,94390,-2298,-150201
16411,0,16024,12481.000,2102272,2294784,-43616,-10931,91544,-1138,-116271
16416,0,15307,16997.000,2102272,2233344,-29696,-11095,42697,-606,-83488
16421,0,13809,9545.000,2102272,2193408,-20648,-11186,17888,-328,-49722
16426,0,12687,-41771.000,2035712,2161664,-28536,-11405,-16880,-8018,-17493
16431,0,9361,-134724.000,2035712,2132992,-22040,-11763,-10534,-4214,-23269
16436,0,8880,8880.000,1908736,2120704,-48024,-12521,-8664,-13060,-51881
16441,0,8326,-373263.008,1771520,2108416,-76328,-13414,3144,-22603,-95565
16446,0,10137,10137.000,1771520,2126848,-80504,-14681,21537,-11863,-116722
16451,0,10934,10934.000,1790976,2120704,-74704,-15670,34194,-4571,-124568
16456,0,12433,-136148.000,1790976,2070528,-63336,-16635,17016,-2259,-96987
16461,0,12801,12801.000,1790976,2030592,-54288,-17322,12725,-1194,-84335
16466,0,13453,-34539.000,1828864,1989632,-36424,-17659,11520,2600,-65603
16471,0,11839,11839.000,1828864,1883136,-12296,-17703,-37729,1269,7730
16476,0,12772,-2151267.072,1828864,1857536,-6496,-17402,-28939,659,5041
16481,0,11697,11697.000,1828864,1833984,-1160,-16962,-27069,339,73075
16486,0,9102,9102.000,1828864,1764352,14616,-16192,-54080,156,52504
16491,0,8178,8178.000,1828864,1770496,13224,-15382,-32416,73,30258
16496,0,8178,4294967.295,1662976,1774592,-25288,-15762,-14424,-13250,3374
16501,0,5280,-4294967.295,1662976,1755136,-20880,-16157,-17040,-6956,-19997
16506,0,4206,-4294967.295,1062912,1743872,-154280,-16612,-13311,-95220,-157581
16511,0,5101,4294967.295,1062912,1743872,-154280,-18662,-12554,-46829,-157131
16516,0,3401,4294967.295,846848,1713152,-196272,-21423,-10936,-48445,-206759
