R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,40,10,30,0,75,300,0,0,0.995
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aKFRawR,aKFPT10R,aKFPT11R,aCFRawR,aCFPT10R,aCFPT11R
243.689,-4.560,-1.904,-0.824,-0.288,-0.167,-0.287,-0.274,-0.225,-0.265,-0.263,-0.221
243.700,1.420,-1.811,-1.442,-0.206,-0.175,-0.309,-0.295,-0.247,-0.286,-0.282,-0.241
243.710,-6.025,-1.537,-1.483,-0.330,-0.174,-0.324,-0.310,-0.264,-0.298,-0.294,-0.256
243.721,-0.654,-1.762,-1.424,-0.245,-0.167,-0.334,-0.321,-0.277,-0.302,-0.301,-0.267
243.732,-6.147,-1.953,-1.366,-0.248,-0.167,-0.345,-0.332,-0.291,-0.310,-0.309,-0.278
243.743,-1.997,-1.734,-1.516,-0.164,-0.162,-0.359,-0.346,-0.309,-0.318,-0.318,-0.293
243.754,1.054,-0.123,-0.957,0.002,-0.152,-0.321,-0.309,-0.314,-0.275,-0.278,-0.294
243.765,0.322,0.162,-0.514,-0.164,-0.162,-0.321,-0.308,-0.315,-0.274,-0.274,-0.291
243.776,3.251,-1.843,-0.719,-0.415,-0.169,-0.352,-0.339,-0.320,-0.304,-0.301,-0.292
243.787,2.153,-1.040,-1.164,-0.248,-0.168,-0.363,-0.350,-0.338,-0.310,-0.308,-0.307
243.798,-8.345,-1.442,-1.074,0.044,-0.152,-0.371,-0.359,-0.347,-0.310,-0.314,-0.312
243.809,8.989,-0.293,-1.093,-0.206,-0.154,-0.368,-0.355,-0.359,-0.303,-0.305,-0.319
243.820,-0.898,0.186,-0.566,-0.164,-0.157,-0.346,-0.334,-0.357,-0.279,-0.280,-0.313
243.831,-1.142,-0.029,0.008,-0.248,-0.169,-0.332,-0.319,-0.349,-0.266,-0.264,-0.301
243.842,-2.119,0.600,0.360,-0.122,-0.173,-0.313,-0.300,-0.341,-0.246,-0.243,-0.290
243.853,-0.776,-0.144,0.119,-0.248,-0.177,-0.339,-0.326,-0.341,-0.271,-0.266,-0.288
243.864,4.716,0.890,0.229,-0.289,-0.178,-0.315,-0.301,-0.337,-0.245,-0.240,-0.281
243.875,-0.410,-0.029,0.145,-0.163,-0.179,-0.330,-0.316,-0.334,-0.258,-0.253,-0.275
243.886,2.153,-0.437,-0.015,-0.122,-0.181,-0.328,-0.314,-0.334,-0.255,-0.250,-0.272
243.897,2.153,0.352,-0.044,-0.248,-0.180,-0.326,-0.312,-0.336,-0.252,-0.247,-0.272
243.908,4.228,0.929,0.288,-0.164,-0.185,-0.320,-0.306,-0.329,-0.245,-0.239,-0.264
243.919,-0.654,-0.606,0.136,-0.206,-0.184,-0.332,-0.318,-0.325,-0.255,-0.250,-0.258
243.930,-10.054,-2.482,-0.624,-0.164,-0.185,-0.376,-0.361,-0.337,-0.297,-0.291,-0.269
243.941,-1.631,-0.517,-0.858,-0.248,-0.176,-0.359,-0.345,-0.352,-0.276,-0.273,-0.281
243.952,-3.340,-0.640,-0.525,-0.122,-0.172,-0.343,-0.330,-0.352,-0.257,-0.256,-0.278
243.963,-6.880,-1.256,-0.617,-0.080,-0.165,-0.361,-0.348,-0.358,-0.271,-0.272,-0.282
243.974,6.547,0.763,-0.071,-0.122,-0.169,-0.313,-0.299,-0.354,-0.223,-0.222,-0.275
243.985,-10.176,0.487,0.560,0.002,-0.158,-0.297,-0.285,-0.340,-0.204,-0.207,-0.259
243.996,-3.706,-0.365,0.281,-0.291,-0.166,-0.303,-0.290,-0.337,-0.211,-0.211,-0.254
244.007,3.984,-0.105,-0.195,-0.163,-0.160,-0.324,-0.312,-0.345,-0.230,-0.232,-0.260
244.018,-5.171,-0.536,-0.315,0.127,-0.146,-0.321,-0.309,-0.346,-0.221,-0.228,-0.259
244.029,1.176,-0.220,-0.374,-0.372,-0.143,-0.318,-0.306,-0.349,-0.216,-0.223,-0.259
244.040,7.158,0.033,-0.641,-0.080,-0.150,-0.321,-0.308,-0.356,-0.219,-0.223,-0.264
244.051,0.810,0.207,-0.265,-0.205,-0.152,-0.304,-0.292,-0.353,-0.202,-0.206,-0.258
244.062,2.397,1.128,0.253,-0.163,-0.157,-0.290,-0.277,-0.345,-0.188,-0.191,-0.248
244.073,8.256,2.245,0.808,-0.123,-0.151,-0.269,-0.257,-0.330,-0.166,-0.170,-0.232
244.084,-6.392,1.097,1.222,-0.247,-0.169,-0.268,-0.255,-0.309,-0.171,-0.169,-0.210
244.095,0.688,0.787,0.993,-0.164,-0.172,-0.262,-0.248,-0.299,-0.166,-0.163,-0.199
244.106,-0.898,0.554,0.772,-0.080,-0.159,-0.261,-0.248,-0.292,-0.162,-0.164,-0.192
244.117,-0.654,0.481,0.799,-0.122,-0.159,-0.233,-0.220,-0.280,-0.136,-0.137,-0.181
244.127,3.007,0.190,0.380,-0.206,-0.153,-0.241,-0.229,-0.279,-0.143,-0.147,-0.180
244.138,1.786,1.243,0.463,0.002,-0.150,-0.228,-0.215,-0.274,-0.130,-0.134,-0.175
244.149,2.397,1.925,1.005,-0.165,-0.143,-0.205,-0.193,-0.257,-0.107,-0.113,-0.158
244.160,1.298,1.140,1.183,-0.081,-0.138,-0.200,-0.189,-0.240,-0.103,-0.110,-0.141
244.171,3.251,1.163,1.112,0.044,-0.125,-0.189,-0.178,-0.227,-0.090,-0.101,-0.130
244.182,3.495,0.294,0.822,-0.205,-0.118,-0.199,-0.188,-0.219,-0.099,-0.112,-0.123
244.193,-3.706,-0.116,0.544,-0.039,-0.121,-0.204,-0.194,-0.216,-0.107,-0.119,-0.120
244.204,0.444,0.528,0.429,-0.123,-0.124,-0.190,-0.180,-0.213,-0.095,-0.106,-0.118
244.215,4.350,1.373,0.736,0.002,-0.120,-0.172,-0.161,-0.202,-0.077,-0.089,-0.108
244.226,3.373,2.462,1.368,-0.080,-0.121,-0.144,-0.133,-0.182,-0.052,-0.063,-0.090
244.237,-4.438,0.740,1.492,-0.205,-0.123,-0.143,-0.132,-0.160,-0.055,-0.064,-0.070
244.248,1.664,0.698,1.054,-0.289,-0.131,-0.142,-0.131,-0.154,-0.059,-0.066,-0.066
244.259,5.815,1.047,0.800,0.044,-0.122,-0.137,-0.127,-0.148,-0.054,-0.063,-0.063
244.270,-2.241,-0.662,0.453,-0.080,-0.134,-0.168,-0.156,-0.145,-0.090,-0.095,-0.063
244.281,-3.706,-0.728,-0.011,-0.123,-0.141,-0.186,-0.174,-0.153,-0.111,-0.114,-0.073
244.292,4.594,0.132,-0.167,-0.164,-0.140,-0.185,-0.173,-0.160,-0.111,-0.114,-0.082
244.303,2.153,0.792,0.066,-0.122,-0.141,-0.169,-0.157,-0.155,-0.096,-0.099,-0.079
244.313,5.449,1.420,0.406,-0.374,-0.144,-0.158,-0.146,-0.146,-0.088,-0.089,-0.072
244.324,1.420,0.789,0.613,-0.291,-0.154,-0.164,-0.151,-0.135,-0.097,-0.096,-0.063
244.335,1.664,0.900,0.716,-0.164,-0.150,-0.152,-0.140,-0.125,-0.086,-0.086,-0.056
244.346,2.275,1.261,0.861,-0.080,-0.147,-0.128,-0.115,-0.113,-0.063,-0.064,-0.047
244.357,-1.997,0.276,0.704,-0.164,-0.145,-0.150,-0.138,-0.107,-0.087,-0.088,-0.043
244.368,-4.072,-1.065,0.309,0.002,-0.138,-0.175,-0.163,-0.109,-0.111,-0.114,-0.047
244.378,3.129,-1.000,-0.287,-0.039,-0.130,-0.191,-0.180,-0.122,-0.126,-0.132,-0.063
244.389,-2.485,0.180,-0.217,-0.247,-0.138,-0.175,-0.163,-0.126,-0.112,-0.116,-0.068
244.400,0.077,-0.978,-0.422,-0.247,-0.135,-0.219,-0.207,-0.133,-0.156,-0.160,-0.077
244.411,6.425,-0.440,-0.607,-0.248,-0.138,-0.212,-0.200,-0.142,-0.150,-0.153,-0.088
244.422,1.054,0.848,-0.229,0.470,-0.131,-0.185,-0.173,-0.140,-0.121,-0.127,-0.087
244.433,-6.147,-0.340,-0.092,-1.209,-0.172,-0.211,-0.197,-0.137,-0.158,-0.151,-0.086
244.444,-1.387,0.023,-0.014,-2.414,-0.225,-0.206,-0.189,-0.137,-0.169,-0.144,-0.088
244.454,-2.241,-0.659,-0.190,-0.847,-0.267,-0.228,-0.209,-0.141,-0.203,-0.166,-0.096
244.465,2.031,-0.110,-0.255,-1.807,-0.230,-0.221,-0.204,-0.146,-0.187,-0.163,-0.105
244.476,-1.509,0.194,-0.087,1.779,-0.224,-0.215,-0.198,-0.145,-0.181,-0.160,-0.107
244.487,-6.269,-1.168,-0.279,2.126,-0.032,-0.239,-0.234,-0.150,-0.153,-0.195,-0.113
244.498,1.664,-1.870,-0.996,-0.484,-0.122,-0.304,-0.294,-0.173,-0.241,-0.253,-0.136
244.509,0.810,-1.321,-1.137,4.166,-0.145,-0.296,-0.284,-0.187,-0.236,-0.242,-0.151
244.519,-4.072,-2.742,-1.497,-0.041,-0.247,-0.347,-0.329,-0.207,-0.312,-0.286,-0.172
244.530,-17.256,-2.815,-1.591,4.911,-0.192,-0.338,-0.324,-0.225,-0.290,-0.280,-0.191
244.541,-4.438,-2.274,-1.989,-0.039,-0.254,-0.371,-0.351,-0.255,-0.339,-0.306,-0.221
244.552,4.228,-0.188,-1.633,0.818,-0.237,-0.341,-0.323,-0.269,-0.303,-0.277,-0.236
244.563,2.763,0.555,-0.882,-5.805,-0.264,-0.322,-0.302,-0.266,-0.290,-0.256,-0.233
244.574,-4.805,0.209,-0.331,2.952,-0.285,-0.308,-0.287,-0.258,-0.282,-0.243,-0.227
244.584,-1.020,0.327,-0.017,-0.458,-0.337,-0.293,-0.269,-0.253,-0.282,-0.227,-0.224
244.595,-6.758,-0.699,-0.053,-3.459,-0.307,-0.306,-0.283,-0.252,-0.292,-0.244,-0.226
244.606,6.914,0.618,-0.023,4.840,-0.180,-0.273,-0.257,-0.253,-0.227,-0.218,-0.227
244.617,-4.194,-0.437,0.025,5.695,-0.155,-0.281,-0.266,-0.249,-0.229,-0.226,-0.222
244.628,1.664,0.034,-0.006,0.043,-0.187,-0.266,-0.250,-0.249,-0.223,-0.210,-0.222
244.639,-5.415,-0.182,0.106,5.199,-0.236,-0.261,-0.242,-0.246,-0.232,-0.203,-0.219
244.649,-1.875,-0.395,0.003,6.868,-0.127,-0.265,-0.251,-0.247,-0.208,-0.212,-0.220
244.660,-1.142,0.039,-0.092,-6.416,-0.140,-0.281,-0.267,-0.251,-0.225,-0.225,-0.222
244.671,1.420,0.222,0.023,2.627,-0.228,-0.274,-0.255,-0.248,-0.240,-0.214,-0.219
244.682,-1.631,-0.180,-0.068,6.899,-0.113,-0.290,-0.278,-0.251,-0.225,-0.236,-0.221
244.693,-1.875,-1.471,-0.522,-12.538,-0.221,-0.356,-0.338,-0.263,-0.314,-0.293,-0.231
244.704,-3.218,-0.084,-0.542,10.920,-0.175,-0.333,-0.317,-0.271,-0.279,-0.272,-0.240
244.714,4.960,0.099,-0.509,-0.287,-0.095,-0.353,-0.343,-0.277,-0.272,-0.293,-0.243
244.725,6.914,0.567,-0.341,-14.335,-0.417,-0.376,-0.346,-0.278,-0.377,-0.296,-0.244
244.736,-1.387,0.305,-0.006,6.710,-0.576,-0.387,-0.348,-0.273,-0.430,-0.304,-0.247
244.747,10.820,0.414,-0.084,-15.811,-0.702,-0.412,-0.364,-0.277,-0.488,-0.326,-0.258
244.758,4.838,0.154,-0.005,-8.136,-1.034,-0.426,-0.359,-0.277,-0.591,-0.333,-0.271
244.769,-4.438,-2.243,-0.542,-6.072,-0.950,-0.488,-0.426,-0.292,-0.640,-0.413,-0.301
244.780,4.594,-1.575,-1.103,-8.155,-1.028,-0.517,-0.450,-0.319,-0.696,-0.448,-0.341
244.790,-0.288,-1.124,-1.152,1.128,-1.180,-0.529,-0.452,-0.336,-0.755,-0.464,-0.375
244.801,1.054,-0.889,-1.159,1.746,-1.229,-0.557,-0.477,-0.354,-0.801,-0.504,-0.409
244.812,-5.171,-1.101,-1.075,5.004,-1.205,-0.579,-0.502,-0.369,-0.823,-0.542,-0.439
244.823,-2.241,0.155,-0.607,-4.731,-1.234,-0.533,-0.454,-0.371,-0.787,-0.507,-0.454
244.834,3.618,0.337,-0.156,-1.896,-1.192,-0.507,-0.431,-0.368,-0.757,-0.497,-0.464
244.845,6.059,0.845,0.102,-10.342,-1.147,-0.495,-0.421,-0.366,-0.741,-0.498,-0.474
244.855,3.373,1.346,0.394,-2.078,-1.099,-0.483,-0.413,-0.361,-0.722,-0.500,-0.479
244.866,-4.316,0.783,0.627,1.835,-0.968,-0.492,-0.430,-0.353,-0.703,-0.526,-0.481
244.877,0.322,1.692,1.020,7.891,-0.782,-0.426,-0.376,-0.338,-0.594,-0.480,-0.474
244.888,-0.410,1.790,1.213,3.373,-0.643,-0.440,-0.399,-0.327,-0.572,-0.507,-0.468
244.899,3.007,1.950,1.342,-13.048,-0.508,-0.416,-0.385,-0.311,-0.511,-0.493,-0.453
244.911,-2.607,1.076,1.097,-14.749,-0.667,-0.464,-0.422,-0.303,-0.598,-0.526,-0.443
244.922,-3.218,0.659,1.127,8.876,-0.677,-0.456,-0.412,-0.291,-0.595,-0.518,-0.434
244.934,-3.218,0.460,0.970,3.610,-0.714,-0.468,-0.422,-0.287,-0.623,-0.534,-0.439
244.945,-3.218,-0.448,0.533,-2.420,-0.657,-0.474,-0.430,-0.288,-0.618,-0.545,-0.444
244.955,-7.002,-0.616,0.081,6.556,-0.539,-0.492,-0.458,-0.297,-0.601,-0.573,-0.455
244.967,5.327,-0.677,-0.344,-0.426,-0.420,-0.493,-0.467,-0.308,-0.567,-0.580,-0.467
244.978,9.111,0.195,-0.554,-5.923,-0.431,-0.506,-0.481,-0.319,-0.568,-0.584,-0.471
244.989,-4.805,0.776,0.188,14.574,-0.274,-0.460,-0.444,-0.307,-0.488,-0.545,-0.459
245.001,-6.636,1.366,0.869,-14.066,-0.537,-0.428,-0.393,-0.288,-0.524,-0.494,-0.440
245.012,8.989,1.171,0.774,-4.537,-0.456,-0.429,-0.400,-0.281,-0.500,-0.496,-0.429
245.023,-10.054,0.733,0.777,-0.751,-0.465,-0.462,-0.433,-0.275,-0.535,-0.525,-0.422
245.034,2.763,1.046,0.905,11.260,-0.534,-0.449,-0.413,-0.265,-0.544,-0.506,-0.414
245.045,-1.387,0.179,0.845,3.173,-0.429,-0.442,-0.409,-0.257,-0.528,-0.507,-0.412
245.055,7.402,-0.394,0.317,-23.841,-0.279,-0.447,-0.420,-0.260,-0.505,-0.510,-0.409
245.067,-8.711,-0.823,-0.100,1.831,-0.232,-0.466,-0.451,-0.268,-0.468,-0.529,-0.407
245.077,-6.880,-0.399,-0.041,6.780,-0.301,-0.447,-0.430,-0.268,-0.455,-0.505,-0.406
245.088,-5.049,-0.774,-0.194,-0.659,-0.263,-0.441,-0.425,-0.272,-0.444,-0.497,-0.408
245.098,5.327,-0.248,-0.344,-7.976,-0.203,-0.454,-0.443,-0.279,-0.432,-0.507,-0.410
245.109,5.082,0.762,-0.052,-6.665,-0.173,-0.402,-0.391,-0.273,-0.373,-0.449,-0.398
245.119,7.768,1.014,0.246,0.498,-0.143,-0.380,-0.364,-0.263,-0.367,-0.416,-0.381
245.130,-6.514,0.335,0.434,11.492,-0.122,-0.419,-0.397,-0.257,-0.426,-0.444,-0.372
245.141,0.810,-0.619,0.143,-0.783,-0.119,-0.439,-0.415,-0.257,-0.443,-0.454,-0.365
245.152,0.810,0.183,0.108,2.691,-0.117,-0.435,-0.412,-0.259,-0.431,-0.446,-0.363
245.163,-2.485,1.726,0.536,4.234,0.002,-0.372,-0.358,-0.246,-0.326,-0.382,-0.341
245.174,-1.142,2.992,1.450,-0.363,0.092,-0.311,-0.299,-0.216,-0.255,-0.317,-0.304
245.185,18.022,6.326,2.697,-4.721,0.124,-0.183,-0.169,-0.165,-0.130,-0.178,-0.244
245.195,10.087,8.206,4.433,17.741,0.318,-0.077,-0.075,-0.090,0.027,-0.081,-0.163
245.206,26.201,10.978,6.399,-7.713,0.115,0.093,0.108,0.014,0.155,0.108,-0.048
245.217,16.313,13.666,8.889,4.978,0.011,0.272,0.294,0.149,0.298,0.288,0.082
245.228,19.121,15.677,11.220,-2.969,0.034,0.489,0.514,0.312,0.495,0.503,0.246
245.239,10.210,15.679,13.105,21.885,0.119,0.681,0.695,0.485,0.718,0.668,0.409
245.250,19.121,16.544,14.285,-9.123,0.020,0.876,0.891,0.658,0.891,0.853,0.576
245.261,21.929,15.335,14.660,-5.935,-0.118,0.987,1.013,0.820,0.945,0.952,0.721
245.271,9.599,14.409,14.800,1.525,0.076,1.142,1.166,0.982,1.088,1.090,0.872
245.282,14.482,16.015,15.053,-11.464,-0.047,1.314,1.349,1.140,1.194,1.247,1.009
245.293,22.051,17.720,15.600,15.566,0.174,1.516,1.535,1.311,1.431,1.410,1.162
245.304,7.036,16.426,16.123,-27.614,-0.210,1.623,1.665,1.492,1.426,1.511,1.318
245.315,21.074,15.718,15.840,5.593,-0.190,1.753,1.810,1.652,1.466,1.617,1.443
245.326,4.716,13.312,15.292,14.863,0.361,1.852,1.903,1.803,1.562,1.686,1.572
245.337,8.012,11.659,14.276,-30.728,-0.061,1.911,2.011,1.934,1.419,1.763,1.675
245.348,12.529,10.010,12.926,-7.330,0.095,1.994,2.101,2.044,1.446,1.818,1.751
245.359,2.153,7.836,11.293,16.085,0.425,2.020,2.125,2.130,1.461,1.814,1.809
245.370,-1.753,6.971,9.900,6.519,0.525,2.073,2.181,2.205,1.485,1.846,1.860
245.381,12.407,6.235,8.440,-33.574,-0.127,2.049,2.231,2.262,1.172,1.864,1.885
245.392,-0.166,3.393,7.060,-11.526,0.011,2.035,2.229,2.307,1.096,1.825,1.892
245.403,-3.706,2.209,5.579,10.205,0.279,2.031,2.234,2.330,1.049,1.799,1.884
245.413,-8.467,0.878,4.048,16.592,0.802,2.007,2.189,2.336,1.092,1.735,1.868
245.424,-7.979,-0.625,2.365,3.234,0.645,1.917,2.124,2.323,0.912,1.655,1.836
245.435,4.472,0.034,1.237,-10.099,0.446,1.898,2.117,2.306,0.849,1.630,1.798
245.446,1.664,-0.450,0.526,-14.638,0.154,1.842,2.079,2.288,0.725,1.569,1.755
245.457,-16.280,-3.762,-0.465,-12.954,-0.028,1.736,1.990,2.257,0.550,1.455,1.693
245.468,-1.509,-4.774,-2.198,-0.466,0.147,1.643,1.893,2.192,0.469,1.336,1.602
245.479,-8.101,-4.688,-3.075,7.782,0.483,1.585,1.819,2.131,0.473,1.247,1.521
245.490,-26.045,-8.300,-4.222,24.506,0.716,1.464,1.680,2.060,0.426,1.101,1.437
245.500,0.199,-9.674,-6.527,27.880,0.770,1.313,1.509,1.942,0.358,0.929,1.311
245.511,-20.796,-10.351,-7.956,13.925,0.849,1.170,1.355,1.822,0.270,0.779,1.187
245.522,-17.622,-9.667,-8.542,7.970,0.655,1.062,1.263,1.708,0.121,0.688,1.068
245.533,-22.994,-12.382,-9.622,-16.336,0.033,0.816,1.071,1.579,-0.305,0.496,0.930
245.544,-11.275,-13.121,-11.118,-23.450,-0.469,0.610,0.891,1.422,-0.592,0.308,0.756
245.555,-6.147,-11.185,-11.395,-30.887,-0.971,0.499,0.806,1.278,-0.789,0.207,0.589
245.566,-13.106,-10.888,-11.204,-42.258,-1.464,0.340,0.693,1.146,-1.109,0.071,0.428
245.577,-14.082,-11.278,-11.001,-41.978,-2.075,0.178,0.591,1.015,-1.483,-0.062,0.260
245.588,-10.786,-11.866,-11.186,-29.917,-2.367,0.024,0.462,0.872,-1.732,-0.227,0.076
245.599,-3.950,-10.414,-11.036,-24.144,-2.376,-0.070,0.362,0.733,-1.809,-0.362,-0.101
245.610,-25.313,-11.040,-10.724,6.226,-1.777,-0.185,0.204,0.603,-1.774,-0.546,-0.263
245.621,-18.843,-14.683,-11.579,13.906,-0.919,-0.348,0.005,0.457,-1.791,-0.753,-0.420
245.632,-3.584,-15.772,-13.510,18.776,-0.365,-0.585,-0.236,0.271,-1.975,-0.982,-0.602
245.643,-37.032,-17.958,-14.593,23.634,0.271,-0.789,-0.463,0.092,-2.050,-1.181,-0.759
245.654,-35.445,-19.143,-15.793,6.316,0.273,-0.995,-0.665,-0.102,-2.221,-1.347,-0.925
245.665,-12.617,-18.478,-16.967,-13.525,-0.128,-1.206,-0.850,-0.306,-2.470,-1.498,-1.103
245.676,-27.999,-19.904,-17.596,-0.601,-0.033,-1.409,-1.066,-0.507,-2.572,-1.681,-1.277
245.686,-9.688,-19.253,-18.680,-0.172,0.043,-1.640,-1.309,-0.730,-2.702,-1.883,-1.466
245.697,-7.979,-16.429,-18.130,-12.952,0.033,-1.743,-1.407,-0.915,-2.767,-1.938,-1.614
245.708,-8.101,-12.986,-16.222,-6.267,0.218,-1.756,-1.413,-1.054,-2.742,-1.902,-1.712
245.719,13.261,-10.464,-14.883,17.602,0.665,-1.852,-1.526,-1.191,-2.710,-1.964,-1.801
245.730,-16.035,-7.103,-11.983,29.469,1.164,-1.824,-1.520,-1.265,-2.538,-1.898,-1.817
245.741,9.477,-5.267,-10.131,15.365,1.337,-1.847,-1.546,-1.329,-2.469,-1.859,-1.815
245.752,1.420,0.973,-6.633,-28.147,0.424,-1.787,-1.419,-1.338,-2.573,-1.679,-1.770
245.763,24.980,4.466,-3.017,-31.940,0.262,-1.659,-1.279,-1.299,-2.432,-1.501,-1.689
245.774,7.036,6.730,0.469,1.535,0.673,-1.538,-1.192,-1.231,-2.137,-1.377,-1.577
245.785,8.134,7.826,3.066,36.887,1.266,-1.401,-1.105,-1.142,-1.771,-1.243,-1.437
245.796,6.914,8.316,4.864,32.696,1.700,-1.269,-1.014,-1.045,-1.438,-1.097,-1.280
245.807,3.007,9.370,6.631,-15.775,1.067,-1.146,-0.864,-0.929,-1.350,-0.900,-1.112
245.818,34.380,10.199,7.424,-31.836,0.505,-1.037,-0.734,-0.823,-1.275,-0.739,-0.970
245.828,5.327,10.649,8.799,-26.862,0.103,-0.928,-0.608,-0.701,-1.195,-0.596,-0.825
245.839,7.036,8.291,8.892,6.376,0.274,-0.841,-0.548,-0.593,-0.995,-0.522,-0.699
245.851,3.984,6.700,8.276,27.483,0.766,-0.761,-0.509,-0.506,-0.747,-0.462,-0.588
245.862,4.472,6.257,7.458,30.395,1.333,-0.670,-0.462,-0.431,-0.474,-0.385,-0.479
245.872,3.373,4.902,6.506,-0.372,1.172,-0.654,-0.439,-0.367,-0.451,-0.331,-0.381
245.883,8.012,6.088,6.223,-6.192,0.919,-0.559,-0.329,-0.297,-0.383,-0.197,-0.285
245.894,5.815,7.603,6.560,-5.513,0.738,-0.462,-0.219,-0.217,-0.310,-0.069,-0.184
245.905,10.332,7.397,6.785,-15.671,0.221,-0.423,-0.145,-0.135,-0.376,0.012,-0.092
245.916,14.848,9.105,7.440,-26.395,-0.416,-0.309,0.005,-0.042,-0.385,0.157,-0.001
245.927,17.534,10.425,8.377,-2.223,-0.258,-0.187,0.126,0.059,-0.263,0.263,0.090
245.938,18.511,9.288,8.743,30.816,0.981,-0.046,0.207,0.165,0.086,0.344,0.199
245.949,-4.194,9.382,9.057,45.741,1.509,0.044,0.275,0.270,0.274,0.428,0.324
245.960,-3.462,8.357,9.094,27.964,1.861,0.151,0.368,0.378,0.448,0.546,0.459
245.971,26.323,8.858,8.505,-21.229,0.659,0.175,0.473,0.467,0.217,0.659,0.558
245.982,-0.166,11.085,9.397,-50.332,-0.352,0.262,0.630,0.577,0.063,0.803,0.658
245.993,15.337,9.910,9.886,-18.442,-0.183,0.392,0.759,0.695,0.188,0.909,0.758
246.004,16.679,9.166,9.722,11.221,0.631,0.530,0.853,0.798,0.470,0.989,0.851
246.015,2.397,6.153,8.684,18.723,1.001,0.537,0.840,0.877,0.550,0.975,0.930
246.026,6.059,4.969,7.349,11.511,1.173,0.578,0.872,0.936,0.630,1.007,0.991
246.037,-13.472,2.535,6.353,4.241,1.336,0.606,0.894,0.991,0.684,1.033,1.052
246.048,-0.532,0.816,4.220,14.191,1.480,0.541,0.829,1.001,0.635,0.977,1.069
246.058,-14.693,0.749,3.065,-2.661,1.127,0.506,0.833,1.013,0.484,0.986,1.085
246.070,11.430,2.794,2.798,-37.002,0.628,0.551,0.937,1.038,0.340,1.085,1.106
246.080,7.402,2.915,2.739,-35.217,0.135,0.501,0.945,1.060,0.099,1.077,1.112
246.091,3.618,0.812,2.238,23.178,0.888,0.515,0.930,1.077,0.212,1.050,1.116
246.102,-11.397,-0.725,1.552,27.117,1.164,0.489,0.901,1.082,0.211,1.022,1.121
246.113,-12.495,-3.268,0.254,-0.276,0.678,0.401,0.849,1.065,0.020,0.968,1.101
246.124,16.313,-1.775,-1.339,-33.668,0.014,0.312,0.807,1.016,-0.213,0.914,1.037
246.135,-5.781,-2.160,-1.083,-38.583,-0.571,0.311,0.834,1.002,-0.309,0.915,0.997
246.146,6.914,-2.159,-1.621,24.555,0.313,0.320,0.782,0.966,-0.097,0.841,0.939
246.157,-3.462,-5.717,-2.947,40.822,1.365,0.250,0.635,0.914,0.097,0.698,0.887
