R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,120,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,20,1,20,1,10,75,0,0
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
438.962,2.088,0.199,0.456,-0.207,-0.202,-0.204,-0.182,-0.185,-0.186,-0.237,-0.238,-0.250
438.973,0.745,0.003,0.291,-0.081,-0.217,-0.205,-0.186,-0.189,-0.189,-0.241,-0.241,-0.251
438.983,-12.682,-0.375,0.243,-0.165,-0.223,-0.208,-0.201,-0.204,-0.204,-0.245,-0.245,-0.253
438.994,-0.475,0.276,0.256,0.002,-0.211,-0.209,-0.178,-0.182,-0.182,-0.247,-0.247,-0.255
439.005,8.558,1.349,0.457,-0.122,-0.205,-0.209,-0.164,-0.167,-0.167,-0.245,-0.245,-0.256
439.015,-4.381,0.700,0.773,-0.080,-0.213,-0.210,-0.161,-0.164,-0.164,-0.236,-0.236,-0.253
439.026,5.506,1.093,0.808,-0.248,-0.188,-0.208,-0.142,-0.146,-0.146,-0.231,-0.231,-0.250
439.037,1.111,1.874,1.138,-0.122,-0.178,-0.204,-0.113,-0.118,-0.118,-0.219,-0.219,-0.244
439.048,5.872,1.526,1.272,-0.039,-0.169,-0.199,-0.104,-0.110,-0.110,-0.206,-0.206,-0.235
439.058,2.943,1.365,1.260,-0.290,-0.176,-0.195,-0.102,-0.107,-0.108,-0.197,-0.198,-0.227
439.069,0.135,1.066,1.190,-0.249,-0.183,-0.193,-0.109,-0.113,-0.114,-0.190,-0.191,-0.218
439.080,8.192,1.851,1.277,-0.081,-0.155,-0.189,-0.084,-0.090,-0.091,-0.181,-0.182,-0.210
439.090,5.262,1.198,1.245,-0.122,-0.174,-0.186,-0.089,-0.094,-0.095,-0.171,-0.172,-0.201
439.101,-4.747,0.704,1.090,-0.290,-0.176,-0.184,-0.100,-0.105,-0.106,-0.167,-0.168,-0.193
439.112,-0.597,-0.056,0.708,-0.289,-0.175,-0.182,-0.128,-0.133,-0.134,-0.170,-0.172,-0.189
439.122,-6.212,-0.711,0.365,-0.249,-0.189,-0.183,-0.147,-0.151,-0.152,-0.177,-0.178,-0.188
439.133,-0.475,-0.688,-0.069,0.002,-0.186,-0.183,-0.157,-0.162,-0.163,-0.190,-0.191,-0.191
439.144,1.356,-0.349,-0.240,-0.247,-0.194,-0.185,-0.169,-0.173,-0.174,-0.201,-0.203,-0.198
439.154,5.018,0.073,-0.300,-0.164,-0.193,-0.186,-0.172,-0.177,-0.178,-0.211,-0.212,-0.206
439.165,2.332,-0.260,-0.302,-0.290,-0.199,-0.187,-0.194,-0.198,-0.199,-0.218,-0.219,-0.214
439.176,1.478,0.455,-0.153,-0.039,-0.175,-0.187,-0.192,-0.197,-0.198,-0.224,-0.225,-0.221
439.187,3.919,0.657,0.143,-0.164,-0.176,-0.186,-0.185,-0.190,-0.191,-0.222,-0.223,-0.226
439.197,5.262,1.354,0.413,-0.163,-0.169,-0.183,-0.174,-0.179,-0.180,-0.219,-0.220,-0.228
439.208,-1.207,1.260,0.805,-0.332,-0.165,-0.180,-0.150,-0.156,-0.157,-0.207,-0.208,-0.226
439.218,-8.653,-0.627,0.553,-0.249,-0.183,-0.180,-0.188,-0.193,-0.194,-0.207,-0.208,-0.222
439.230,0.135,-0.591,0.179,-0.248,-0.185,-0.180,-0.196,-0.200,-0.201,-0.217,-0.218,-0.223
439.241,-1.939,-0.054,0.085,-0.290,-0.211,-0.183,-0.197,-0.201,-0.202,-0.225,-0.226,-0.227
439.252,5.140,-0.033,0.005,-0.247,-0.216,-0.186,-0.200,-0.203,-0.204,-0.231,-0.232,-0.231
439.262,-3.038,-0.077,0.030,-0.039,-0.217,-0.190,-0.202,-0.205,-0.206,-0.235,-0.236,-0.236
439.273,0.745,0.695,0.156,-0.122,-0.207,-0.193,-0.179,-0.183,-0.183,-0.236,-0.237,-0.240
439.284,2.576,0.048,0.106,-0.122,-0.202,-0.194,-0.203,-0.206,-0.207,-0.239,-0.240,-0.243
439.295,-0.719,-0.084,0.058,-0.122,-0.208,-0.196,-0.207,-0.210,-0.211,-0.244,-0.244,-0.246
439.305,2.210,0.157,0.072,-0.165,-0.205,-0.197,-0.205,-0.209,-0.210,-0.248,-0.248,-0.250
439.316,4.774,0.802,0.243,-0.374,-0.206,-0.198,-0.181,-0.185,-0.185,-0.246,-0.247,-0.253
439.327,0.135,1.526,0.672,-0.291,-0.204,-0.198,-0.152,-0.156,-0.157,-0.237,-0.238,-0.253
439.337,4.652,2.135,1.172,-0.499,-0.187,-0.196,-0.112,-0.116,-0.117,-0.220,-0.221,-0.247
439.348,-2.184,1.788,1.481,-0.500,-0.185,-0.193,-0.097,-0.102,-0.103,-0.203,-0.204,-0.237
439.359,5.140,1.500,1.506,-0.039,-0.158,-0.190,-0.095,-0.101,-0.102,-0.191,-0.192,-0.226
439.369,-2.306,1.515,1.551,-0.206,-0.166,-0.186,-0.077,-0.083,-0.084,-0.178,-0.179,-0.214
439.380,-1.939,0.186,1.249,-0.165,-0.179,-0.184,-0.101,-0.106,-0.107,-0.173,-0.174,-0.203
439.391,-1.207,0.068,0.849,-0.122,-0.170,-0.183,-0.107,-0.112,-0.114,-0.176,-0.177,-0.197
439.402,-8.165,-0.633,0.543,-0.207,-0.166,-0.181,-0.133,-0.138,-0.139,-0.182,-0.183,-0.194
439.413,0.379,-0.411,0.194,-0.290,-0.180,-0.180,-0.144,-0.149,-0.151,-0.194,-0.195,-0.196
439.424,-0.963,-0.132,0.082,-0.206,-0.176,-0.180,-0.141,-0.146,-0.147,-0.201,-0.202,-0.199
439.435,2.943,0.107,0.063,-0.291,-0.172,-0.179,-0.138,-0.143,-0.144,-0.205,-0.207,-0.203
439.446,4.652,-0.036,-0.041,-0.248,-0.174,-0.178,-0.150,-0.156,-0.157,-0.212,-0.214,-0.208
439.457,3.797,0.151,-0.044,-0.039,-0.176,-0.178,-0.154,-0.159,-0.160,-0.218,-0.219,-0.213
439.468,-2.672,0.249,0.054,-0.247,-0.176,-0.178,-0.160,-0.165,-0.167,-0.221,-0.222,-0.218
439.479,2.332,0.105,0.030,-0.206,-0.178,-0.178,-0.174,-0.179,-0.180,-0.225,-0.227,-0.223
439.490,-7.189,0.181,0.194,-0.375,-0.178,-0.177,-0.163,-0.168,-0.170,-0.225,-0.226,-0.226
439.500,-0.352,-0.177,0.089,-0.248,-0.179,-0.177,-0.177,-0.181,-0.183,-0.230,-0.231,-0.229
439.511,-1.085,-0.006,0.013,0.002,-0.187,-0.179,-0.188,-0.193,-0.194,-0.237,-0.238,-0.233
439.522,-2.184,0.221,0.051,-0.081,-0.180,-0.179,-0.187,-0.192,-0.193,-0.241,-0.242,-0.238
439.533,1.478,0.197,0.176,-0.372,-0.164,-0.177,-0.176,-0.181,-0.183,-0.240,-0.241,-0.241
439.544,-2.794,-0.642,-0.045,0.171,-0.166,-0.177,-0.213,-0.219,-0.220,-0.249,-0.251,-0.245
439.555,2.698,0.513,0.042,0.002,-0.149,-0.174,-0.184,-0.190,-0.191,-0.253,-0.254,-0.250
439.566,-4.259,0.616,0.288,-0.290,-0.215,-0.178,-0.170,-0.174,-0.175,-0.248,-0.250,-0.252
439.577,-5.357,0.399,0.445,1.476,-0.117,-0.178,-0.160,-0.168,-0.170,-0.244,-0.245,-0.252
439.588,1.600,0.948,0.547,2.807,-0.138,-0.175,-0.146,-0.153,-0.154,-0.241,-0.243,-0.252
439.599,0.013,0.167,0.550,0.780,-0.207,-0.179,-0.171,-0.174,-0.175,-0.239,-0.240,-0.250
439.610,-1.695,0.073,0.417,2.054,-0.378,-0.198,-0.190,-0.185,-0.185,-0.243,-0.244,-0.249
439.621,-0.230,0.344,0.421,-1.297,-0.291,-0.206,-0.175,-0.173,-0.173,-0.244,-0.244,-0.250
439.632,5.018,0.594,0.370,-4.596,-0.376,-0.217,-0.181,-0.176,-0.175,-0.247,-0.247,-0.250
439.643,-2.550,0.421,0.485,0.671,-0.504,-0.253,-0.186,-0.174,-0.172,-0.246,-0.243,-0.250
439.653,-1.939,0.844,0.567,-2.560,-0.545,-0.283,-0.176,-0.163,-0.159,-0.245,-0.241,-0.250
439.664,-0.475,0.310,0.495,-2.219,-0.528,-0.308,-0.203,-0.190,-0.185,-0.247,-0.243,-0.249
439.675,-4.625,-0.132,0.381,-0.414,-0.499,-0.329,-0.223,-0.211,-0.205,-0.253,-0.247,-0.250
439.686,0.745,0.374,0.308,0.811,-0.504,-0.347,-0.228,-0.216,-0.209,-0.259,-0.252,-0.252
439.697,1.356,0.654,0.390,0.970,-0.396,-0.357,-0.211,-0.205,-0.197,-0.259,-0.252,-0.254
439.708,-4.381,0.163,0.441,-4.726,-0.497,-0.363,-0.229,-0.217,-0.210,-0.259,-0.251,-0.255
439.719,-0.475,-0.613,0.232,-0.331,-0.485,-0.382,-0.257,-0.246,-0.238,-0.267,-0.259,-0.257
439.730,4.774,0.394,0.223,3.191,-0.528,-0.399,-0.211,-0.198,-0.189,-0.270,-0.261,-0.260
439.741,-1.817,0.356,0.259,2.681,-0.493,-0.413,-0.225,-0.214,-0.204,-0.274,-0.264,-0.263
439.752,-1.207,-0.118,0.196,2.767,-0.439,-0.419,-0.246,-0.238,-0.228,-0.280,-0.270,-0.267
439.763,-2.916,-0.253,0.020,-9.365,-0.658,-0.434,-0.287,-0.267,-0.257,-0.291,-0.281,-0.272
439.774,-4.869,-0.283,0.017,-4.594,-0.578,-0.450,-0.278,-0.263,-0.251,-0.297,-0.286,-0.277
439.785,-1.939,-0.484,-0.122,-2.314,-0.664,-0.473,-0.312,-0.292,-0.280,-0.310,-0.298,-0.285
439.796,7.948,0.485,-0.183,4.884,-0.501,-0.493,-0.300,-0.289,-0.275,-0.322,-0.309,-0.293
439.807,1.600,1.029,0.211,-2.714,-0.406,-0.478,-0.269,-0.262,-0.249,-0.316,-0.304,-0.299
439.818,1.600,1.658,0.589,-6.017,-0.481,-0.476,-0.255,-0.245,-0.233,-0.309,-0.296,-0.301
439.828,-1.573,0.934,0.740,1.714,-0.588,-0.488,-0.298,-0.283,-0.270,-0.305,-0.292,-0.300
439.839,1.600,1.389,0.925,8.126,-0.296,-0.484,-0.260,-0.260,-0.247,-0.297,-0.284,-0.297
439.850,-6.090,1.177,1.076,-2.831,-0.111,-0.440,-0.247,-0.256,-0.245,-0.286,-0.275,-0.292
439.861,5.628,1.958,1.197,-10.667,-0.342,-0.418,-0.239,-0.236,-0.227,-0.276,-0.267,-0.286
439.872,0.135,2.103,1.413,6.507,-0.279,-0.417,-0.232,-0.233,-0.223,-0.263,-0.254,-0.277
439.883,-1.451,1.293,1.453,6.159,-0.237,-0.403,-0.251,-0.253,-0.245,-0.252,-0.243,-0.268
439.894,2.210,0.794,1.234,-1.441,-0.138,-0.374,-0.260,-0.268,-0.260,-0.247,-0.240,-0.259
439.905,3.431,-0.138,0.772,6.372,-0.032,-0.343,-0.304,-0.318,-0.312,-0.254,-0.248,-0.254
439.916,0.135,-0.367,0.431,1.225,0.067,-0.293,-0.314,-0.333,-0.330,-0.260,-0.257,-0.253
439.927,5.628,0.899,0.350,2.963,0.037,-0.256,-0.304,-0.321,-0.320,-0.264,-0.263,-0.254
439.938,-1.085,1.061,0.555,11.106,0.165,-0.218,-0.290,-0.312,-0.313,-0.257,-0.257,-0.254
439.949,1.111,1.505,0.827,0.948,0.409,-0.144,-0.243,-0.278,-0.282,-0.242,-0.247,-0.251
439.960,4.652,1.438,0.939,-2.184,0.413,-0.074,-0.257,-0.292,-0.300,-0.232,-0.239,-0.246
439.971,6.605,1.196,0.961,-2.044,0.256,-0.037,-0.262,-0.290,-0.299,-0.221,-0.231,-0.239
439.982,3.431,1.501,1.062,-0.957,0.121,-0.020,-0.250,-0.271,-0.281,-0.211,-0.221,-0.232
439.993,2.332,1.736,1.268,1.561,-0.026,-0.030,-0.234,-0.247,-0.258,-0.196,-0.207,-0.223
440.004,8.192,1.672,1.298,0.792,-0.333,-0.079,-0.238,-0.237,-0.244,-0.187,-0.195,-0.213
440.015,5.262,1.619,1.349,10.661,-0.495,-0.161,-0.238,-0.231,-0.234,-0.180,-0.183,-0.203
440.025,-3.160,1.827,1.521,12.958,-0.489,-0.243,-0.229,-0.222,-0.222,-0.170,-0.169,-0.193
440.037,1.111,1.600,1.550,8.915,-0.183,-0.283,-0.211,-0.219,-0.216,-0.160,-0.157,-0.181
440.047,-5.846,0.892,1.492,-5.883,-0.113,-0.262,-0.220,-0.230,-0.228,-0.149,-0.148,-0.170
440.058,-3.038,0.439,1.246,-10.381,-0.005,-0.214,-0.237,-0.253,-0.253,-0.146,-0.147,-0.161
440.069,1.722,0.722,1.009,11.991,0.166,-0.182,-0.199,-0.224,-0.227,-0.143,-0.145,-0.154
440.080,0.623,1.356,1.115,10.710,0.389,-0.162,-0.168,-0.202,-0.205,-0.134,-0.137,-0.148
440.091,-10.729,-0.059,1.056,-6.817,0.583,-0.083,-0.180,-0.221,-0.229,-0.123,-0.131,-0.140
440.102,3.187,-0.675,0.529,-12.007,0.565,0.025,-0.205,-0.241,-0.254,-0.127,-0.140,-0.136
440.113,-6.212,-0.548,0.237,3.802,0.689,0.096,-0.197,-0.237,-0.254,-0.132,-0.148,-0.135
440.124,4.163,0.511,0.092,-5.786,0.556,0.170,-0.202,-0.236,-0.257,-0.136,-0.157,-0.138
440.135,-2.794,1.677,0.610,4.532,0.610,0.224,-0.135,-0.174,-0.198,-0.119,-0.142,-0.137
440.146,9.046,2.341,1.153,0.362,0.401,0.244,-0.074,-0.102,-0.126,-0.093,-0.118,-0.129
440.157,14.295,2.243,1.380,-1.678,0.232,0.243,-0.070,-0.091,-0.116,-0.075,-0.099,-0.117
440.168,4.285,2.659,1.627,-0.793,0.333,0.255,-0.048,-0.076,-0.101,-0.055,-0.080,-0.104
440.179,12.098,2.934,1.815,6.139,0.132,0.252,-0.028,-0.051,-0.076,-0.033,-0.057,-0.087
440.190,6.605,2.227,1.847,1.821,0.142,0.220,-0.055,-0.080,-0.103,-0.017,-0.040,-0.070
440.202,8.924,4.843,2.589,-10.263,0.018,0.233,0.064,0.042,0.018,0.024,0.000,-0.048
440.213,-1.329,4.169,3.253,16.538,0.299,0.201,0.127,0.087,0.065,0.072,0.050,-0.018
440.224,-2.061,3.234,3.436,-3.730,0.293,0.222,0.154,0.111,0.088,0.112,0.089,0.014
440.235,9.413,4.077,3.448,1.302,0.157,0.219,0.194,0.157,0.134,0.145,0.123,0.049
440.246,8.924,3.864,3.514,-5.326,0.107,0.208,0.214,0.184,0.162,0.182,0.160,0.084
440.258,12.586,5.633,3.924,9.462,0.482,0.218,0.318,0.275,0.253,0.229,0.207,0.122
440.269,-12.194,-0.216,3.115,1.363,0.363,0.258,0.146,0.113,0.088,0.249,0.225,0.158
440.280,14.540,-1.011,1.622,-29.954,-0.271,0.213,0.013,0.036,0.014,0.224,0.202,0.179
440.292,10.633,3.853,1.871,14.896,0.302,0.183,0.169,0.181,0.160,0.236,0.216,0.192
440.303,-13.170,-2.117,1.278,2.981,0.604,0.217,0.025,0.027,0.005,0.242,0.220,0.207
440.314,19.301,4.160,1.530,35.355,1.180,0.284,0.256,0.230,0.204,0.257,0.231,0.216
440.326,-7.066,0.103,1.187,-17.230,0.446,0.403,0.058,0.085,0.054,0.267,0.236,0.228
440.337,8.192,4.009,1.883,-31.488,-0.677,0.299,0.143,0.240,0.214,0.291,0.265,0.240
440.349,20.155,12.141,4.534,-9.588,-1.439,0.127,0.478,0.589,0.572,0.382,0.365,0.271
440.360,32.118,15.397,7.611,-41.938,-2.024,-0.079,0.686,0.846,0.839,0.524,0.517,0.335
440.372,35.048,17.041,10.342,0.337,-1.805,-0.352,0.882,1.051,1.060,0.684,0.692,0.430
440.383,4.774,12.038,11.512,9.104,-0.952,-0.436,0.920,1.079,1.092,0.835,0.848,0.547
440.395,7.337,9.677,11.252,10.544,-0.396,-0.438,1.032,1.144,1.157,0.948,0.961,0.667
440.406,17.958,13.134,11.550,41.795,1.530,-0.310,1.344,1.362,1.368,1.073,1.079,0.782
440.417,24.061,14.425,11.869,24.149,2.032,-0.038,1.432,1.445,1.437,1.209,1.201,0.903
440.429,16.127,12.328,11.899,10.680,2.512,0.235,1.450,1.455,1.433,1.346,1.323,1.027
440.440,4.652,6.134,10.522,29.940,3.695,0.588,1.392,1.353,1.312,1.449,1.407,1.149
440.452,9.046,6.611,9.094,22.504,3.648,0.954,1.449,1.421,1.361,1.525,1.464,1.251
440.463,8.314,4.096,7.520,7.373,3.406,1.262,1.393,1.385,1.309,1.583,1.506,1.339
440.475,5.750,0.800,5.459,25.111,3.273,1.488,1.299,1.293,1.205,1.604,1.516,1.407
440.486,-12.316,-1.579,3.521,9.791,3.416,1.733,1.239,1.222,1.121,1.607,1.506,1.453
440.498,-7.555,-1.392,2.033,-4.742,2.812,1.892,1.193,1.209,1.101,1.597,1.488,1.481
440.509,-4.137,1.612,1.782,-8.846,2.201,1.948,1.270,1.322,1.210,1.607,1.495,1.499
440.521,-14.879,-2.262,1.012,23.323,3.087,2.033,1.212,1.213,1.097,1.606,1.491,1.514
440.532,-15.001,-6.232,-0.984,35.476,4.603,2.260,1.073,1.013,0.886,1.561,1.433,1.513
440.543,-34.777,-11.513,-3.691,26.165,5.525,2.633,0.875,0.779,0.632,1.483,1.336,1.488
440.554,-26.965,-12.822,-6.353,15.335,5.457,2.992,0.707,0.632,0.467,1.374,1.208,1.436
440.565,-18.541,-12.979,-8.398,7.021,4.999,3.261,0.544,0.513,0.334,1.254,1.076,1.360
440.576,-10.362,-10.636,-9.281,5.868,4.555,3.440,0.491,0.487,0.300,1.148,0.961,1.271
440.587,-4.747,-8.663,-9.242,8.059,4.230,3.552,0.467,0.482,0.290,1.063,0.871,1.178
440.598,-10.118,-6.530,-8.334,8.018,3.887,3.614,0.490,0.520,0.326,1.008,0.813,1.094
440.609,-7.921,-4.846,-7.292,12.793,3.666,3.626,0.508,0.545,0.351,0.966,0.772,1.022
440.620,-6.822,-3.820,-6.185,19.301,3.627,3.627,0.546,0.572,0.379,0.939,0.746,0.963
440.631,-1.085,-0.742,-4.715,0.343,2.592,3.547,0.594,0.654,0.466,0.928,0.740,0.917
440.642,-4.869,-1.331,-3.647,3.105,1.940,3.383,0.541,0.628,0.449,0.919,0.740,0.886
440.653,-3.160,1.045,-2.385,16.202,1.665,3.163,0.579,0.686,0.520,0.919,0.752,0.864
440.665,-13.292,1.807,-0.998,12.740,1.146,2.922,0.602,0.729,0.577,0.937,0.784,0.855
440.676,7.093,3.426,0.098,24.628,1.186,2.684,0.640,0.780,0.641,0.958,0.818,0.859
440.688,-0.841,2.277,0.747,17.549,1.653,2.549,0.605,0.742,0.610,0.981,0.850,0.872
440.699,-1.329,1.197,0.917,23.623,1.656,2.421,0.534,0.700,0.576,0.995,0.871,0.888
440.710,-7.189,-0.073,0.959,13.227,1.904,2.355,0.539,0.721,0.601,1.013,0.893,0.906
440.722,-5.480,0.050,0.797,9.731,1.613,2.266,0.546,0.749,0.635,1.019,0.904,0.922
440.733,-1.329,1.861,1.108,-1.826,1.090,2.165,0.637,0.862,0.754,1.038,0.930,0.938
440.745,-3.648,2.888,1.676,-0.762,0.651,1.996,0.698,0.933,0.834,1.064,0.966,0.957
440.756,-2.184,2.699,1.952,1.859,0.169,1.790,0.702,0.947,0.861,1.083,0.997,0.980
440.768,-10.240,0.281,1.733,-4.350,-0.641,1.539,0.592,0.883,0.811,1.086,1.015,1.002
440.779,-11.705,-1.935,0.873,-7.833,-1.197,1.248,0.481,0.797,0.742,1.059,1.005,1.015
440.790,-17.077,-3.494,-0.095,-8.299,-1.410,0.956,0.399,0.728,0.692,1.015,0.978,1.016
440.802,-7.555,-4.027,-1.126,-13.116,-1.607,0.684,0.340,0.674,0.654,0.955,0.935,1.003
440.813,14.418,-0.725,-1.349,-13.643,-1.560,0.430,0.416,0.742,0.737,0.910,0.905,0.981
440.824,-1.329,-3.937,-1.795,2.944,-0.718,0.257,0.369,0.638,0.644,0.868,0.873,0.956
440.836,8.070,-4.301,-2.506,-15.299,-0.235,0.229,0.368,0.610,0.617,0.815,0.822,0.922
440.847,10.633,-6.376,-3.667,-33.598,-0.596,0.198,0.232,0.496,0.505,0.739,0.749,0.878
440.859,-0.475,-6.464,-4.739,-52.397,-1.004,0.133,0.074,0.369,0.382,0.642,0.655,0.817
440.871,4.774,-4.737,-4.984,-51.787,-1.680,0.000,0.008,0.344,0.365,0.560,0.581,0.751
440.882,17.225,-3.839,-4.981,-44.319,-3.478,-0.290,-0.137,0.273,0.313,0.475,0.514,0.682
440.894,16.249,-3.877,-4.912,-42.781,-5.157,-0.745,-0.306,0.162,0.230,0.379,0.447,0.611
440.906,10.999,-4.358,-4.949,-37.249,-6.419,-1.314,-0.479,0.018,0.121,0.271,0.373,0.537
440.918,6.361,-3.314,-4.568,-28.153,-7.297,-1.940,-0.559,-0.038,0.101,0.170,0.310,0.461
440.929,5.140,-4.519,-4.568,-16.577,-7.090,-2.517,-0.663,-0.161,0.014,0.063,0.238,0.383
440.941,4.530,-4.660,-4.860,-8.038,-6.799,-3.008,-0.784,-0.301,-0.096,-0.056,0.148,0.300
440.953,-13.536,-5.302,-4.782,-3.977,-5.991,-3.361,-0.858,-0.408,-0.182,-0.158,0.066,0.215
440.964,-14.147,-5.850,-4.829,-8.284,-5.095,-3.568,-0.896,-0.497,-0.260,-0.256,-0.019,0.128
440.976,6.727,-5.354,-5.221,33.350,-2.919,-3.609,-0.862,-0.618,-0.379,-0.362,-0.123,0.037
440.988,7.337,-3.463,-4.964,18.256,-0.449,-3.353,-0.760,-0.668,-0.445,-0.432,-0.209,-0.053
440.999,13.075,-2.769,-4.388,-35.583,-1.213,-3.052,-0.767,-0.674,-0.471,-0.475,-0.272,-0.135
441.011,6.971,-1.674,-3.688,-25.022,-2.314,-2.917,-0.803,-0.680,-0.486,-0.516,-0.323,-0.208
441.023,-3.526,-1.430,-2.942,-8.417,-2.813,-2.898,-0.842,-0.698,-0.506,-0.554,-0.362,-0.270
441.034,-10.240,-2.542,-2.669,12.265,-2.264,-2.862,-0.889,-0.775,-0.586,-0.598,-0.409,-0.327
441.046,8.802,-2.317,-2.736,41.099,-0.350,-2.682,-0.855,-0.828,-0.650,-0.643,-0.465,-0.382
441.058,-9.142,-3.576,-2.739,43.000,1.993,-2.238,-0.820,-0.894,-0.744,-0.667,-0.517,-0.434
441.070,-0.963,-3.530,-2.958,40.484,4.317,-1.567,-0.759,-0.917,-0.809,-0.682,-0.574,-0.483
441.081,5.262,-2.630,-2.983,23.215,5.842,-0.752,-0.683,-0.891,-0.833,-0.678,-0.620,-0.528
441.093,18.690,1.384,-2.241,0.144,6.289,0.065,-0.560,-0.774,-0.766,-0.645,-0.637,-0.563
441.105,0.135,2.889,-0.761,8.135,6.245,0.758,-0.468,-0.678,-0.712,-0.576,-0.610,-0.578
441.116,9.535,4.472,0.744,-15.747,5.239,1.316,-0.390,-0.532,-0.601,-0.490,-0.558,-0.570
441.128,3.675,3.719,1.571,-10.229,3.593,1.639,-0.448,-0.502,-0.590,-0.420,-0.509,-0.546
441.140,-5.968,1.831,1.903,-7.878,1.536,1.707,-0.531,-0.491,-0.583,-0.371,-0.464,-0.514
