R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry
175,25,1900,200,25,2100,500,150,0,0,0,0,7,75,10,10.0,32.0,0.000100,0.003000,20,0,0,0,0,10,75,0,0
sysTime,GRawX,GPT1X,GPT2X,aRawR,aPT1R,aPT2R,aKFRawR,aKFPT10R,aKFPT20R,aKFPT11R,aKFPT21R,aKFPT22R
185.808,3.065,1.033,1.255,0.713,0.740,0.743,0.697,0.696,0.695,0.613,0.612,0.585
185.819,-1.695,1.344,1.357,0.926,0.738,0.742,0.715,0.714,0.714,0.626,0.625,0.597
185.829,-7.799,0.024,1.111,0.711,0.733,0.741,0.688,0.688,0.687,0.633,0.632,0.609
185.840,7.948,0.547,0.756,0.880,0.744,0.741,0.694,0.693,0.693,0.632,0.631,0.617
185.851,-3.038,1.261,0.981,0.630,0.736,0.741,0.738,0.738,0.737,0.644,0.643,0.624
185.861,-0.352,0.227,0.882,0.837,0.732,0.740,0.738,0.738,0.737,0.652,0.651,0.632
185.872,2.576,-0.094,0.469,0.755,0.733,0.739,0.725,0.725,0.724,0.648,0.648,0.638
185.883,-1.695,-0.124,0.280,0.758,0.731,0.737,0.728,0.728,0.727,0.646,0.646,0.639
185.893,8.436,1.633,0.495,0.626,0.735,0.737,0.774,0.773,0.773,0.651,0.651,0.641
185.904,-4.137,1.442,0.872,0.717,0.727,0.735,0.773,0.773,0.772,0.664,0.664,0.646
185.915,6.361,1.459,1.071,0.714,0.734,0.735,0.793,0.792,0.792,0.678,0.677,0.654
185.926,-7.189,0.564,1.098,0.715,0.733,0.735,0.784,0.784,0.783,0.688,0.688,0.664
185.936,2.698,0.693,0.898,0.755,0.748,0.736,0.785,0.784,0.783,0.690,0.690,0.672
185.948,6.483,1.718,1.023,1.009,0.746,0.737,0.826,0.825,0.824,0.701,0.700,0.680
185.959,3.431,1.797,1.232,0.544,0.739,0.737,0.840,0.839,0.839,0.717,0.716,0.690
185.970,3.187,1.401,1.266,0.672,0.751,0.739,0.832,0.831,0.830,0.729,0.729,0.701
185.982,1.111,1.866,1.414,0.798,0.748,0.740,0.861,0.860,0.859,0.745,0.745,0.713
185.993,-0.475,1.292,1.509,0.965,0.756,0.741,0.877,0.876,0.875,0.763,0.763,0.727
186.004,-3.282,1.074,1.465,0.588,0.759,0.743,0.883,0.882,0.881,0.775,0.775,0.741
186.015,2.332,0.981,1.293,0.588,0.743,0.744,0.880,0.879,0.878,0.782,0.782,0.753
186.027,-7.433,0.105,1.062,0.883,0.737,0.743,0.856,0.856,0.855,0.786,0.785,0.764
186.038,-0.352,0.232,0.791,0.672,0.750,0.743,0.873,0.872,0.871,0.786,0.785,0.771
186.049,4.407,0.110,0.533,0.671,0.755,0.745,0.866,0.865,0.864,0.783,0.782,0.775
186.061,6.117,0.683,0.443,1.188,0.776,0.747,0.879,0.877,0.876,0.783,0.782,0.777
186.072,-2.916,-0.206,0.344,1.043,0.822,0.754,0.862,0.858,0.857,0.783,0.782,0.779
186.083,-3.526,0.280,0.307,1.504,0.804,0.760,0.865,0.861,0.860,0.781,0.779,0.779
186.094,-2.428,-0.834,0.017,1.619,0.877,0.769,0.818,0.811,0.809,0.772,0.770,0.777
186.106,4.530,-0.377,-0.205,1.200,0.851,0.780,0.815,0.809,0.806,0.761,0.759,0.773
186.117,4.896,0.681,-0.020,0.593,0.836,0.786,0.849,0.844,0.841,0.762,0.759,0.769
186.128,-1.451,1.114,0.371,0.811,0.791,0.789,0.880,0.877,0.874,0.773,0.770,0.768
186.140,-5.724,0.547,0.617,4.229,0.906,0.795,0.896,0.888,0.884,0.784,0.781,0.771
186.151,-3.038,0.328,0.536,-0.038,0.860,0.807,0.875,0.869,0.866,0.785,0.781,0.775
186.162,4.163,0.431,0.444,1.855,0.888,0.814,0.880,0.873,0.869,0.786,0.782,0.777
186.173,-4.137,0.135,0.405,1.811,0.932,0.828,0.876,0.867,0.862,0.787,0.783,0.779
186.185,-1.695,0.568,0.460,-0.916,0.927,0.843,0.905,0.896,0.891,0.792,0.787,0.782
186.196,-2.672,-0.369,0.386,-2.321,0.833,0.849,0.893,0.888,0.882,0.795,0.789,0.784
186.207,-3.648,-1.455,-0.037,0.607,0.780,0.845,0.853,0.850,0.845,0.783,0.778,0.784
186.218,1.234,-0.987,-0.389,0.088,0.745,0.833,0.850,0.849,0.844,0.767,0.762,0.778
186.230,4.285,0.273,-0.302,-4.745,0.630,0.820,0.874,0.878,0.874,0.760,0.756,0.772
186.241,0.013,-0.176,-0.198,-2.867,0.628,0.797,0.850,0.854,0.851,0.757,0.753,0.766
186.252,-1.451,0.160,-0.076,0.691,0.611,0.774,0.855,0.859,0.857,0.754,0.752,0.761
186.264,-7.189,-1.244,-0.265,4.552,0.739,0.766,0.821,0.819,0.817,0.746,0.744,0.757
186.275,7.826,0.080,-0.379,1.740,0.780,0.766,0.843,0.838,0.837,0.734,0.732,0.750
186.286,5.384,1.420,0.021,-1.671,0.612,0.757,0.876,0.879,0.878,0.739,0.738,0.745
186.297,-1.085,1.110,0.389,-4.205,0.582,0.741,0.873,0.878,0.878,0.749,0.748,0.744
186.309,4.285,0.949,0.531,-8.520,0.225,0.693,0.857,0.879,0.881,0.753,0.755,0.747
186.320,-0.597,0.567,0.501,-1.366,0.207,0.632,0.827,0.848,0.853,0.751,0.756,0.749
186.331,-0.841,-0.207,0.326,4.479,0.471,0.601,0.809,0.816,0.822,0.746,0.752,0.749
186.343,-2.428,-0.019,0.225,13.659,0.968,0.623,0.838,0.820,0.825,0.743,0.748,0.749
186.354,1.478,0.846,0.315,3.625,1.084,0.677,0.866,0.842,0.845,0.746,0.749,0.748
186.365,-1.085,0.881,0.494,5.868,1.018,0.712,0.867,0.847,0.847,0.754,0.755,0.749
186.376,1.234,0.364,0.476,-2.994,0.900,0.739,0.849,0.833,0.832,0.758,0.757,0.751
186.388,3.309,-0.106,0.257,3.496,0.991,0.760,0.826,0.806,0.805,0.754,0.752,0.752
186.399,-3.038,-0.275,0.120,4.416,1.025,0.790,0.815,0.794,0.791,0.750,0.747,0.751
186.410,2.821,0.665,0.208,2.799,1.051,0.818,0.851,0.829,0.824,0.752,0.748,0.750
186.422,2.088,0.770,0.312,-1.060,0.934,0.839,0.838,0.821,0.815,0.756,0.750,0.751
186.433,-1.939,0.931,0.544,5.169,1.154,0.859,0.868,0.840,0.833,0.766,0.759,0.753
186.444,0.013,0.451,0.550,7.484,1.278,0.905,0.864,0.829,0.820,0.772,0.764,0.757
186.454,2.088,0.858,0.559,-2.187,1.107,0.943,0.861,0.834,0.824,0.777,0.767,0.761
186.466,2.943,0.968,0.642,2.077,1.016,0.949,0.855,0.832,0.821,0.784,0.773,0.766
186.477,-3.648,-0.090,0.537,2.885,0.930,0.948,0.821,0.802,0.791,0.787,0.776,0.771
186.488,6.971,0.688,0.474,2.204,1.025,0.955,0.855,0.831,0.820,0.789,0.778,0.775
186.499,-0.108,0.443,0.501,0.334,0.976,0.958,0.842,0.821,0.810,0.793,0.781,0.778
186.510,3.187,1.150,0.573,-0.882,0.888,0.952,0.850,0.833,0.822,0.797,0.786,0.782
186.520,1.600,1.440,0.800,2.488,0.850,0.942,0.859,0.844,0.834,0.807,0.797,0.787
186.531,5.506,1.994,1.128,4.237,0.997,0.938,0.908,0.885,0.875,0.825,0.815,0.796
186.542,-0.230,2.388,1.546,3.310,1.077,0.952,0.957,0.931,0.920,0.851,0.840,0.809
186.553,1.966,1.739,1.551,-2.948,0.984,0.963,0.928,0.906,0.894,0.865,0.854,0.824
186.564,-2.916,1.158,1.509,1.501,1.070,0.973,0.932,0.906,0.894,0.880,0.868,0.838
186.575,-6.090,-0.633,1.061,0.002,0.997,0.978,0.891,0.868,0.856,0.882,0.870,0.851
186.586,4.774,0.003,0.660,-0.930,0.949,0.977,0.909,0.889,0.877,0.878,0.865,0.858
186.596,0.989,0.686,0.580,6.948,0.785,0.949,0.918,0.906,0.895,0.877,0.867,0.862
186.607,-3.648,-0.109,0.421,5.715,1.095,0.954,0.894,0.866,0.855,0.876,0.865,0.865
186.618,1.111,-0.690,0.156,-2.731,0.924,0.959,0.888,0.868,0.857,0.872,0.861,0.866
186.629,0.623,0.039,0.036,0.373,1.004,0.968,0.899,0.874,0.862,0.866,0.855,0.865
186.640,-2.916,-0.576,-0.087,0.889,1.186,0.987,0.888,0.853,0.840,0.862,0.850,0.862
186.651,8.924,0.552,-0.095,-3.869,1.205,1.010,0.907,0.871,0.857,0.858,0.845,0.859
186.662,1.600,1.163,0.287,7.101,0.955,0.993,0.932,0.907,0.894,0.868,0.855,0.858
186.673,-2.306,0.742,0.518,4.670,0.948,0.983,0.937,0.912,0.900,0.877,0.865,0.861
186.684,0.623,1.010,0.616,4.794,0.832,0.971,0.941,0.921,0.910,0.883,0.871,0.865
186.694,14.418,2.099,0.964,6.002,0.440,0.911,0.973,0.973,0.965,0.896,0.887,0.872
186.705,-4.991,1.185,1.106,17.465,0.465,0.811,0.943,0.938,0.936,0.902,0.899,0.880
186.716,-8.898,0.338,1.029,1.801,0.645,0.754,0.930,0.913,0.913,0.905,0.905,0.888
186.727,-3.526,0.412,0.932,-9.934,0.816,0.769,0.965,0.937,0.937,0.910,0.910,0.895
186.738,-5.480,-0.614,0.660,-8.136,0.796,0.820,0.969,0.940,0.936,0.914,0.910,0.901
186.749,8.558,0.134,0.374,9.804,0.426,0.772,0.973,0.963,0.962,0.906,0.905,0.903
186.760,7.826,0.597,0.455,3.808,0.366,0.702,1.001,0.993,0.996,0.906,0.909,0.904
186.771,-3.770,-0.052,0.311,2.388,0.604,0.678,0.970,0.950,0.954,0.900,0.904,0.903
186.782,-7.799,-1.521,-0.125,-2.517,0.864,0.689,0.916,0.883,0.887,0.885,0.888,0.900
186.792,4.163,-0.841,-0.313,-6.830,0.588,0.724,0.949,0.928,0.929,0.877,0.879,0.894
186.803,8.802,-0.101,-0.404,19.490,0.445,0.676,0.955,0.937,0.942,0.864,0.868,0.885
186.814,-2.306,-0.517,-0.506,-6.280,0.572,0.644,0.926,0.898,0.904,0.850,0.856,0.876
186.825,0.623,-0.985,-0.671,-6.935,0.566,0.671,0.907,0.876,0.881,0.838,0.842,0.865
186.836,-2.672,-0.818,-0.533,4.686,0.492,0.644,0.925,0.897,0.903,0.830,0.836,0.855
186.847,-6.456,-1.129,-0.574,10.273,0.657,0.621,0.911,0.875,0.882,0.817,0.824,0.845
186.858,6.361,-1.095,-0.762,0.672,0.769,0.620,0.919,0.877,0.885,0.802,0.810,0.833
186.869,-2.184,-0.351,-0.681,-10.515,0.687,0.670,0.926,0.887,0.892,0.794,0.799,0.821
186.880,-2.428,-1.136,-0.783,15.468,0.673,0.643,0.893,0.852,0.858,0.780,0.785,0.809
186.891,2.943,-0.407,-0.745,-3.362,0.590,0.634,0.898,0.858,0.865,0.767,0.773,0.797
186.901,-3.160,-1.088,-0.861,-3.023,0.717,0.656,0.850,0.805,0.810,0.752,0.757,0.784
186.912,-4.625,-0.442,-0.644,2.710,0.566,0.659,0.874,0.838,0.843,0.747,0.752,0.772
186.923,-0.597,-0.552,-0.566,7.923,0.731,0.635,0.873,0.831,0.837,0.738,0.744,0.762
186.934,-3.282,-1.489,-0.849,-9.835,0.647,0.657,0.807,0.770,0.775,0.720,0.725,0.751
186.945,-5.357,0.581,-0.431,6.669,0.734,0.666,0.880,0.837,0.841,0.719,0.724,0.740
186.956,6.727,0.716,-0.226,3.797,0.666,0.648,0.872,0.831,0.836,0.717,0.723,0.733
186.967,3.187,1.905,0.285,1.613,0.837,0.662,0.923,0.871,0.876,0.728,0.733,0.729
186.978,-3.526,0.938,0.586,-5.437,0.757,0.695,0.883,0.837,0.840,0.740,0.742,0.731
186.989,-6.212,0.636,0.733,13.758,0.845,0.691,0.900,0.850,0.853,0.748,0.752,0.735
187.000,5.872,0.788,0.647,-6.107,0.678,0.693,0.903,0.858,0.861,0.751,0.754,0.739
187.011,-6.822,1.883,1.071,1.325,0.762,0.709,0.955,0.903,0.906,0.768,0.770,0.746
187.022,-3.770,0.814,1.259,3.882,0.747,0.706,0.967,0.916,0.918,0.786,0.788,0.756
187.033,-5.846,2.425,1.547,2.507,0.916,0.717,1.014,0.956,0.957,0.801,0.803,0.767
187.044,2.454,2.069,1.771,-2.698,0.869,0.752,1.028,0.971,0.971,0.825,0.825,0.783
187.055,-1.695,2.140,1.880,12.055,0.904,0.748,1.045,0.985,0.985,0.844,0.844,0.800
187.066,0.013,2.421,2.098,-5.589,0.858,0.769,1.089,1.029,1.028,0.870,0.869,0.819
187.077,-2.061,0.366,1.652,-1.214,0.806,0.782,1.020,0.962,0.960,0.877,0.875,0.836
187.089,-7.189,0.052,1.252,1.220,0.828,0.787,1.020,0.962,0.960,0.879,0.877,0.849
187.100,5.750,-0.176,0.801,0.301,0.783,0.778,1.008,0.952,0.950,0.873,0.872,0.857
187.111,-2.428,-0.039,0.534,0.551,0.846,0.799,1.006,0.947,0.944,0.870,0.867,0.860
187.122,-1.451,-0.960,0.203,-1.650,0.836,0.800,0.986,0.926,0.923,0.863,0.860,0.861
187.133,4.530,0.418,0.024,5.473,0.905,0.803,0.980,0.922,0.919,0.852,0.849,0.858
187.143,9.290,2.673,0.597,-17.913,0.468,0.808,1.016,0.993,0.990,0.866,0.862,0.858
187.155,21.498,6.973,2.166,-2.055,0.230,0.729,1.171,1.166,1.167,0.914,0.915,0.869
187.166,9.779,8.978,4.136,22.275,0.968,0.730,1.327,1.290,1.291,0.998,0.999,0.900
187.177,-20.861,1.134,3.997,-2.946,0.729,0.755,1.133,1.101,1.100,1.046,1.045,0.945
187.188,6.361,0.935,2.897,-30.485,0.005,0.696,1.061,1.076,1.079,1.043,1.046,0.978
187.200,-0.230,0.265,2.257,-5.951,-0.307,0.571,0.987,1.059,1.069,1.040,1.050,1.001
187.211,14.418,0.865,1.443,10.961,0.169,0.501,0.961,1.017,1.030,1.023,1.037,1.014
187.223,-16.466,-5.884,-0.408,37.956,1.863,0.580,0.772,0.737,0.746,0.978,0.987,1.014
187.234,-11.827,-3.470,-1.442,30.922,2.371,0.767,0.837,0.778,0.777,0.937,0.937,0.997
187.245,-9.874,-1.248,-1.521,11.661,2.712,1.009,0.864,0.811,0.797,0.922,0.909,0.975
187.257,0.623,-2.023,-1.728,13.778,2.480,1.164,0.793,0.764,0.743,0.906,0.884,0.955
187.268,-17.199,-4.946,-2.440,26.461,2.560,1.336,0.683,0.641,0.610,0.872,0.841,0.930
187.279,-4.259,-0.831,-2.388,25.767,2.338,1.436,0.735,0.697,0.661,0.843,0.807,0.901
187.291,0.257,-0.911,-1.970,-22.458,0.591,1.438,0.656,0.692,0.655,0.833,0.797,0.877
187.302,-4.015,-4.505,-2.566,-14.994,-0.206,1.245,0.475,0.533,0.507,0.785,0.759,0.852
187.314,3.431,-5.941,-3.606,-6.825,-0.568,1.007,0.337,0.417,0.404,0.709,0.696,0.816
187.325,-15.245,-5.095,-4.073,-0.580,-0.270,0.855,0.281,0.367,0.362,0.640,0.634,0.769
187.336,-22.204,-8.337,-5.038,10.062,0.373,0.785,0.088,0.175,0.174,0.556,0.554,0.715
187.348,-29.650,-12.849,-6.954,5.822,1.183,0.808,-0.133,-0.075,-0.077,0.436,0.433,0.645
187.359,-13.536,-12.052,-8.602,-17.272,1.025,0.886,-0.247,-0.181,-0.187,0.299,0.293,0.553
187.370,-16.344,-11.853,-9.494,-14.313,0.241,0.840,-0.345,-0.269,-0.274,0.171,0.166,0.450
187.382,-4.381,-11.009,-10.045,-18.307,-0.090,0.763,-0.424,-0.344,-0.344,0.043,0.042,0.338
187.393,-8.165,-9.941,-10.082,-17.338,-1.464,0.547,-0.534,-0.408,-0.396,-0.080,-0.069,0.224
187.405,-8.165,-8.441,-9.700,-12.423,-1.857,0.270,-0.619,-0.478,-0.452,-0.197,-0.171,0.110
187.416,2.454,-6.085,-8.898,-21.875,-3.385,-0.107,-0.719,-0.519,-0.473,-0.303,-0.257,0.001
187.427,1.600,-2.509,-7.183,-14.766,-3.671,-0.539,-0.693,-0.479,-0.410,-0.375,-0.305,-0.096
187.439,8.436,0.821,-5.013,-18.491,-4.443,-0.981,-0.675,-0.423,-0.329,-0.414,-0.320,-0.173
187.450,16.737,6.914,-1.756,-12.886,-4.328,-1.396,-0.473,-0.219,-0.102,-0.395,-0.278,-0.221
187.461,21.376,10.927,1.842,-9.583,-4.036,-1.732,-0.271,-0.033,0.100,-0.323,-0.188,-0.232
187.473,14.540,9.540,4.323,19.055,-2.835,-1.928,-0.145,0.002,0.147,-0.238,-0.093,-0.210
187.484,24.183,9.172,5.764,13.781,-1.536,-1.954,0.015,0.074,0.221,-0.152,-0.006,-0.167
187.496,12.342,10.368,7.161,7.756,-0.832,-1.839,0.199,0.216,0.355,-0.048,0.091,-0.108
187.507,19.056,12.166,8.497,13.282,0.472,-1.630,0.412,0.395,0.521,0.075,0.202,-0.034
187.518,2.576,10.525,9.319,9.374,0.813,-1.358,0.501,0.483,0.594,0.204,0.315,0.054
187.530,-2.550,9.149,9.514,4.342,0.809,-1.106,0.592,0.574,0.670,0.320,0.415,0.148
187.541,6.239,9.040,9.418,-4.894,0.527,-0.899,0.691,0.685,0.769,0.423,0.507,0.243
187.552,6.361,6.312,8.685,-15.199,0.205,-0.753,0.675,0.690,0.765,0.504,0.579,0.335
187.564,20.643,8.344,8.430,-16.333,-0.048,-0.671,0.820,0.853,0.923,0.586,0.655,0.422
187.575,20.399,7.014,7.978,-19.925,0.017,-0.575,0.881,0.890,0.954,0.662,0.725,0.504
187.587,17.591,4.809,7.032,21.119,1.441,-0.437,0.977,0.879,0.934,0.719,0.773,0.578
187.598,7.337,2.613,5.769,10.140,2.149,-0.152,1.005,0.861,0.898,0.764,0.801,0.641
187.609,14.784,0.946,4.195,29.127,4.295,0.238,1.055,0.834,0.847,0.792,0.805,0.689
187.621,-9.874,-3.778,2.121,17.257,4.732,0.740,0.922,0.696,0.678,0.797,0.779,0.720
187.632,-6.456,-4.576,0.071,28.122,5.846,1.256,0.912,0.638,0.588,0.777,0.727,0.730
187.644,1.356,-0.835,-0.593,23.665,5.717,1.760,1.028,0.726,0.645,0.780,0.699,0.728
187.655,1.234,-0.308,-0.649,1.421,5.425,2.169,1.022,0.742,0.634,0.801,0.694,0.726
187.666,-6.578,-1.431,-0.766,-4.404,4.834,2.476,0.965,0.723,0.596,0.819,0.692,0.727
187.677,-10.973,-2.309,-1.043,-9.188,3.700,2.650,0.895,0.708,0.571,0.822,0.685,0.727
187.689,-0.230,-1.688,-1.319,-11.420,2.736,2.695,0.842,0.711,0.572,0.812,0.673,0.724
187.700,1.966,-3.091,-1.909,-16.979,1.630,2.624,0.690,0.624,0.490,0.783,0.649,0.716
187.712,-10.362,-3.383,-2.200,-21.500,1.224,2.505,0.638,0.603,0.477,0.754,0.628,0.702
187.723,16.371,-0.280,-2.072,-8.778,1.409,2.395,0.683,0.642,0.524,0.731,0.612,0.686
187.734,-8.287,-2.685,-1.979,11.845,1.880,2.314,0.635,0.568,0.455,0.718,0.605,0.673
187.746,17.469,-1.601,-2.274,4.833,1.929,2.284,0.627,0.552,0.441,0.691,0.581,0.657
187.757,-4.503,-3.523,-2.433,-25.225,0.935,2.198,0.513,0.496,0.392,0.668,0.563,0.640
187.768,-6.456,-6.089,-3.229,-34.479,0.304,2.036,0.410,0.412,0.318,0.616,0.522,0.617
187.780,-15.123,-8.268,-4.405,39.411,1.945,1.902,0.388,0.284,0.199,0.538,0.454,0.580
187.791,-15.856,-8.153,-5.576,61.531,3.629,2.015,0.331,0.175,0.084,0.458,0.366,0.529
187.803,0.135,-6.496,-6.211,24.617,4.525,2.308,0.356,0.140,0.029,0.398,0.287,0.471
187.814,-12.072,-7.381,-6.354,-16.017,3.325,2.449,0.265,0.100,-0.019,0.347,0.228,0.411
187.825,-14.147,-6.435,-6.241,-11.396,2.126,2.444,0.206,0.101,-0.017,0.292,0.174,0.352
187.837,-0.719,-3.068,-5.528,1.204,2.006,2.400,0.256,0.152,0.036,0.251,0.136,0.297
187.848,-3.038,-4.944,-5.222,12.899,2.057,2.361,0.163,0.052,-0.060,0.213,0.101,0.250
187.859,-4.991,-4.388,-4.978,-10.805,1.553,2.310,0.111,0.037,-0.071,0.173,0.064,0.205
187.871,14.295,-1.188,-4.132,-43.716,-0.526,2.108,0.146,0.118,0.023,0.144,0.049,0.166
187.883,11.976,-2.346,-3.643,-14.392,-0.974,1.778,0.079,0.039,-0.033,0.106,0.032,0.131
187.895,-8.898,-3.051,-3.357,-2.506,-0.135,1.578,0.028,-0.035,-0.096,0.067,0.007,0.097
187.905,-11.461,-2.547,-3.015,9.499,-0.004,1.435,0.057,-0.008,-0.059,0.045,-0.005,0.071
187.916,-20.983,-4.822,-3.193,40.229,1.353,1.391,0.012,-0.112,-0.160,0.011,-0.036,0.044
187.926,12.220,-3.067,-3.321,-49.394,-0.157,1.338,0.016,-0.067,-0.112,-0.024,-0.069,0.015
